5.034462501579962945e-02,4.996529388587776961e-03,-2.915133766009181046e-02,-4.244467020313076600e-02,3.612700392144618106e-02,4.393513954423388518e-02,-4.207996285940213826e-02,-4.801262444594176643e-02,3.201868015778419618e-02,-2.262649005846796221e-02,9.901296819392415433e-03,5.030297955567075707e-02,-3.459032646444448050e-02,1.000000000000000000e+00
4.025377394395449060e-02,1.188619824466343941e-02,-1.570460398549537381e-02,-3.042724527733904616e-02,4.535834871936777341e-02,5.973224952465025495e-02,-3.564455545081481047e-02,-3.118377289751520301e-02,4.091149937030769818e-02,-2.799433324555186675e-02,2.918033524475973500e-03,5.317922730410200999e-02,-4.058368754273036783e-02,1.000000000000000000e+00
2.344369451122152101e-02,5.466569454006394227e-03,-1.666294587649588474e-02,-1.949805370571544919e-02,3.438800727172793004e-02,6.151917323136699145e-02,-3.381343868155783916e-02,-1.904545171376174212e-02,4.643529058878129862e-02,-3.137587927796317566e-02,8.702701345581764780e-04,5.041390906274750144e-02,-3.908595950398956187e-02,1.000000000000000000e+00
5.335153741818207153e-03,-2.638367607318751681e-03,-2.292972202887071445e-02,-9.603314629180230433e-03,1.255805614071855633e-02,5.775992368150188044e-02,-4.112274386766005818e-02,-7.079262889985019069e-03,5.504982392085372433e-02,-3.611763241554308973e-02,-1.565837225306683511e-03,3.839090538453150681e-02,-3.803373777753363272e-02,1.000000000000000000e+00
-1.347513129865972326e-02,1.258894069079247689e-02,-1.733304853909872767e-02,-1.754841690735597232e-03,-7.117884639356654962e-03,5.291781208981631568e-02,-4.345294434834347935e-02,9.183975619651448680e-03,5.809866485258100705e-02,-3.684090483002228772e-02,-1.107895603950096591e-02,1.761379954666318637e-02,-4.183914900567046319e-02,1.000000000000000000e+00
-2.589274592159615182e-02,4.207910702320344365e-02,5.657512277863607081e-04,2.885364253119918759e-03,-1.733068333511514347e-02,4.682765713436691513e-02,-3.221879364679658408e-02,2.734600415147044744e-02,4.848112831467197431e-02,-3.320750569519911877e-02,-1.844978388712623096e-02,-3.769744437366145257e-03,-4.377772055296758058e-02,1.000000000000000000e+00
-2.843741808363713097e-02,6.383464952315687224e-02,1.024386747594798093e-02,7.514759981538051553e-03,-1.998348775342045566e-02,4.052495961043690864e-02,-2.430294965808800500e-02,3.734972036499593917e-02,3.276302023561303289e-02,-3.203822959785825736e-02,-1.708827206599037446e-02,-1.965310037621255390e-02,-4.291003985123378883e-02,1.000000000000000000e+00
-2.630470003841217652e-02,7.336274528746235257e-02,6.937579269293423639e-03,9.761711783690365379e-03,-1.709908255132660745e-02,2.238924012971475058e-02,-2.421066021479759481e-02,3.089169574415219152e-02,1.573925260171372270e-02,-2.839686436152992835e-02,-1.216042001511069559e-02,-2.825996168132995437e-02,-3.718467224145482336e-02,1.000000000000000000e+00
-2.150570757003074374e-02,7.155100182605080017e-02,1.080506153305980932e-03,3.936959512190738031e-03,-1.197420446442725404e-02,-1.189902405798056242e-03,-1.414432969042417332e-02,1.011778011862175461e-02,3.823292760641919946e-03,-1.710393551577659918e-02,-8.195904408970717051e-03,-2.607641859274315022e-02,-2.537160921369286531e-02,1.000000000000000000e+00
-1.243798607642644660e-02,6.590708898362052093e-02,1.827015844539439660e-03,-5.142217422260154935e-04,-7.025787307110759050e-03,-4.509402634927914960e-03,7.896528663008682558e-03,-9.538320397262435926e-03,5.864581282523366468e-03,-1.071714530272947948e-02,-1.528622809369052996e-03,-1.413745935576279922e-02,-1.410627450263401972e-02,1.000000000000000000e+00
