1.604324172342789373e-02,1.413314650097516507e-02,-3.009974819129224849e-03,-7.021107425711343303e-03,-5.547697245474091099e-02,8.744340397715837446e-03,1.342061999866107740e-02,-3.091598107632047981e-02,5.830777426044660150e-02,-4.099044218646702431e-02,2.569044184805236580e-02,-4.684837343881754351e-02,3.395286100051224387e-02,2.907929933585919752e-02,-1.547631295978333689e-02,1.399922226383049605e-02,2.108255752075437195e-02,2.278177020210950254e-03,3.936133346059339511e-02,1.000000000000000000e+00
2.298871762935737056e-02,2.361456916214680485e-02,1.905395043424181617e-03,-1.985697985869109769e-02,-5.834210507015688552e-02,1.555477274614306023e-02,1.556011014884537205e-02,-2.985960194291017653e-02,4.279627986008071455e-02,-3.370326057528530428e-02,2.147188246516493204e-02,-4.352681573994807152e-02,4.822969597816946508e-02,2.822017235916599379e-02,-2.267759565252311718e-02,2.302155089104274827e-02,1.586632290269828632e-02,-2.696660134120502927e-03,2.565989635048057313e-02,1.000000000000000000e+00
2.885174999048754560e-02,3.067688488886986808e-02,1.352381494333652207e-02,-2.831180384705956482e-02,-5.009938357198666370e-02,7.266551435425890222e-03,1.890230899452433749e-02,-3.716157911442746764e-02,3.578110315625412929e-02,-1.949690154037278869e-02,1.366944639883680042e-02,-3.636682928016002347e-02,5.664330327746261440e-02,3.578876115588302403e-02,-1.506584029405113115e-02,2.583254062903219891e-02,1.575334720285914702e-02,-1.312303146301198320e-02,2.067213863974085714e-02,1.000000000000000000e+00
2.703952376696009546e-02,2.771885974953794407e-02,2.195199265220068585e-02,-3.643398039170622077e-02,-4.138452330108686322e-02,-9.370444137336550461e-03,2.560046805117777852e-02,-4.113640967407796584e-02,5.054265808346610628e-02,-9.312928812120757627e-03,7.733720296915741477e-03,-3.228094510759833835e-02,5.174702376528438064e-02,4.301202439255538690e-02,-1.854776803164266685e-03,1.931269419567452003e-02,2.666182008353432456e-02,-2.464821836191356461e-02,2.305308400306816871e-02,1.000000000000000000e+00
8.894910311285765189e-03,2.071494427392340035e-02,2.445660745586860502e-02,-3.749833675545058420e-02,-3.269212884870527358e-02,-1.786841547977751840e-02,3.085631974864488924e-02,-1.881339311492311386e-02,6.254977401305197859e-02,1.799175613372346050e-03,8.328158709815548788e-04,-3.101871748146523694e-02,3.562610256459814578e-02,3.819718206387455461e-02,1.149782706853549885e-02,2.447307673440360029e-02,4.261693155261701837e-02,-3.372156769001168758e-02,1.733919509571686668e-02,1.000000000000000000e+00
-1.626434332032776139e-02,1.692996721776219432e-02,2.560300198223528986e-02,-3.173165052751003579e-02,-2.260219582638403613e-02,-1.653451353937408774e-02,3.058822482329308368e-02,1.305146823827903202e-02,6.186447446552052754e-02,1.392794998609831608e-02,-8.982069404561910525e-03,-3.218256246650212649e-02,2.273703028335077175e-02,2.725886275936451747e-02,1.710555385806565923e-02,2.507596208852957628e-02,5.380470282225531531e-02,-3.891213434292052631e-02,3.547647590002193929e-03,1.000000000000000000e+00
-3.235412780554811074e-02,1.553395933316095365e-02,2.752132854296548276e-02,-2.602890385723487590e-02,-1.860727477354169601e-02,-1.631191397694222930e-02,2.906037924082359447e-02,3.288152213833214071e-02,6.063462826127077182e-02,1.808992083446136351e-02,-1.940892966468230063e-02,-3.893504494750399392e-02,1.964112360827632159e-02,2.279495294049537282e-02,1.440648723181613827e-02,6.068625208647222130e-03,5.400410842375971687e-02,-4.076089014026038765e-02,-8.800739794706774477e-03,1.000000000000000000e+00
-3.780021224654135648e-02,1.582007569076511813e-02,2.692886925936828491e-02,-1.736969501448982697e-02,-2.573594608928446437e-02,-1.664811462507386972e-02,3.258903886836751751e-02,4.552369671527661810e-02,5.972736920283564649e-02,1.117432460369835109e-02,-2.943783104878477941e-02,-4.710872018920963383e-02,1.893674764901210478e-02,2.348537997692418111e-02,6.778215285121562406e-03,-1.641984401258281268e-02,4.100155374476539827e-02,-3.568555980801349503e-02,-1.057204847618169186e-02,1.000000000000000000e+00
-3.213198668264687086e-02,1.618088194343232991e-02,2.336613821327239784e-02,-6.436095034005813106e-03,-3.930561985485933607e-02,-1.026603510990460599e-02,4.332895643093698235e-02,5.374930710317582516e-02,5.816335560443291336e-02,3.663677275623028473e-03,-3.886777943991742701e-02,-4.793293502896510405e-02,1.478937951822450157e-02,2.222878722481294589e-02,-1.147306635961922727e-04,-2.923588035887990724e-02,2.215480288007624227e-02,-2.892404518929295870e-02,2.161961675058915455e-03,1.000000000000000000e+00
-1.432399020309086876e-02,1.550950146536981752e-02,1.869065343732526085e-02,1.501483864955327485e-04,-5.226847102669898715e-02,2.797024492738728677e-03,4.971517310490026348e-02,4.751939892028514412e-02,5.775273078141111849e-02,1.207597667751700993e-02,-4.475672558631960118e-02,-4.015966757532967585e-02,3.409096572624054425e-03,2.409868853044199247e-02,-3.166308901238959819e-03,-3.440634472518119824e-02,1.096678175090998360e-02,-2.486213224454375537e-02,1.718447783836456882e-02,1.000000000000000000e+00
7.650251626365073797e-03,2.355576126259809056e-02,1.926292087384859700e-02,-4.365093953023207671e-03,-5.877814419334707191e-02,1.569868147051992069e-02,5.197951292436162052e-02,3.247743502551891231e-02,6.111983919551060990e-02,2.812180176034710655e-02,-4.259281260800660412e-02,-3.010571798581466313e-02,-9.393638065550592026e-03,3.607320523673664125e-02,-6.078866023727270626e-03,-3.908038658885432115e-02,1.120755984204641932e-02,-1.753275545924343898e-02,2.145235448519701438e-02,1.000000000000000000e+00
1.947862517411903804e-02,4.240021490265394322e-02,2.205168057619224034e-02,-2.514366038903005987e-02,-5.416997471844434142e-02,1.756506152854683811e-02,6.201224086517149320e-02,1.713945290838622681e-02,6.780134888559412321e-02,2.917411946686116614e-02,-3.112130834102064258e-02,-2.061810559778130131e-02,-1.856968087075728732e-02,4.142682978201814303e-02,-1.118341350277485616e-02,-4.467542914895077100e-02,1.672972852084446752e-02,-7.916240926404929934e-03,1.177888738334555846e-02,1.000000000000000000e+00
2.115258060453403463e-02,5.306415321338147500e-02,1.840224987986504787e-02,-5.148043739550163533e-02,-4.229283968617474077e-02,4.682032212473818955e-03,7.743898798239134962e-02,1.033206778108055994e-02,7.478666336007500082e-02,1.230554487557034699e-02,-1.250599563764263900e-02,-7.998902078161750084e-03,-1.916612185112912675e-02,2.905247503876966231e-02,-1.277126127367947048e-02,-5.147306140241401234e-02,2.349099951855645671e-02,-1.010983465676181664e-03,-1.988611544075299942e-03,1.000000000000000000e+00
1.976715879422881114e-02,5.480561655468661753e-02,8.080485567456812540e-03,-6.788803513073154994e-02,-3.281766181776442359e-02,-1.040332938222447712e-02,8.266548565524248215e-02,1.856057472100767700e-02,8.289218327871229752e-02,-2.722383513155911955e-03,1.079336849819721028e-02,4.433413003614061071e-03,-1.638955431036070304e-02,1.844511637489269079e-02,-1.116115968440086967e-02,-6.385607114947761120e-02,2.382413300384902954e-02,7.215967925092150667e-04,-1.042229251598297823e-02,1.000000000000000000e+00
1.653223197396130884e-02,5.712475543489542451e-02,4.396790657050390905e-03,-7.237323215026161827e-02,-3.495624574382928673e-02,-1.949176312011914255e-02,8.115053812241326825e-02,3.510969979341184433e-02,8.783708205471449371e-02,-1.077237846580963825e-02,3.551575786460030998e-02,1.940495552364616613e-02,-1.607685198337570689e-02,2.118581914524998722e-02,-1.000872990528466414e-02,-7.105398251010018595e-02,1.629146799981572025e-02,2.591616514025184975e-03,-1.598645646940685325e-02,1.000000000000000000e+00
1.313701589858285064e-02,5.415578102971081720e-02,1.686330088021242152e-02,-6.276501922830432512e-02,-5.028608497240091846e-02,-2.680141447385487458e-02,8.165200401896546833e-02,4.864365763454014946e-02,7.814864575123217638e-02,-1.713568823483656994e-02,4.420783261019052557e-02,3.926351014176721749e-02,-1.244136789268504399e-02,1.751656936301584921e-02,-1.362834866144725827e-02,-5.803618153135641639e-02,7.843680558068284736e-03,1.052837209016858205e-02,-1.497430091399706148e-02,1.000000000000000000e+00
1.232129351117902151e-02,4.275606919073741963e-02,4.119099266699919465e-02,-4.413807823633125044e-02,-6.446453454957801199e-02,-3.556836198407058863e-02,8.390074645708948953e-02,5.610851762287739908e-02,5.094115301808169183e-02,-1.753226265489442326e-02,3.235655065685951598e-02,5.630504183322132539e-02,2.441841848444883945e-04,-4.581824721347771412e-03,-2.300008881628688717e-02,-2.953473333546250898e-02,2.968289595796909028e-03,3.286030554489265121e-02,-7.537504570165540208e-03,1.000000000000000000e+00
1.357771014255251991e-02,3.594640095229179738e-02,6.383256097058589984e-02,-2.938566986569769723e-02,-6.133665228842098693e-02,-3.710266763842594295e-02,8.418118138412712670e-02,6.521600886166431521e-02,3.219397216091732933e-02,-8.423079009293270997e-03,2.106640325660836394e-02,6.444705909375264552e-02,1.490470331797387644e-02,-2.509704526985273576e-02,-2.601088899648954650e-02,-7.653605780524697783e-03,-2.166033017320418037e-03,5.729856842300145442e-02,1.917893148665389402e-03,1.000000000000000000e+00
2.061772501113653955e-02,3.807093932838485212e-02,7.326742656664783637e-02,-2.126552700926283637e-02,-3.730955534448156252e-02,-2.429505818060746086e-02,8.346621780842065907e-02,7.521724626898924904e-02,4.115324999386071186e-02,2.122759887494073128e-03,2.700933858030447887e-02,6.570845456629721693e-02,2.492870703402151611e-02,-2.846426549754927163e-02,-1.791921867728290402e-02,1.922525011031454845e-03,-8.852974853446020018e-03,6.407892774776141609e-02,1.501154020175403045e-02,1.000000000000000000e+00
3.150178651022721155e-02,3.732384056497674990e-02,6.587286895015702359e-02,-8.084441386649269395e-03,-5.930358703550589472e-03,3.323957507059552979e-03,7.879425075405455114e-02,7.753036339750668526e-02,6.415465729397550054e-02,9.507981546787091717e-03,4.359022859038300113e-02,6.023567937496534380e-02,3.121052001320125113e-02,-2.212818696015837749e-02,-3.724239075340094254e-03,3.146071910411869441e-03,-1.593607454054640771e-02,5.075019218309603786e-02,3.166780688827154633e-02,1.000000000000000000e+00
4.405782076450018292e-02,2.968262636510111963e-02,5.218099681296503589e-02,2.145877572817076612e-02,8.452981692386027021e-03,3.341681919443068027e-02,7.699638553243327854e-02,7.272451662937015615e-02,7.409965072464626268e-02,7.283198847479455812e-03,5.755177964292633452e-02,4.695185904068774341e-02,3.520919129664069197e-02,-1.462966103683792894e-02,6.676309840005761193e-03,1.046947047937640297e-03,-2.001511380128784268e-02,3.037179872066613287e-02,4.462519563699351988e-02,1.000000000000000000e+00
5.317594418945616880e-02,2.237571448650379352e-02,4.594040855946297797e-02,5.082206255058126232e-02,9.700035591207967212e-03,5.002095996986906379e-02,9.778652953373062617e-02,7.125610753830498301e-02,6.259073529414921344e-02,1.499020102979944230e-03,6.672912883370536730e-02,3.842865606139403423e-02,4.371157683894416612e-02,-4.301613298689348566e-03,1.002662414148538898e-02,7.852393116017507280e-03,-2.055689365179268549e-02,1.669331009892782366e-02,4.579357130811018833e-02,1.000000000000000000e+00
4.956903535728668375e-02,1.907531418527970077e-02,4.621322945437743301e-02,5.694280096313608652e-02,7.083103618642777946e-03,4.910783342796481987e-02,1.238332993141531974e-01,7.329768009859323474e-02,4.228797342137191606e-02,-3.644608381065186919e-05,6.756945733416364064e-02,3.675739366649519863e-02,5.269743779933896977e-02,1.677751836316672060e-03,8.723394775794479639e-03,2.490894035212728314e-02,-1.855056051985822657e-02,9.871361045302879875e-03,3.389963465816775434e-02,1.000000000000000000e+00
4.183984684426560879e-02,1.563023374451849926e-02,5.820760547325663781e-02,5.113825573518120116e-02,7.784632171355360120e-03,4.150860714592970874e-02,1.422764235421107581e-01,7.317693838923042260e-02,3.530757612630005399e-02,7.719207533309142139e-03,6.448423950308884711e-02,3.455880551521585409e-02,5.429140724788475425e-02,6.335202369869990385e-03,1.093994354458377276e-02,4.391109853598437057e-02,-6.515371370715089538e-03,8.487054372036216890e-03,2.772226731317047749e-02,1.000000000000000000e+00
4.069604243880319688e-02,4.442591736639038905e-03,7.887179124886511961e-02,4.267591523504414563e-02,1.751026372394179006e-02,3.765024194973148192e-02,1.455320808503680063e-01,7.043635246292175023e-02,4.096517458463939942e-02,2.542412568827249336e-02,7.223577236376610422e-02,2.942928160044088262e-02,3.976156688339166356e-02,1.384034382835671977e-02,1.432048349780801894e-02,5.113125949158502104e-02,9.079923503551723049e-03,8.397540501350806569e-03,3.063738111869900721e-02,1.000000000000000000e+00
4.436752910256583360e-02,-2.518433874616986951e-03,9.007263713166349661e-02,2.767353435512972387e-02,2.535229257038520284e-02,4.975094993491929740e-02,1.219239573496018747e-01,6.045600897046771866e-02,4.367111653068376370e-02,4.506637903623924440e-02,8.879497063116516264e-02,2.924425892736783050e-02,1.547521889834173152e-02,2.541576186305750940e-02,1.054349420713622879e-02,4.043230555169453205e-02,1.571710470022668477e-02,1.443215318310462486e-02,3.509498931465140220e-02,1.000000000000000000e+00
3.199112989180577515e-02,1.129915357091830497e-03,7.676028373457605136e-02,6.637428298317883321e-03,1.318406434529268562e-02,6.284800568465236104e-02,1.087162348351435603e-01,3.401108607679231843e-02,3.100358160112660216e-02,4.125568892291695683e-02,7.643408921088631902e-02,2.710168790414851231e-02,-8.044312284398513063e-03,2.223848688171682283e-02,-3.970560740234895664e-03,2.012243367704895369e-02,5.032805033542926687e-03,1.809126293559898749e-02,2.863688574954165178e-02,1.000000000000000000e+00
2.653455178728038322e-04,-2.031924380478607878e-03,4.394879696208787989e-02,-2.221826358320916350e-02,-2.004522695996339282e-02,4.540636578464393031e-02,9.833283727501308802e-02,-8.929600710794374091e-04,-2.781714285192950220e-03,9.787255406548759848e-03,3.130899270314667360e-02,1.381450905751369779e-02,-3.405585572661937177e-02,-4.756991416812194479e-03,-2.428029219294745855e-02,2.147727165469182509e-03,-1.686546340488017520e-02,1.221683066658563535e-03,-1.081592901282592972e-03,1.000000000000000000e+00
-4.476384201698234422e-03,2.024050976928722795e-02,3.278787737932314927e-02,-1.604917773073537973e-02,-2.419865214839852369e-02,4.188429318222257336e-02,9.328133523492215806e-02,-7.023161670231857848e-03,-1.942979147346628535e-02,1.114181691514511997e-03,6.604737160305563376e-03,1.688793932272446979e-02,-2.514128913185025016e-02,-3.147448865258443192e-03,-6.835342974801275617e-03,2.224220250451450914e-02,-2.689539062164392896e-03,8.309473008639824479e-03,-2.647792427954223649e-04,1.000000000000000000e+00
4.603230075193448512e-04,4.134895517330211545e-02,3.040660657980812087e-02,1.478775288400881877e-02,-2.616675660329634886e-03,5.003975059339366843e-02,8.016161900754695258e-02,1.144559743546762383e-02,-9.992145651135764250e-03,1.516773914596687006e-02,3.778356526684054084e-03,2.114216074732100381e-02,6.703814494150304656e-03,2.271241111901666637e-02,2.605043490093487957e-02,5.073902529293067287e-02,2.652503098235860224e-02,3.126635067177983840e-02,3.131068090513118574e-02,1.000000000000000000e+00
1.028852815757039935e-02,6.373109800057052965e-02,4.739914848137757181e-02,4.717387289730073235e-02,2.513255448138298001e-02,7.682073693083019128e-02,7.716833617634659415e-02,4.047449498313543392e-02,2.352270824862140453e-02,4.232562437839489100e-02,9.193706956023835891e-03,3.388050344003257219e-02,3.574522320434892625e-02,5.561700034591277042e-02,4.891284368259310456e-02,8.093358894275458348e-02,6.206868714093040362e-02,6.186644954267383339e-02,7.418699244099605239e-02,1.000000000000000000e+00
9.793876830061207239e-03,7.438893144964503490e-02,5.240887937846863687e-02,4.527715720604980065e-02,2.558907844620339836e-02,8.774414760232863986e-02,6.386567663663009209e-02,4.257063122506628272e-02,3.880944129816555482e-02,5.464561537959687632e-02,-4.574474445702934877e-04,3.502664500367633216e-02,3.497726209454387475e-02,5.546055408346937249e-02,4.963312738614888281e-02,8.268759897381010304e-02,7.468825172411026891e-02,6.274914853335786247e-02,8.280362684656039640e-02,1.000000000000000000e+00
2.326861915921530841e-02,8.476255035799251658e-02,5.466182636871078776e-02,4.244585120974481846e-02,2.516274496416111631e-02,7.560778417052359257e-02,5.743858160272748842e-02,3.087352099324119220e-02,4.703917452826131274e-02,6.877904761827731417e-02,-8.381440454227392228e-04,4.584903960346044249e-02,4.614207128372410649e-02,4.410192376238629419e-02,5.982342399759275897e-02,7.663522304664821538e-02,7.992291910532645094e-02,5.220264155010839735e-02,6.609387930976504122e-02,1.000000000000000000e+00
4.336340565334247110e-02,8.438455238422937210e-02,6.506138170914016472e-02,5.387073805844426466e-02,2.933543087115359632e-02,4.813596791987606593e-02,5.896446231147183664e-02,1.598390770331810373e-02,4.839588562130581195e-02,7.404652868778861807e-02,3.497987160209069246e-03,5.665184201829082805e-02,6.836781802967473176e-02,3.377700347196428005e-02,5.857977078070025767e-02,6.271835790231206076e-02,6.839231546980831244e-02,4.709988904737836407e-02,4.592767702200899194e-02,1.000000000000000000e+00
3.411189599736867695e-02,5.783024866741440229e-02,6.469117581354560942e-02,4.813356723298507084e-02,1.041350514063280400e-02,7.618182154204417716e-03,3.747446399913623855e-02,-1.752594170460346212e-02,2.355631448256514937e-02,4.559265080238665557e-02,-8.911052232166385978e-03,4.171940695331899374e-02,6.444375150676953656e-02,7.182434868014238305e-03,2.190574252271702826e-02,2.009543751381552557e-02,3.116989242960088724e-02,3.374157636997103527e-02,1.677969874404915476e-02,1.000000000000000000e+00
6.245330087697691102e-02,8.046722188681859622e-02,1.036685018449050588e-01,7.850407446308989290e-02,2.906667635581720865e-02,2.372364712025022693e-02,6.284696490360681953e-02,3.142269543625703099e-03,3.558205147749536612e-02,5.718692042085159882e-02,2.558888450582132851e-02,6.963383329622041540e-02,9.260493272571287959e-02,2.285957160901967711e-02,2.597071102838844139e-02,2.705851857543111957e-02,4.675534032504818222e-02,6.842616115674374222e-02,4.428051891722745159e-02,1.000000000000000000e+00
7.453810248353970325e-02,8.389840828583196297e-02,1.040335429859256255e-01,7.683575859730980284e-02,3.213193961960757877e-02,2.609224279341725017e-02,8.181957315254320684e-02,1.350355324796925771e-02,2.806829249772962998e-02,4.885989053630764717e-02,3.747633584972757947e-02,7.185619733526207864e-02,9.367054992523790591e-02,1.604496419690355086e-02,1.588033050141145555e-02,2.974820709197847218e-02,4.952665085339117562e-02,5.916227573029629594e-02,4.827742206469476383e-02,1.000000000000000000e+00
8.340795015424493086e-02,8.234700210960162192e-02,8.861635971926121180e-02,6.349416186576911647e-02,3.371829307001199955e-02,3.001945516520423268e-02,9.967495941166826245e-02,3.017593221686924038e-02,3.747849050083384981e-02,4.899016407575846471e-02,4.315442115251386102e-02,5.904434441184348847e-02,8.785212391757787898e-02,1.541870204520264659e-02,1.506936950121254282e-02,4.049431799106015251e-02,5.983837103442259803e-02,3.620515168831238417e-02,4.034873815244792439e-02,1.000000000000000000e+00
7.701247715040292208e-02,7.891307446795328695e-02,7.250138073862201493e-02,4.436420072624136512e-02,2.282185345649614949e-02,3.829622941653385015e-02,1.046381971168848929e-01,4.255638177035819814e-02,6.243547551440347537e-02,5.868537745813343087e-02,4.125832409268796741e-02,4.373280657694611495e-02,7.079265365427371559e-02,3.051461390166202228e-02,3.436157335036456317e-02,4.490951939999475451e-02,7.102688942599891253e-02,3.956772101155113519e-02,1.791777903371132019e-02,1.000000000000000000e+00
6.561455659267262375e-02,6.931998727863536436e-02,6.171643742577904990e-02,2.925353645455300994e-02,6.565293944163039241e-03,4.288951587486430905e-02,1.025643101490884140e-01,4.548202212177929193e-02,7.548336059136057097e-02,6.068861999636462196e-02,4.061065233837406196e-02,4.605118240431768650e-02,5.471804201276765645e-02,4.679800053035231000e-02,5.897919054894633362e-02,4.554734562081289018e-02,7.570057743527940086e-02,6.525917346550366704e-02,3.361472794219062810e-03,1.000000000000000000e+00
6.053904064725926237e-02,5.451141589414232325e-02,5.536770841970668072e-02,2.831945021896462023e-02,-8.505308843432209109e-03,4.510954570223417448e-02,9.536595031562088154e-02,4.694831252144062578e-02,7.480026121250443749e-02,5.172964137241356508e-02,3.734859948891815218e-02,6.317022456764269378e-02,5.081812789418226756e-02,5.409012214372839467e-02,6.438691517526476393e-02,5.074110498580666068e-02,8.197806181702080308e-02,8.546223935715599462e-02,4.761830086343364632e-03,1.000000000000000000e+00
