9.439229855479297493e-02,4.349863917849008943e-02,3.306250218558983572e-02,6.934610825033023229e-02,5.883287919871976746e-02,5.195894632946663344e-02,9.849191623284536679e-02,5.858776749968698516e-02,8.338847257255771472e-02,4.588558025162256526e-02,5.382557535708473728e-03,5.384858399909542293e-02,7.607691597739985045e-02,3.487212976023101874e-02,6.729908232754502895e-02,4.327832821170207733e-02,5.796839887808712816e-02
1.175604375704607935e-01,1.379497558239940053e-02,4.723027285507491735e-02,4.192736205227179380e-02,1.165339589641294915e-01,-1.046686368468458667e-03,6.240810192888734259e-02,-1.656289017560348686e-02,9.020556040412898435e-02,5.125698146806571820e-02,6.393967421961443964e-02,-7.921928985898357700e-03,1.037287463523351300e-01,4.306871659674475772e-02,5.652205282264401859e-02,6.337566845977782304e-02,8.710437478093496777e-02
7.080563297807410117e-02,6.166034821554566836e-02,1.780291547466882757e-02,4.107577259918260282e-02,2.852672325155369837e-02,1.947177114088725902e-02,6.142392347579610223e-02,8.506547474464803971e-02,6.390745994836979915e-02,5.183555037744376481e-02,1.008235456425346510e-01,5.110949521075857510e-02,-7.770687812782506310e-03,2.451541332565467315e-02,7.273087044908915777e-02,4.927141209904656316e-02,1.578609519466551148e-01
