9.718779182789213933e-02,4.755602286651414157e-02,3.560088334477456984e-02,7.375671154896899784e-02,6.189598205675323622e-02,5.304751625403549692e-02,1.018162958428148190e-01,6.310563986642622747e-02,8.779176762320151095e-02,5.129680801030717802e-02,8.272385496559293838e-03,5.705104025861060940e-02,8.050327945311053224e-02,3.722735850397223406e-02,6.972516421155053323e-02,4.868405054734931126e-02
1.236657919613588230e-01,1.884561123175137326e-02,5.092760539426379601e-02,5.130121634058199681e-02,1.168858111761328505e-01,4.832475519134949576e-03,6.723619712842897334e-02,-8.723763352871394261e-03,8.925901524164206458e-02,5.727903928858423671e-02,6.481519475935841601e-02,2.206710330405068504e-03,1.085664223096555470e-01,4.793893801250524028e-02,5.804924621783285471e-02,7.318848282352509449e-02
7.762502403891058389e-02,7.477040443048899032e-02,2.272655942247588795e-02,3.985418909397021869e-02,3.869550129603928357e-02,3.990938400601191927e-02,7.357287808968278331e-02,9.763185300800639177e-02,7.542804649071066514e-02,6.603080382801068682e-02,1.051306589783790602e-01,5.887286725482424737e-02,-6.194140504362224617e-03,2.627689237586842280e-02,8.636801454308161430e-02,6.126214501847607186e-02
