8.741851977614142899e-02,3.765792130984760289e-02,2.334394530092037678e-02,6.149880804864901740e-02,4.501108614592523594e-02,4.601202534963411833e-02,9.065974907441803898e-02,4.612712986330100989e-02,7.785870799992541946e-02,4.009381959446144117e-02,-1.018113071381662738e-02,4.457194128241320774e-02,6.073052402694735508e-02,2.453509925832467187e-02,5.604038594074782498e-02,3.122639786708444887e-02,5.016509164460000725e-02,3.752515738591390149e-02,-3.291295534688071234e-03,8.691691351827307566e-02,4.644845243724247952e-02
1.083536488145720594e-01,8.334018089898503900e-03,3.061063923565373462e-02,3.124779031000680246e-02,1.073917213611829402e-01,-1.136251317310016384e-02,4.531875468002558027e-02,-2.039617317330251825e-02,7.939221268450055713e-02,4.318466315996361687e-02,5.136758393414390250e-02,-1.106100600179964200e-02,9.227723813475016690e-02,3.790620402563637387e-02,4.336866036128921020e-02,5.418476932592645318e-02,7.317385283957351938e-02,4.641245083913290298e-02,-1.191800900254665410e-02,9.567531497819010966e-02,5.370099388584591987e-02
6.280038919324766600e-02,5.080911149866401688e-02,1.116524729902839547e-02,3.187950318256139309e-02,2.458393595963602116e-02,1.434790429979926167e-02,5.502485754797151185e-02,8.023991985595022025e-02,5.821591153066541652e-02,4.279473222245425146e-02,9.294215720734030906e-02,4.505098580721016849e-02,-1.474684040257557595e-02,1.868668114310600981e-02,6.782021057274201237e-02,4.430748054710322015e-02,1.485745987491154385e-01,3.761322394386554246e-02,4.093974732841538372e-02,-3.789926172190462295e-03,4.558573859109443793e-02
