3.373585199720552721e-03,6.540435335702826647e-02,8.708570116168528469e-03,1.219751892451988000e-02,-3.056872388265673493e-03,3.729978056089516825e-03,3.012961438935703867e-02,-2.408774111418646169e-02,2.213652260558361673e-02,-1.748702772304181613e-02,2.497141660235241076e-03,-4.921671364219540670e-03,-1.119961703277034919e-02,1.235576929746888888e-02,9.008176314143323538e-02,-1.475500967301054261e-02,-1.786533412379485639e-02,1.000000000000000000e+00
1.754556671954692060e-02,5.530242070380081421e-02,2.240580057021693619e-02,3.050556783669634148e-02,-4.414395907128776386e-03,5.455464548922851764e-03,3.856732762894157091e-02,-3.405253531326341704e-02,4.375649315443730369e-02,-3.216572712085684349e-02,2.958367439572963907e-03,-1.142851859930657521e-02,-8.492692582601050338e-03,2.525844604319288714e-02,9.418008111400455462e-02,-6.616560413275530614e-03,1.700233899517264793e-02,1.000000000000000000e+00
2.196495583503800877e-02,4.357346773976179116e-02,3.149438117390639807e-02,3.624020757106642676e-02,-9.899046456809638614e-03,-9.603878337729118697e-04,3.481103554111477510e-02,-3.778432127369182880e-02,5.929695442158357255e-02,-3.848952160379661563e-02,5.372462827389814372e-03,-2.804516183656936834e-02,-2.770776499171373475e-03,3.338080648874158785e-02,7.157880811345655736e-02,1.322606186983113497e-03,3.443922871570451183e-02,1.000000000000000000e+00
1.855866700333491659e-02,3.101724496720106167e-02,2.346000153865616944e-02,2.923190530821424479e-02,-2.243655058275003875e-02,-4.009423031898693562e-03,2.542068766274731273e-02,-3.737075517972009153e-02,6.331782605424826627e-02,-3.772906678792573715e-02,1.129002235755104978e-02,-4.118905119426800876e-02,8.856685385688758266e-03,3.578311601294949240e-02,3.919224107523498063e-02,7.198676427735526025e-03,3.209193721625844264e-02,1.000000000000000000e+00
1.532543915661715474e-02,1.852768035426870241e-02,5.937874341472517900e-03,1.194714379507505302e-02,-3.918899625943680909e-02,2.507923464586704621e-04,1.481811593450590644e-02,-3.390339616983324700e-02,6.162019610045107315e-02,-3.822271159941086072e-02,2.045253816263360724e-02,-4.608764159175943870e-02,2.246070257933742431e-02,3.183611729862534379e-02,7.963167126402409535e-03,1.041898468648463916e-02,2.548081700742004657e-02,1.000000000000000000e+00
1.728375350365205648e-02,1.495289833852448194e-02,-3.825673289599068605e-03,-6.856806643333086468e-03,-5.309524082120044286e-02,1.063750698319150534e-02,1.097164604231777238e-02,-2.992014745336412859e-02,5.500651154567590129e-02,-3.942504721961221509e-02,2.523447904983254150e-02,-4.632108279066048107e-02,3.514872754264938143e-02,2.581588658422710389e-02,-1.523704634115845107e-02,1.525132777200068936e-02,1.950013015517314610e-02,1.000000000000000000e+00
2.395640949145006957e-02,2.385648525044549439e-02,1.120458502926937466e-03,-1.984320793325749371e-02,-5.672151014143195225e-02,1.754371531041379328e-02,1.360434856898461164e-02,-2.901080410299275089e-02,3.996533670334759258e-02,-3.247894590346783739e-02,2.126487949424175905e-02,-4.334536573934026638e-02,4.989531048171157862e-02,2.551689161418813773e-02,-2.254335113401341809e-02,2.436450938904431707e-02,1.418920133352528576e-02,1.000000000000000000e+00
2.930567434916784078e-02,3.063221743476101863e-02,1.290452242945260702e-02,-2.867908173619953399e-02,-4.922748833234139032e-02,9.383658045332962661e-03,1.723513559816915175e-02,-3.633709952102467944e-02,3.307373419696700567e-02,-1.750621900958172078e-02,1.279696516537505609e-02,-3.634978311404440249e-02,5.864663861149617408e-02,3.378955659149429636e-02,-1.542671741628348636e-02,2.719902809089354973e-02,1.405448090264566595e-02,1.000000000000000000e+00
2.656044042995076362e-02,2.805062894597839737e-02,2.127900338133931896e-02,-3.757666836227136625e-02,-4.079238637478187907e-02,-7.103860199688059526e-03,2.391240714254220384e-02,-4.045679686944515796e-02,4.710103940920196824e-02,-5.914415244047760423e-03,5.849921712495573939e-03,-3.188546252047418095e-02,5.378924317633373281e-02,4.176677847403639093e-02,-3.427066329503267866e-03,2.107525360732877273e-02,2.504729253351246909e-02,1.000000000000000000e+00
7.447392378529133113e-03,2.101565867524964049e-02,2.374339596238364547e-02,-3.915475528672622552e-02,-3.249730448071309896e-02,-1.612556047609074381e-02,2.951877962220853663e-02,-1.869628886398398346e-02,5.859555716630611422e-02,4.591573581200623921e-03,-1.051721952183320291e-03,-3.041424182391810893e-02,3.735910480975586367e-02,3.816606120988925988e-02,9.167352107045041373e-03,2.629141313020197379e-02,4.180989354314786077e-02,1.000000000000000000e+00
-1.802648615066358706e-02,1.658151951606505470e-02,2.472987338759927850e-02,-3.350461488557223561e-02,-2.290569927929931790e-02,-1.526283376734778943e-02,3.006208142893814633e-02,1.259027025697900121e-02,5.812113768507423672e-02,1.420200807345547989e-02,-1.068301459375665431e-02,-3.200235575240182456e-02,2.403766318192612772e-02,2.810444356546625000e-02,1.492133083659403017e-02,2.627335991941455451e-02,5.438337961411493504e-02,1.000000000000000000e+00
-3.376950233776452454e-02,1.531837664648447866e-02,2.689708772505012765e-02,-2.782429087534804557e-02,-1.922112748949474093e-02,-1.504775614305018522e-02,2.929102583770623949e-02,3.245686698897439632e-02,5.710027617723191506e-02,1.652092398872175710e-02,-2.151937107686988787e-02,-3.920693730042720121e-02,2.077334239289944928e-02,2.384169602642687014e-02,1.245257098516913512e-02,6.714280603947932885e-03,5.552893626918923436e-02,1.000000000000000000e+00
-3.847796204736049497e-02,1.663902414076602262e-02,2.714587829016592430e-02,-1.894634394385199400e-02,-2.617189171982474416e-02,-1.529281196713759040e-02,3.278949033477429609e-02,4.543533797490729303e-02,5.673162280873964014e-02,9.081447171489162584e-03,-3.182890873813983001e-02,-4.775647062689644673e-02,2.026642442047269649e-02,2.422284838104763610e-02,4.913425071543065653e-03,-1.566687779916015044e-02,4.288289885706460247e-02,1.000000000000000000e+00
-3.238843717408056155e-02,1.796806714350454928e-02,2.397337612750490704e-02,-7.759025092620087938e-03,-3.895962375093428576e-02,-8.735643752811791604e-03,4.239615658957487931e-02,5.338034615905179470e-02,5.560223608455634042e-02,2.007482030674745399e-03,-4.081858752989119682e-02,-4.866001176753442792e-02,1.632018238939936250e-02,2.229177503252737641e-02,-2.032328838603117416e-03,-2.762644502784045164e-02,2.419899721666228520e-02,1.000000000000000000e+00
-1.449525974365941522e-02,1.755808154662181347e-02,1.913079057145651921e-02,-1.259381622204319706e-03,-5.096976303192888441e-02,4.240360156937756503e-03,4.798255590023148276e-02,4.632621000394175625e-02,5.565897853407642676e-02,1.124657119107711802e-02,-4.590548969108196320e-02,-4.045006700318092008e-02,5.322295789724975842e-03,2.323624327454953953e-02,-4.747616237903314745e-03,-3.209204047233805285e-02,1.292053113841152082e-02,1.000000000000000000e+00
7.653223527870539611e-03,2.547233752961851339e-02,1.925414888990282028e-02,-5.921630203863081574e-03,-5.671480219855094818e-02,1.649838491798341633e-02,5.039975258487595228e-02,3.074313267057609059e-02,6.010405569190967190e-02,2.835603785899554197e-02,-4.324117868783351748e-02,-2.982706567872514536e-02,-7.459414324600064858e-03,3.493434052987497845e-02,-7.049680096129648521e-03,-3.673713894983790529e-02,1.256941992627136177e-02,1.000000000000000000e+00
1.973353551264011435e-02,4.387998138873223930e-02,2.172629775436053443e-02,-2.622804972874625412e-02,-5.244710579533858053e-02,1.784318981604560844e-02,6.090021596582594066e-02,1.610331822271662133e-02,6.734620878368714758e-02,2.988280779513930244e-02,-3.160481669383089637e-02,-1.989878715907334589e-02,-1.753300237000523024e-02,4.095735613595282570e-02,-1.166608834168481219e-02,-4.284032519880999479e-02,1.727726279502736495e-02,1.000000000000000000e+00
2.144560173785715895e-02,5.395635110943065166e-02,1.794897809892474078e-02,-5.176100999674790315e-02,-4.132665057840260309e-02,4.782283894148479236e-03,7.648138755596894933e-02,1.052531253244379239e-02,7.445800101942195992e-02,1.275911799450332382e-02,-1.294071032410216114e-02,-7.454683411153486400e-03,-1.917320727306201858e-02,2.911986561034414153e-02,-1.246441301786247076e-02,-5.019444057968111550e-02,2.290594168270747646e-02,1.000000000000000000e+00
2.005562716705011628e-02,5.530376056243629240e-02,7.725309243806335879e-03,-6.782043614498400874e-02,-3.203940211966116447e-02,-1.039354568036478244e-02,8.163950079728479747e-02,1.908978489773816012e-02,8.285436728781409021e-02,-2.800833442643998680e-03,1.026537395271647987e-02,4.548198600544513248e-03,-1.679751743800922403e-02,1.869825359635543874e-02,-1.014591681355757682e-02,-6.290078573944857254e-02,2.238945601990829926e-02,1.000000000000000000e+00
1.689275222177273605e-02,5.727171865944391538e-02,4.315627667712984561e-03,-7.213609026387050871e-02,-3.433955220818250831e-02,-1.966585675586884213e-02,8.003934237550572317e-02,3.528658284447672849e-02,8.825788116098898239e-02,-1.136945953086897568e-02,3.477237101941361291e-02,1.903145319775403563e-02,-1.659553880056210962e-02,2.157860706419070101e-02,-8.555540417066773845e-03,-7.040233824025428355e-02,1.431562445298399135e-02,1.000000000000000000e+00
1.340269228561623109e-02,5.369234815807166772e-02,1.642704376042511405e-02,-6.214358482819845597e-02,-4.972423710150590537e-02,-2.720705021106758700e-02,8.074317503822132924e-02,4.853955269450500876e-02,7.941831426501719249e-02,-1.733166599855862425e-02,4.385502504430263682e-02,3.841458211094178621e-02,-1.334479587957148293e-02,1.773577348283989635e-02,-1.216798492925993264e-02,-5.761090234505127777e-02,5.817589168429199153e-03,1.000000000000000000e+00
1.210212608707431081e-02,4.160207776745514230e-02,3.961193756500228091e-02,-4.336003005410164757e-02,-6.365019634450061470e-02,-3.534063627555203424e-02,8.376741782314382767e-02,5.599728075571661079e-02,5.337090932395941595e-02,-1.565561318506229413e-02,3.419758186281384588e-02,5.463098985563158427e-02,-2.345141132466038378e-03,-5.235143262046893994e-03,-2.046773749555109989e-02,-2.862188209503763875e-02,1.353600847068944443e-03,1.000000000000000000e+00
1.302768535079989673e-02,3.497457180207784455e-02,6.137449167560784374e-02,-2.962291207232740226e-02,-6.009757062123453897e-02,-3.539475262128827932e-02,8.489221186598770730e-02,6.565268000644736146e-02,3.516950427306435312e-02,-3.925658957506008781e-03,2.575843400012512580e-02,6.230595350406183813e-02,1.054718689111334984e-02,-2.649877148508650304e-02,-2.104394474785320490e-02,-5.778150996346809870e-03,-3.346791088980426328e-03,1.000000000000000000e+00
2.038729618247069053e-02,3.746718188784667336e-02,7.101404462339618029e-02,-2.201101911484192736e-02,-3.600318265536775475e-02,-2.146393403892569302e-02,8.591954412821620202e-02,7.702184986312626824e-02,4.449001922543747295e-02,8.009379485677226365e-03,3.330741740473894263e-02,6.566163976133126967e-02,2.169671556230455198e-02,-2.980072597827224112e-02,-1.219318773796900304e-02,4.765568032416667849e-03,-9.048322813306010348e-03,1.000000000000000000e+00
3.184577907813630065e-02,3.667111530683211940e-02,6.439733712798877130e-02,-8.020225831596890925e-03,-4.987219375780314184e-03,6.099970887869831174e-03,8.292536990086790682e-02,8.085673569682742812e-02,6.761917849099610689e-02,1.483165521566559911e-02,5.008303744874036123e-02,6.348662413076519573e-02,3.115543372285221185e-02,-2.165175037786830348e-02,8.036751942614352856e-04,6.476361308758480512e-03,-1.508060520475504665e-02,1.000000000000000000e+00
4.452667768386847635e-02,2.880468458422277833e-02,5.124929727178544059e-02,2.244231929168216677e-02,8.822751261533902378e-03,3.547132678262394923e-02,8.113640623337312063e-02,7.670494141009207012e-02,7.655723855140980638e-02,1.081142427951393981e-02,6.373912308680065864e-02,5.184716005956432200e-02,3.751341845697869076e-02,-1.191819130240281445e-02,1.069618117487463119e-02,4.090146581501874663e-03,-1.882043540827127090e-02,1.000000000000000000e+00
5.360349992345860015e-02,2.165003985919843055e-02,4.580570533864129767e-02,5.208347069039653832e-02,9.920449670982017798e-03,5.192928965235871913e-02,1.012539159156175816e-01,7.517920183564552605e-02,6.366392197141602927e-02,3.259435131195573265e-03,7.254855537453547276e-02,4.402052627184360051e-02,4.677981236139022725e-02,-9.912661181217911899e-04,1.435375957842232805e-02,1.025738403725536332e-02,-1.928744342469972117e-02,1.000000000000000000e+00
5.009612779252763104e-02,1.878586194351842403e-02,4.699645673972043664e-02,5.782490133716087360e-02,6.892623406620475637e-03,5.059311550838176130e-02,1.263914553526782614e-01,7.628123690434837623e-02,4.246047782179632885e-02,4.818074843911841765e-04,7.172738584460508493e-02,4.151789578632726629e-02,5.485698980630485805e-02,4.058861672943656074e-03,1.183536350100809244e-02,2.649494915906029993e-02,-1.732200736193467011e-02,1.000000000000000000e+00
4.270938797126235670e-02,1.610709929661240797e-02,5.982408453863803655e-02,5.229527101248458709e-02,7.405027311723407293e-03,4.279356770913123054e-02,1.445439644039807070e-01,7.598092160064451317e-02,3.545882142905332213e-02,8.064779411307104046e-03,6.733044745501851058e-02,3.865682635612446849e-02,5.578950194381127048e-02,8.240849855966850962e-03,1.313864897050823904e-02,4.567243995733234752e-02,-5.373439404028861402e-03,1.000000000000000000e+00
4.188672531894613998e-02,5.749793681162894757e-03,8.121002038008980073e-02,4.486551302016425491e-02,1.721404417632449793e-02,3.878874221643730663e-02,1.480648978323611531e-01,7.451724338331078279e-02,4.176016035424584549e-02,2.630938985235803385e-02,7.429839466063058173e-02,3.350604286145937583e-02,4.110953161541588963e-02,1.599655670637342014e-02,1.608881831231279147e-02,5.403981060831860445e-02,9.796909774737693616e-03,1.000000000000000000e+00
4.586635230605980162e-02,-5.675541022885158271e-04,9.247492681324082087e-02,3.092346283489340319e-02,2.552666780411598502e-02,5.046230535103954362e-02,1.254441109399171417e-01,6.658452547194255999e-02,4.562711996138815729e-02,4.709515626606993605e-02,9.099250755058799212e-02,3.305276769689324129e-02,1.738865443750775910e-02,2.787077680549721742e-02,1.205775657779794771e-02,4.450691530645774219e-02,1.645984438299839120e-02,1.000000000000000000e+00
3.303057326848052311e-02,2.462373565509413942e-03,7.819071861804766099e-02,9.461028513243114474e-03,1.288633859162421555e-02,6.271161985676011741e-02,1.119655538832754205e-01,3.912916766076818958e-02,3.252020980624788227e-02,4.268780340631724013e-02,7.789056333337696092e-02,3.003898801041817931e-02,-6.344702267284556274e-03,2.321467865401891789e-02,-3.439004314119954719e-03,2.364599189289782327e-02,5.802804781663041533e-03,1.000000000000000000e+00
3.436401882252332340e-04,-1.372498729904685077e-03,4.454134382343929999e-02,-2.044605884411967306e-02,-2.086032455345392805e-02,4.470387173132822634e-02,9.894918861526029452e-02,5.268893131857837336e-04,-3.119350617675448883e-03,9.855596787628505273e-03,2.997995198501812036e-02,1.252892384894408774e-02,-3.448438105267942477e-02,-5.092124851922589721e-03,-2.516791651852717110e-02,3.503194322084549409e-03,-1.708172998069199325e-02,1.000000000000000000e+00
-4.467422611623080714e-03,2.071331810845747010e-02,3.317026135273004606e-02,-1.483611952811160831e-02,-2.507377300638098661e-02,4.142519676073994767e-02,9.403341421855954119e-02,-6.114604312436515074e-03,-1.996640672005280115e-02,1.207382948288007046e-03,6.066348643385427453e-03,1.610914561185849275e-02,-2.567473824208276953e-02,-4.160414996805667821e-03,-7.391426301848814592e-03,2.351281219755507745e-02,-3.025455227554747425e-03,1.000000000000000000e+00
2.720974769646378882e-03,4.405084268297263655e-02,3.381336059754668638e-02,1.745282411876535739e-02,-2.167358605905900844e-03,5.158971005466149451e-02,8.305126871825295465e-02,1.295878624600718156e-02,-9.830097871493191294e-03,1.510074075444883118e-02,5.261044276809357864e-03,2.448423008671705980e-02,7.707572604007499606e-03,2.184867549516355395e-02,2.726997838823335546e-02,5.401405804692882562e-02,2.819386818815632426e-02,1.000000000000000000e+00
1.939061040666796576e-02,7.391301832786402459e-02,5.754745157560167690e-02,5.545473291313346431e-02,3.180494587738590118e-02,8.405377859811122288e-02,8.382436895866468562e-02,4.527184203484066471e-02,2.875800687159786248e-02,4.643990160585162452e-02,1.653943758091919874e-02,4.496082859671082788e-02,4.295958812993852516e-02,5.997538611016462601e-02,5.606175973168346649e-02,8.968713522419649586e-02,6.850036405813381135e-02,1.000000000000000000e+00
2.047664953170675456e-02,8.643694497725759596e-02,6.310831516641787764e-02,5.380912735846314632e-02,3.317458171994940724e-02,9.566105735127794496e-02,7.009704566093202804e-02,4.737740822202779478e-02,4.664349768364365462e-02,6.013775599713780395e-02,6.999449201027383577e-03,4.706503344848171622e-02,4.395417945094763634e-02,6.061020699597259587e-02,5.779506501340359037e-02,9.273464175369774964e-02,8.264984228133148703e-02,1.000000000000000000e+00
3.205215245248143469e-02,9.456443004198812619e-02,6.340688889956633267e-02,4.947920680980059938e-02,3.120173337951630960e-02,8.303910214459972461e-02,6.264820712643384693e-02,3.495756535239070983e-02,5.456447464628689376e-02,7.296502143465254109e-02,3.892060075424790683e-03,5.461270168434090300e-02,5.244760122623819132e-02,4.814799632369198834e-02,6.652660855191676326e-02,8.544518293974670553e-02,8.768348014332556783e-02,1.000000000000000000e+00
5.015441426560228455e-02,9.100303026916545246e-02,7.135103818693459832e-02,5.908711198750715710e-02,3.454247832951694297e-02,5.488769624569244526e-02,6.293297933884367534e-02,1.965758371736516658e-02,5.448520924214950156e-02,7.684568957995877025e-02,6.598039517382421615e-03,6.222837024933500216e-02,7.187398530654362516e-02,3.756516972339467297e-02,6.485964060273560761e-02,7.039622759534215624e-02,7.502549705039535111e-02,1.000000000000000000e+00
3.677460248240867202e-02,5.956860177096311854e-02,6.605311971149453731e-02,4.952609355739074487e-02,1.247167690501864261e-02,9.743552684330740454e-03,3.799555354266132695e-02,-1.626724439034970410e-02,2.530051852366914378e-02,4.572711129186829426e-02,-8.387290828431655243e-03,4.246216519377847554e-02,6.456679553255605108e-02,8.500216321781581957e-03,2.504994708372129675e-02,2.342918311918215299e-02,3.345157249522435344e-02,1.000000000000000000e+00
7.042519795575588604e-02,8.531920292619341040e-02,1.078042099121121755e-01,8.251143834309307423e-02,3.674691441160186922e-02,3.264621980994419220e-02,6.802719004219655308e-02,8.048653720753560364e-03,4.142500891256922779e-02,5.967275680378157643e-02,3.027401640452817566e-02,7.492553117477385172e-02,9.606251963655587645e-02,2.963478294545388025e-02,3.718562558392869699e-02,3.802522477092312725e-02,5.599822161212759941e-02,1.000000000000000000e+00
8.198013875800871930e-02,8.732162477133165179e-02,1.082175769272250843e-01,7.913155588862227918e-02,3.849712488256605558e-02,3.567727511850015548e-02,8.885113522067650260e-02,1.740135833516242431e-02,3.367786957916524271e-02,5.060606189385160464e-02,4.328212982480011961e-02,7.925595183197273186e-02,9.760885603961952373e-02,2.240790266076427006e-02,2.697073074713634416e-02,3.971853198069336122e-02,6.014573932510255266e-02,1.000000000000000000e+00
8.742978135610675328e-02,8.243474803299973008e-02,9.232431113070180273e-02,6.491852700392337916e-02,3.648533224726466934e-02,3.763337491673158369e-02,1.061668499233416468e-01,3.155018804908165525e-02,4.332907850533444100e-02,4.841898442355844351e-02,4.816266719682299469e-02,6.815465774258365472e-02,9.201141817579679139e-02,1.913644415828640727e-02,2.381053558778642443e-02,4.511584481704813271e-02,6.844123506488582198e-02,1.000000000000000000e+00
8.001918094461313302e-02,7.618421621926331488e-02,7.499501539565328612e-02,4.747447116297800335e-02,2.351965437589040309e-02,4.306498952651053452e-02,1.098955230793869919e-01,4.250774276027299847e-02,6.914253446396548264e-02,5.611082455218036058e-02,4.645621428937707353e-02,5.372668853011163675e-02,7.537363658797582855e-02,3.184702621814618911e-02,4.303780835436603336e-02,4.598579278843502316e-02,7.744881708280093591e-02,1.000000000000000000e+00
7.038250030322082407e-02,6.713272107539942912e-02,6.533468227292775488e-02,3.480372589260852939e-02,7.733494968221149568e-03,4.651782038916638107e-02,1.077797918218537931e-01,4.652509888932187393e-02,8.365730106313072623e-02,5.891857906755042229e-02,4.766294831104666424e-02,5.631264558512081436e-02,5.873835801841257448e-02,4.723103057391341703e-02,6.877064116251346837e-02,4.766099088452947774e-02,8.197137156828218640e-02,1.000000000000000000e+00
6.807248585668997098e-02,5.507104475449828285e-02,6.080411115963818558e-02,3.573883966913166815e-02,-5.456614741789114764e-03,5.052788290392812298e-02,1.010560544139896821e-01,4.896297354770544341e-02,8.378599447175960613e-02,5.241365321927400622e-02,4.583797080113252709e-02,7.372869773037843411e-02,5.350768338321702788e-02,5.514420613743763189e-02,7.480083992893429845e-02,5.447514007426532134e-02,8.890403167446400690e-02,1.000000000000000000e+00
7.444067226091680145e-02,4.438149790969764252e-02,5.743586854673349285e-02,5.021172273572283018e-02,-2.133182998171575390e-02,6.508961683537164977e-02,8.449852095923038320e-02,4.308096934282830415e-02,8.078910522530192984e-02,4.653981674546585345e-02,3.457094293542124774e-02,9.167484244621126876e-02,5.186320791425539506e-02,6.057557499762908360e-02,6.915112395960464065e-02,6.352456838709773235e-02,1.011351110685689836e-01,1.000000000000000000e+00
9.062253645061543739e-02,3.503986549349369373e-02,5.031582864828003376e-02,6.277988946140689031e-02,-3.432951664568646699e-02,9.135928166875514900e-02,6.286523681143357800e-02,2.434866510504532164e-02,8.459440234638596068e-02,4.688572197266244884e-02,2.873642415614491991e-02,9.823455038301709408e-02,3.934219720025186606e-02,6.907158498669990765e-02,7.037979599478888515e-02,7.122840111846488742e-02,1.063391672896124157e-01,1.000000000000000000e+00
9.555409564536695988e-02,2.818798111845451440e-02,4.429575420336002295e-02,6.810125221136527351e-02,-3.290931734130824599e-02,1.126058958195298998e-01,5.697705292434666891e-02,3.922408374770355866e-03,8.862085743228351187e-02,4.811315311233586856e-02,3.178707164846035493e-02,9.853118809688282687e-02,2.084432240984377543e-02,7.995474004035132976e-02,8.331387031077944205e-02,7.318744380510494585e-02,9.681556614381507664e-02,1.000000000000000000e+00
7.378898340470257944e-02,3.134850526501761075e-02,5.346816903304913576e-02,6.758600893779236063e-02,-9.170714087627818145e-03,1.098250950261244474e-01,7.979184312789297517e-02,4.607892152228166421e-03,8.406572689099971185e-02,4.687490659395202042e-02,3.564976896418238506e-02,9.743261384076995490e-02,1.745554551966381485e-02,7.535634972917670815e-02,9.021303416411795284e-02,6.575599548807700701e-02,7.356034281220576176e-02,1.000000000000000000e+00
4.014192192694005651e-02,2.952495762896525239e-02,7.828898576423917732e-02,7.146021625614588924e-02,2.283635497798127550e-02,9.117063856284431111e-02,1.079910861459025678e-01,2.132837570633228097e-02,8.093378709629740764e-02,4.044269268926200395e-02,3.987062150417840234e-02,8.966166896745625392e-02,3.301861582007283025e-02,6.670734700179263565e-02,7.898305657687734738e-02,5.238393071754391533e-02,5.208370505970754544e-02,1.000000000000000000e+00
1.955543920155321941e-02,2.452710998248626775e-02,1.007044017258976326e-01,7.805839108121881420e-02,5.131260251285891388e-02,7.694208948561263861e-02,1.181275985940623274e-01,2.821215632594406553e-02,8.638808444642355477e-02,3.572391116716463338e-02,4.491478669493922937e-02,8.090245734443646253e-02,4.117573298102387980e-02,6.172279981145738226e-02,6.400734704519710216e-02,4.211186067912821990e-02,4.103071174304610824e-02,1.000000000000000000e+00
1.205233404104110589e-02,2.600623588067981287e-02,1.093953944809862855e-01,7.550861133497029087e-02,7.422631711107778585e-02,7.155546327641428006e-02,1.114760009093728604e-01,2.041959486767235682e-02,9.000211109890611516e-02,4.417536628210003147e-02,4.908967128440841488e-02,7.779550960160439010e-02,3.659375420269805890e-02,5.393292447646916288e-02,5.613452502504277797e-02,4.190755894343741600e-02,4.326669850859304889e-02,1.000000000000000000e+00
