2.622149609095351108e-01,2.061775208857964947e-01,1.998019033832899582e-01,2.391297160975880964e-01
2.445127090139608272e-01,1.419229194430474128e-01,1.662934101984970825e-01,1.952520260744854963e-01
2.255008093633035782e-01,2.063169842271845855e-01,1.546013783104213113e-01,1.921142187347578412e-01
