1.874699601607373797e-03,6.270855333314639957e-02,8.880310556540725597e-03,1.240939819682036240e-02,-3.540792373761989312e-03,4.167521609461072307e-03,2.995940420955081618e-02,-2.496930092995877648e-02,2.189609984308710233e-02,-1.782062463832339433e-02,2.763037348264656134e-03,-5.687579869124759040e-03,-1.212891434579417907e-02,1.207149388986730222e-02,8.860046333423358955e-02,1.000000000000000000e+00
1.649785288386197354e-02,5.582015494257384913e-02,2.322105095112664969e-02,3.089406898717602518e-02,-5.184603968521505485e-03,5.982837029518989214e-03,3.766129360926939729e-02,-3.431203602678341985e-02,4.243156066826318795e-02,-3.113919894697447441e-02,3.417812528916690934e-03,-1.182574423915672829e-02,-8.855909979455721739e-03,2.617983320115820772e-02,9.474106955224026461e-02,1.000000000000000000e+00
2.193995213712274239e-02,4.512536812410448961e-02,3.298675670177306229e-02,3.724111878808170767e-02,-1.137089034239460381e-02,-7.136270286293988629e-04,3.370223995225055807e-02,-3.741971452334495740e-02,5.727447506810409011e-02,-3.669732439351380826e-02,5.622143252520937773e-03,-2.779074764045533913e-02,-2.650166400800861924e-03,3.538820869765568061e-02,7.326480004154443948e-02,1.000000000000000000e+00
1.893738948765619906e-02,3.146938504374627993e-02,2.502358617372205107e-02,3.080223634596245680e-02,-2.390423576154655783e-02,-4.051924195897432107e-03,2.489463432786234026e-02,-3.752963521245939599e-02,6.132461928936513984e-02,-3.617656605464802250e-02,1.112499075027097856e-02,-4.068537463758976902e-02,8.387854662407632361e-03,3.741376452421275173e-02,4.096398034353941620e-02,1.000000000000000000e+00
1.559911146651482561e-02,1.793911884580318833e-02,7.464107744884842383e-03,1.368675039039033217e-02,-4.004696899797038911e-02,-1.104968946145229447e-05,1.459686748317032441e-02,-3.474300441948897922e-02,5.997172662014085831e-02,-3.702823331639393256e-02,2.010678584431659782e-02,-4.591253139929009353e-02,2.123470963103804218e-02,3.275996170101864308e-02,9.421359222558406410e-03,1.000000000000000000e+00
1.736574290426959669e-02,1.386509922309872404e-02,-2.169183471256582244e-03,-5.400417044054568391e-03,-5.331102411801771218e-02,9.959484452350937309e-03,1.095620646149208718e-02,-3.132681368327681903e-02,5.397058517513658726e-02,-3.830097471329282910e-02,2.481666425196137754e-02,-4.649933979365732106e-02,3.362970834542117204e-02,2.661156607319023482e-02,-1.393035332455008941e-02,1.000000000000000000e+00
2.384534619227110172e-02,2.292673161556871633e-02,3.263437305206666472e-03,-1.897393636567900124e-02,-5.648379613739604177e-02,1.639378965008841949e-02,1.394924513957690633e-02,-3.106838842136293299e-02,3.984125843824291163e-02,-3.127676260123878060e-02,2.053105132976779448e-02,-4.360391733196262304e-02,4.861874493050867552e-02,2.674569116801511770e-02,-2.096299422386057806e-02,1.000000000000000000e+00
2.934942595179526603e-02,3.022244297853887360e-02,1.534440910023902177e-02,-2.785854266821936182e-02,-4.926126393539756454e-02,8.377791033120226064e-03,1.759712327401882770e-02,-3.856396137684672820e-02,3.353867909334637409e-02,-1.674668776177914986e-02,1.212341890424739957e-02,-3.675632841377954318e-02,5.771752608299127174e-02,3.540246333588346894e-02,-1.360626473937111627e-02,1.000000000000000000e+00
2.697753342904887428e-02,2.800809330319566429e-02,2.373888318577668799e-02,-3.613349813279628786e-02,-4.180392223862416240e-02,-7.801041855305519863e-03,2.411194593345034054e-02,-4.128295792745789727e-02,4.724444998556673325e-02,-5.633529028458754417e-03,5.439896846141782996e-03,-3.286697246229444008e-02,5.247461885638636525e-02,4.376792624071766669e-02,-1.701083134654002293e-03,1.000000000000000000e+00
8.625392740063339558e-03,2.185478960338194457e-02,2.676028229095508970e-02,-3.806326356485627976e-02,-3.461130165157438876e-02,-1.670314183785251427e-02,3.022964938837020138e-02,-1.701678040320307034e-02,5.894563542936556017e-02,4.989785928482370903e-03,-1.721106952260423317e-03,-3.245467540419533919e-02,3.588304737265253508e-02,4.122374637499968963e-02,1.039735961690972654e-02,1.000000000000000000e+00
-1.648109977999962644e-02,1.758452804569993547e-02,2.750583339375638550e-02,-3.306087913121774635e-02,-2.591588796514402576e-02,-1.600308947075683441e-02,3.100424264535489582e-02,1.643917535283681564e-02,5.951776045888817340e-02,1.497844525018508788e-02,-1.118688665708554748e-02,-3.406297147572731610e-02,2.254510724606421934e-02,3.202324137987024033e-02,1.530184396951690673e-02,1.000000000000000000e+00
-3.358167748542918718e-02,1.535881113499449648e-02,2.917073681815027242e-02,-2.715659468398002457e-02,-2.273255208416803674e-02,-1.636591222155227288e-02,2.875095958729821308e-02,3.635539525195434496e-02,5.842464078009404482e-02,1.752550121622273305e-02,-2.160388035494448938e-02,-4.051371016069182929e-02,1.871183789060987951e-02,2.823729442843923507e-02,1.294169520287448416e-02,1.000000000000000000e+00
-3.937924915745672633e-02,1.542516063714151169e-02,2.913099426125546898e-02,-1.786165503788648620e-02,-2.954012349073022181e-02,-1.649776232518662331e-02,3.004118015380690537e-02,4.771829948283490275e-02,5.672446996787380152e-02,1.007567848761114354e-02,-3.112225043146570058e-02,-4.905992033927571161e-02,1.798962173633495906e-02,2.874598107897327962e-02,6.111600209328150318e-03,1.000000000000000000e+00
-3.307394298139632732e-02,1.621880586504124283e-02,2.612738402445969818e-02,-6.960461173703504090e-03,-4.188421236488280852e-02,-9.001597362640287661e-03,3.844000595892375916e-02,5.407893395143829884e-02,5.353934462936153077e-02,2.667410627727958422e-03,-3.881459215007516256e-02,-5.050565589047781301e-02,1.445284693452813379e-02,2.675691247587793503e-02,-7.590365412511491938e-04,1.000000000000000000e+00
-1.483159814756442908e-02,1.568809137089508671e-02,2.217903004484240645e-02,-9.818132928839130857e-04,-5.373555575488760117e-02,4.196095539477989571e-03,4.399577993040259399e-02,4.665319478248303176e-02,5.221038278682916395e-02,1.151389165383592990e-02,-4.303003967014583375e-02,-4.233770196408370712e-02,3.859971320668583936e-03,2.775027269939472213e-02,-4.112740090130724210e-03,1.000000000000000000e+00
7.384385788569525037e-03,2.294822556171860484e-02,2.342717447927315441e-02,-5.501520389392857563e-03,-5.946268474832090700e-02,1.551992915355557799e-02,4.702323848091620462e-02,3.132844835988582433e-02,5.656184871480289533e-02,2.863425029682193160e-02,-4.000827304427237441e-02,-3.114967720161150588e-02,-8.897695255382708640e-03,3.956288887393390186e-02,-6.897090350243970797e-03,1.000000000000000000e+00
1.936954060109803005e-02,4.050240073778495209e-02,2.682322375336149145e-02,-2.520823299617392863e-02,-5.503663406098843747e-02,1.560605917825383555e-02,5.830844762982042434e-02,1.715594021878880104e-02,6.409582335119763663e-02,3.080874122698204487e-02,-2.832254748823117424e-02,-2.015748032742684104e-02,-1.929844023117118987e-02,4.569804410227991387e-02,-1.154089230982583217e-02,1.000000000000000000e+00
2.059157885091190271e-02,5.046011226504559799e-02,2.316972951759547344e-02,-5.031182693093855240e-02,-4.367074532291874422e-02,2.336013723074825341e-03,7.402503197922649658e-02,1.216777426408872931e-02,7.132359394342574488e-02,1.547929249002399227e-02,-9.991816390330709313e-03,-6.303284136609596175e-03,-2.125248269641278817e-02,3.393277739266822857e-02,-1.252797839531298585e-02,1.000000000000000000e+00
1.883870674348327168e-02,5.189421253607384710e-02,1.267975523761670498e-02,-6.619648842463318750e-02,-3.465504761211352092e-02,-1.211133675501096033e-02,7.826587870255345691e-02,2.050104987233394155e-02,7.960626829653424941e-02,1.425413967309044003e-03,1.294878018306440913e-02,7.413665066778811485e-03,-1.864607504363471197e-02,2.281705672757871825e-02,-1.085512697510840688e-02,1.000000000000000000e+00
1.600148369009656707e-02,5.340337006541442250e-02,9.321446028731306122e-03,-7.076446783328081691e-02,-3.818362152175704127e-02,-2.082268167113844257e-02,7.579868149256457910e-02,3.543558036145291745e-02,8.511541208464004638e-02,-6.779729138733507285e-03,3.783340774031891673e-02,2.283846172808916275e-02,-1.788645036644746777e-02,2.483919704928432698e-02,-9.879466299322993417e-03,1.000000000000000000e+00
1.332845426380047278e-02,5.022714308829655250e-02,2.108303206663808896e-02,-6.107494559586146288e-02,-5.349979347002643826e-02,-2.857855739912645160e-02,7.741861016712361931e-02,4.812036402408374769e-02,7.710035096582457115e-02,-1.297466000092588854e-02,4.728581546274752967e-02,4.106387871373861492e-02,-1.462709807869532613e-02,2.117184922732302105e-02,-1.350262898445367746e-02,1.000000000000000000e+00
1.233024351274287014e-02,3.971896673026759084e-02,4.367185903997129748e-02,-4.193691681467947435e-02,-6.583510711108248037e-02,-3.725667779455516665e-02,8.261187837140221424e-02,5.653174001108438040e-02,5.274056412398379912e-02,-1.213714266540386055e-02,3.643561648170896838e-02,5.530939023972634982e-02,-3.256847127255470264e-03,-8.906066435522717525e-04,-2.142440565930116975e-02,1.000000000000000000e+00
1.289586510396310143e-02,3.397662455804568299e-02,6.527806184694531777e-02,-2.796474898343009885e-02,-6.165064191671063010e-02,-3.747942542906176899e-02,8.496471405364722229e-02,6.701796307006489817e-02,3.553004391711001714e-02,-2.080171988421261955e-03,2.634160925361290345e-02,6.214609071900908943e-02,1.076901023857615089e-02,-2.209477438578080419e-02,-2.217640993720706999e-02,1.000000000000000000e+00
1.984328289980809290e-02,3.696561742169587883e-02,7.471273282107557256e-02,-2.067158538663866479e-02,-3.773574758163793230e-02,-2.334332378336960445e-02,8.638456688780178638e-02,7.859535790524378729e-02,4.446010189723354628e-02,8.521306940573205452e-03,3.299084368960933378e-02,6.515177573604824524e-02,2.259182304941083699e-02,-2.611089303235614861e-02,-1.400978722606775577e-02,1.000000000000000000e+00
3.098746691597927677e-02,3.679863951444125453e-02,6.750613922149066581e-02,-7.332382551254340922e-03,-7.075169824605391858e-03,4.420210267035576748e-03,8.339752231129024529e-02,8.196111678099639308e-02,6.636922171654573155e-02,1.476040470457794934e-02,4.915701695942975569e-02,6.261619707821969305e-02,3.172641059526170454e-02,-1.887140509902497654e-02,-1.777628009156061173e-03,1.000000000000000000e+00
4.353417298672618285e-02,2.948252338814676132e-02,5.328552698476853033e-02,2.235089329779540654e-02,6.783488874883615918e-03,3.403116816247643561e-02,8.149353143296002300e-02,7.715114664188216231e-02,7.442838530029766142e-02,1.043603611117556104e-02,6.202858377640842191e-02,5.098328309421359950e-02,3.698808045184489440e-02,-1.005300522936540542e-02,7.777998067510658031e-03,1.000000000000000000e+00
5.257108972572175493e-02,2.263617573299345209e-02,4.696670601704937276e-02,5.183258976210376734e-02,8.712453193788955580e-03,5.083651773580924460e-02,1.016983067063739893e-01,7.617270052150523774e-02,6.220216049777246847e-02,2.704404814783619576e-03,7.068193636518443901e-02,4.405928446445559615e-02,4.576103693947642520e-02,1.388241511171665887e-04,1.213792748868628910e-02,1.000000000000000000e+00
4.925998563007381870e-02,1.998774872768176170e-02,4.819005690798024155e-02,5.815505189095850069e-02,7.165760946265182715e-03,4.997629716629717334e-02,1.266783496294620892e-01,7.890544431145729565e-02,4.365330873921800803e-02,2.362728660031954142e-04,7.065607690397170126e-02,4.321763139690125433e-02,5.454693380253627932e-02,4.828734848082640030e-03,1.123896399336568250e-02,1.000000000000000000e+00
4.288836693660352112e-02,1.762747898235301688e-02,6.187787131617741854e-02,5.406258442777936435e-02,9.730932657032471261e-03,4.366899320739909413e-02,1.449675801857951696e-01,8.027218050941944960e-02,4.106441005066197025e-02,9.472636538212619861e-03,6.766353459532521708e-02,4.174637647403061508e-02,5.762741485085204340e-02,9.336966633276197469e-03,1.436113266949693400e-02,1.000000000000000000e+00
4.363566141205202364e-02,8.052832220410897218e-03,8.332339467666360910e-02,4.754467272591882815e-02,2.165604713490264233e-02,4.220893100798770586e-02,1.497253066399664434e-01,7.949779032862744343e-02,4.999830433234781629e-02,2.980634111723460405e-02,7.608632890139141458e-02,3.690063759627512652e-02,4.521664956626970933e-02,1.755051291316607823e-02,1.857096611685136664e-02,1.000000000000000000e+00
4.782146925132199633e-02,2.156187613490116728e-03,9.353840678719371748e-02,3.305160747796448417e-02,3.078087555932325359e-02,5.543801907782776317e-02,1.278517493978036101e-01,7.038155893373765348e-02,5.173187926889184773e-02,5.112538218213085600e-02,9.334759750175523896e-02,3.523312756390410694e-02,2.134137225578831842e-02,2.965206519974050020e-02,1.459242915829604345e-02,1.000000000000000000e+00
3.402571355018035870e-02,3.877788146835564609e-03,7.773400189013623951e-02,1.020707296395659096e-02,1.569421065316234376e-02,6.512860006082124564e-02,1.127767365732597199e-01,3.993823597131081204e-02,3.447657937461597044e-02,4.428570184015855754e-02,7.864946009804528460e-02,3.016166393594416767e-02,-4.732640648908412878e-03,2.414235921055749717e-02,-2.000325424160183385e-03,1.000000000000000000e+00
1.100320748650580882e-03,-6.374972895734354328e-04,4.384475750811799022e-02,-1.988162278071213887e-02,-2.045400631887431264e-02,4.469492746431934921e-02,9.863629978503567208e-02,2.631681350574698042e-04,-3.824886974060331957e-03,7.864062859675287342e-03,2.895441705599875737e-02,1.233510220932332140e-02,-3.388860495819412399e-02,-5.284726890902689302e-03,-2.464889325773611875e-02,1.000000000000000000e+00
-4.021179998682421208e-03,2.094470611255952811e-02,3.211368062087201214e-02,-1.412584756437021763e-02,-2.445043061693003353e-02,4.168835850500482443e-02,9.341054972996402916e-02,-6.474220596568136185e-03,-1.856374160346057484e-02,1.498751968157012449e-03,4.961968449269325496e-03,1.515659423558066848e-02,-2.492009116709974909e-02,-3.497735154012391462e-03,-7.280309059036177421e-03,1.000000000000000000e+00
6.706647100518346727e-03,4.685930378862382395e-02,3.476711597532852055e-02,2.017026023704817511e-02,4.880367303329393759e-04,5.338576495207104922e-02,8.323200489146495573e-02,1.300897067705162474e-02,-5.822822899847949693e-03,1.991120386362903519e-02,5.992110588482261330e-03,2.431351662484821513e-02,9.970964093960787630e-03,2.561104412393924723e-02,2.914809444981730779e-02,1.000000000000000000e+00
3.192483708757359179e-02,8.525004885709785984e-02,6.664982873395099150e-02,6.520011931932756521e-02,4.015852826093196937e-02,9.211268058296606664e-02,9.098884453094024938e-02,5.157180013215416359e-02,3.957566235449586078e-02,6.043985237346271439e-02,2.491986545741460904e-02,5.160473018557207997e-02,5.252852928884965689e-02,7.207906489839062403e-02,6.409198291350282073e-02,1.000000000000000000e+00
3.483446743697073827e-02,9.969716903133543640e-02,7.381204944115893340e-02,6.468938459876058533e-02,4.239711014446813364e-02,1.055400987567110954e-01,8.073563771651874610e-02,5.616586937008226366e-02,5.760090997073551156e-02,7.597987312996820619e-02,1.799217725820765473e-02,5.458083045159157348e-02,5.504393073752736343e-02,7.603471457386841437e-02,6.802916836235459175e-02,1.000000000000000000e+00
4.650752365824611934e-02,1.084419923937856300e-01,7.417761480967123566e-02,6.081182148190996534e-02,4.041878773851543399e-02,9.326370112111691257e-02,7.410942845170254145e-02,4.355250413584135089e-02,6.342062777325191414e-02,8.663834206132334237e-02,1.442224612561428601e-02,6.156519733398275324e-02,6.294649699556455202e-02,6.490854919721786298e-02,7.860557702922893464e-02,1.000000000000000000e+00
6.043680340893598651e-02,1.027961010009323661e-01,8.166241863893913822e-02,6.970513837645603283e-02,4.152202988601107203e-02,6.352169018689071689e-02,7.190698623071860307e-02,2.672200324746620489e-02,6.089607644154604316e-02,8.585419133623475862e-02,1.412273976911373324e-02,6.889419884378679415e-02,8.181032364206308749e-02,5.283501714860232984e-02,7.534230699979985180e-02,1.000000000000000000e+00
3.649487730934427437e-02,6.343166408758940666e-02,6.897908711063573117e-02,5.163312573823290730e-02,1.274120695304224726e-02,1.213059901698409007e-02,3.834530793417063183e-02,-1.376905959592318249e-02,2.589100228752075350e-02,4.614476839789743989e-02,-7.351592423731902540e-03,4.300689154745441362e-02,6.714612537711658891e-02,1.432980167743442071e-02,2.607187777196540504e-02,1.000000000000000000e+00
7.261395475075085870e-02,9.195770543261289065e-02,1.155600728833784396e-01,9.030620861417049117e-02,4.057477048383192203e-02,3.874706768076652957e-02,7.155555620413264761e-02,1.334682023115643310e-02,4.599595475536034928e-02,6.381656364396061376e-02,3.423460260619848317e-02,8.021794705409700244e-02,1.049743801157133061e-01,4.174720838291826053e-02,4.333912950337835690e-02,1.000000000000000000e+00
8.495035529329804380e-02,9.285366332541825085e-02,1.161969216502698188e-01,8.755461654101691360e-02,4.352032914026594812e-02,4.278164195682000043e-02,9.234694812290099308e-02,2.352559460363511795e-02,4.006985190011093378e-02,5.598127990187777570e-02,4.742650421873778610e-02,8.551085973918891303e-02,1.065377042892716591e-01,3.521072501849024927e-02,3.487970434882814441e-02,1.000000000000000000e+00
9.236403428006936811e-02,8.731254337346193439e-02,1.008145025084787733e-01,7.370749054799402566e-02,4.254016387007905631e-02,4.585950420370885072e-02,1.113254748282951206e-01,3.987764431879451538e-02,5.200100623607844391e-02,5.547249527486452364e-02,5.247270095519854932e-02,7.492120494167892053e-02,9.996054469358599259e-02,3.208360006513824580e-02,3.402567249626849144e-02,1.000000000000000000e+00
8.728024362133432468e-02,8.293241219114824703e-02,8.386332734298393432e-02,5.555891102706141116e-02,2.979332593308223892e-02,5.184929241669204714e-02,1.182132572423024719e-01,5.362321024222214266e-02,7.899943917631446766e-02,6.431301841291757471e-02,5.064283068372270324e-02,5.906920562043587591e-02,8.168739024017769579e-02,4.402387333697627830e-02,5.432334852317557278e-02,1.000000000000000000e+00
7.952138673628321441e-02,7.657678572236967240e-02,7.453113063078735390e-02,4.278619334741848995e-02,1.518561087948377963e-02,5.558222934620600519e-02,1.178077531764327029e-01,5.886121062055748449e-02,9.407828672724097285e-02,6.778508785020150029e-02,5.173159676342661828e-02,5.985993199774488488e-02,6.392214502000909127e-02,5.844521064125531712e-02,7.985991116561623471e-02,1.000000000000000000e+00
7.905663832121521961e-02,6.608278346110964263e-02,7.096523976802643352e-02,4.576282841652468125e-02,4.729887167060103925e-03,6.003096240659929611e-02,1.115717186655709736e-01,6.214554669797014985e-02,9.547305634931932405e-02,6.229424671621355825e-02,5.021514750148099726e-02,7.672952149472583860e-02,5.926471353999353958e-02,6.623344626683649872e-02,8.616409651902703914e-02,1.000000000000000000e+00
8.767411029159542790e-02,5.663631644646257429e-02,6.936067856431510359e-02,6.325525936146439432e-02,-8.246577366652553531e-03,7.496303388981502558e-02,9.558219776535287204e-02,5.694138415512652734e-02,9.303460958307788187e-02,5.808027025409018274e-02,4.013056281226996813e-02,9.495549889623211559e-02,6.020919657816264231e-02,7.219982527538318373e-02,8.205132662138470145e-02,1.000000000000000000e+00
1.061716218672495299e-01,4.888745843887930265e-02,6.287447531420331526e-02,7.627292502513316474e-02,-2.002177996408230007e-02,1.022152933918803186e-01,7.481584056391807347e-02,3.758705446045078336e-02,9.476961092348573645e-02,6.000160250002853357e-02,3.620326236401331943e-02,1.018937702376864762e-01,4.948690219642458421e-02,8.023560740128019009e-02,8.538956230883587573e-02,1.000000000000000000e+00
1.115400907467913316e-01,4.325003966299023617e-02,5.532314687106350964e-02,7.942228693723034361e-02,-1.923390887058800541e-02,1.237412002313350579e-01,6.871107621954988809e-02,1.451215013700273351e-02,9.608047279004253149e-02,6.234629305124980703e-02,4.016624884572327081e-02,1.028681465552413188e-01,3.031572725167182292e-02,8.954092215132350430e-02,9.813049967252646111e-02,1.000000000000000000e+00
8.612515819646010540e-02,4.359651043431891221e-02,6.118510338023114281e-02,7.671406664646968077e-02,1.810470082545957704e-03,1.187555767384990829e-01,8.898783362491460847e-02,1.261893321411729219e-02,9.164500983338741413e-02,5.995179462536765619e-02,4.261181498430072212e-02,1.027320169027955560e-01,2.522150498073331970e-02,8.369201476405502271e-02,1.007936624168313533e-01,1.000000000000000000e+00
4.755207988399608177e-02,3.750996111728412130e-02,8.411794967978115933e-02,7.869526531686296678e-02,3.071008756833314146e-02,9.720833151215441115e-02,1.142785288854346604e-01,2.819220128071616219e-02,8.864650744654820058e-02,5.049592185346211959e-02,4.491125086500941804e-02,9.515913688326879671e-02,4.012266370110639802e-02,7.381283207927032131e-02,8.433369618032017512e-02,1.000000000000000000e+00
2.409138172763555102e-02,3.013892384162706467e-02,1.054456097502824430e-01,8.349893608017444624e-02,5.730017954589112367e-02,8.148626149051974021e-02,1.230419050271024245e-01,3.447530622910502385e-02,9.285687408869547355e-02,4.364830358787747527e-02,4.909399565091442097e-02,8.643643553982333083e-02,4.798190384737361508e-02,6.802746278859417295e-02,6.679674771547658430e-02,1.000000000000000000e+00
1.620538236026474246e-02,3.130850305356151081e-02,1.138997769362702084e-01,8.035996733562983385e-02,8.032866846429159713e-02,7.661329568074412566e-02,1.170783210645628403e-01,2.671650000751616197e-02,9.569405355456772622e-02,5.215132564482970190e-02,5.403696484042076753e-02,8.427188947294081411e-02,4.392885280490730487e-02,6.095822223150804131e-02,5.860870915930375957e-02,1.000000000000000000e+00
1.212486372521787495e-02,4.076260706342581253e-02,1.072110326451841122e-01,6.882870613581829056e-02,9.094551552478269407e-02,7.749462192736478183e-02,1.059855860076539535e-01,2.273255804874467489e-02,9.602127865701304277e-02,7.776540221433111966e-02,5.412987058635593263e-02,8.858778525550642380e-02,4.268348997960624142e-02,5.295612840878805017e-02,5.124584603355665513e-02,1.000000000000000000e+00
1.449575117505077886e-02,4.545801865020995813e-02,9.096660857948700440e-02,5.047002507630379831e-02,8.871702008675565188e-02,7.937503581299712452e-02,9.862523129970374169e-02,2.732665867118714426e-02,9.937542551286171477e-02,1.022803712026981587e-01,4.842334736701607578e-02,9.626125090372897319e-02,4.869141042603890995e-02,5.041881407858045394e-02,4.523287205880086731e-02,1.000000000000000000e+00
3.192473281097328586e-02,4.052351669092939257e-02,7.876889530538853934e-02,3.419433714152399911e-02,7.968465330273939717e-02,7.826687443992880189e-02,9.487072430895369946e-02,3.105999861602895193e-02,1.008858826795105135e-01,1.105077880877419760e-01,3.743755425030554501e-02,1.042923634449099829e-01,5.316425049817019577e-02,5.556794255798691573e-02,4.867431452637786815e-02,1.000000000000000000e+00
5.856662195317639125e-02,3.458855864605504815e-02,7.662822846146156996e-02,3.107041169565476560e-02,6.897631198379730599e-02,7.556202019045346607e-02,9.327947770038994002e-02,3.181471885984576975e-02,9.665279123719094923e-02,1.003369167119064487e-01,2.677729657596129506e-02,1.046294866470904306e-01,5.108843629055297847e-02,5.447454338979235144e-02,6.285697808625369254e-02,1.000000000000000000e+00
7.044158963910623905e-02,3.097757951911161295e-02,6.751465525024015479e-02,4.364998010704636972e-02,5.530478736812278334e-02,7.789997024851667839e-02,9.217848769678145537e-02,2.993180805634340635e-02,9.445681810724596006e-02,9.202852058300974025e-02,2.854012786264191123e-02,9.682958669297728194e-02,5.082368100714453746e-02,3.886050656680181681e-02,7.973312705087712282e-02,1.000000000000000000e+00
6.427385865152081268e-02,3.350867338357924746e-02,4.456515485486672867e-02,5.660588530309497435e-02,4.022128941093479348e-02,8.120859536949023849e-02,9.179065593198412754e-02,3.326054460240211730e-02,9.861980264571477972e-02,9.556557752053113086e-02,4.549276927564017969e-02,8.900054291139417040e-02,4.892347512074187582e-02,1.550051103645797533e-02,9.304432627381692411e-02,1.000000000000000000e+00
5.117613933394309089e-02,4.134860345832733208e-02,2.732936977759661476e-02,6.181738092129093060e-02,3.289257591929564684e-02,6.927276900949515259e-02,9.023160364049470639e-02,4.942859843085083832e-02,9.554645320914920137e-02,9.998623821771304709e-02,7.063219871483486512e-02,8.398199491380967108e-02,3.941637778438716183e-02,3.846240972682025971e-03,1.008720781509303555e-01,1.000000000000000000e+00
3.962790449605850529e-02,5.369726853873803274e-02,1.359452386843897423e-02,6.331874552072801199e-02,3.888579999593334835e-02,4.566854430103239187e-02,8.122906100152516018e-02,7.109740802947031590e-02,8.355260633695263395e-02,1.013622487767211755e-01,8.876802878214085091e-02,8.006956092114017598e-02,1.675347070433952368e-02,1.619901798637829460e-02,1.027771903733476211e-01,1.000000000000000000e+00
