-1.495492793752523086e-03,6.329154455365759713e-02,4.697512740625629443e-03,1.633848045803211815e-02,-1.068676201270651362e-02,-4.155022110134111435e-03,2.885317857145480724e-02,-2.829659571990204847e-02,2.136598948909653947e-02,-1.907852621400383392e-02,-4.116487783208991856e-03,-3.787782357469684016e-03,-1.585761309857354126e-02,4.674163331911940916e-03,9.446128400561255856e-02,-2.079797180948753446e-02,-2.231195298122282816e-02,4.163752515200725562e-03,-5.723707000967301513e-04,6.609971727112366746e-02,6.005729449718034962e-02,6.619116165995806919e-03,1.475507763684604477e-02,-4.141151451214928475e-02,-6.881441102779732935e-04,3.450847009888465683e-02,-1.410898347903911595e-02,2.758354058584726667e-02,5.148252491593907632e-02,-5.552738001696477799e-04,4.805704069242835302e-02,2.351102788715428091e-02,-2.859991834365908925e-03,1.000000000000000000e+00
1.372613926121301481e-02,5.592745208885048502e-02,2.011143425896354253e-02,3.331292839296456920e-02,-1.645937156714765218e-02,-4.525564229043523012e-03,3.624284526794824268e-02,-3.490301490888574054e-02,4.602141255509881179e-02,-3.163474341127420902e-02,-5.296295218619250650e-03,-1.257997390379824235e-02,-1.783585993146326668e-02,2.005348681256110752e-02,9.918298082933618698e-02,-1.357408879917303482e-02,1.101487567507032986e-02,-2.311579943045870972e-02,6.623673711203008005e-03,8.824536313617464822e-02,3.577852380561162560e-02,2.324426688198422478e-02,-1.133896246114516476e-03,-5.027290787539992478e-02,1.219754645638797090e-02,3.745655696816890118e-02,-1.634281662822035033e-02,2.947014520146117728e-02,2.999029703339548686e-02,-7.747216092624711198e-03,3.596987888466240957e-02,2.446904820619171667e-02,1.317951263848986948e-02,1.000000000000000000e+00
2.113450132349689245e-02,4.650214332455927801e-02,2.957464165689786817e-02,3.950713271317410347e-02,-2.076762813120514375e-02,-1.146830557261088041e-02,3.259074987340417756e-02,-3.521220949111333182e-02,6.479238930503054827e-02,-3.678398967461306290e-02,-2.605229358498220831e-03,-3.139348888647659069e-02,-1.376579996160492113e-02,3.541377548899687921e-02,7.858717497883555003e-02,-5.116224561283848338e-03,2.922872090888194857e-02,-3.122769780486813612e-02,1.990270917142172857e-02,9.019362830791405328e-02,1.345181038407880850e-02,3.657122938955073566e-02,-1.880215520187435152e-02,-4.923098118577735882e-02,2.844915391120115059e-02,4.068566546026604336e-02,-1.441746290398437241e-02,1.532257191962743681e-02,1.056610702567064783e-02,-2.304857574951555896e-02,1.268709667219886442e-02,3.112990603991298844e-02,1.592108696211045477e-02,1.000000000000000000e+00
1.723279226569315176e-02,3.413062784887951895e-02,2.197645885645300307e-02,3.339427380326792649e-02,-2.742809860489634627e-02,-1.337951678444525977e-02,2.387263111540953095e-02,-3.184615783429411984e-02,6.966842988677696136e-02,-3.388291547232326340e-02,6.964432330002889165e-03,-4.593015647222542519e-02,1.078100435382960826e-04,4.244805813390954696e-02,4.759484842269495752e-02,1.667308399399202237e-03,3.004742901674947037e-02,-1.958169945189701042e-02,3.507833796248376046e-02,7.863097385765036029e-02,2.539558134994557986e-03,3.740836078589986069e-02,-2.389731477343974911e-02,-4.148786534140298798e-02,3.472625360160463276e-02,3.656213057285794682e-02,-1.957754918476053985e-02,-1.313272155638535443e-02,-2.866850606129872636e-03,-5.002957383287805204e-02,-3.230846894584598131e-03,3.699606588156888892e-02,8.564225855828579842e-03,1.000000000000000000e+00
1.161131065620786551e-02,1.931979564663937818e-02,3.659862433845684909e-03,1.633017155087676878e-02,-3.968648250669748467e-02,-7.457672543590143643e-03,1.496746435599079911e-02,-2.762502152880141545e-02,6.667000246182727685e-02,-3.180390153670919345e-02,1.985494694256771664e-02,-4.970878621961594829e-02,1.633895685850362753e-02,3.909015619554356835e-02,1.783832068406165927e-02,6.076517815272693135e-03,2.790589860623060234e-02,-5.213988531237031057e-03,4.219990660537308036e-02,6.273509942960309171e-02,-2.775120001813135423e-03,3.349334545864570550e-02,-1.041136733990891128e-02,-3.494022147710289933e-02,2.960059098918300241e-02,2.053853619362898744e-02,-2.657623220727330440e-02,-3.044480809065008148e-02,-1.317736547518235692e-02,-7.408171897077522883e-02,-1.021554064184325081e-02,3.213058385522715027e-02,4.670601336532655828e-03,1.000000000000000000e+00
1.295182580734977398e-02,1.490772029411651170e-02,-5.164447038302266701e-03,-2.805069187099017147e-03,-5.290046455658367619e-02,3.896447450254164613e-03,1.305307569167904989e-02,-2.394305560238439712e-02,5.833015822691581947e-02,-3.287670433403324516e-02,2.467334577548702459e-02,-4.957018785668802080e-02,3.048304061236688928e-02,3.157256124338485986e-02,-5.295860537217488700e-03,1.147633953707605757e-02,2.370377197305520434e-02,5.677515322324508396e-04,3.418105303154284763e-02,5.395803545878766205e-02,-9.953481342718055458e-04,3.377365140865509069e-02,9.645097659928401901e-03,-3.105038673061246562e-02,2.273693783359072990e-02,3.671251352517661271e-03,-2.362793010750489225e-02,-2.023625818637929050e-02,-2.157196999846509172e-02,-7.783060174420014521e-02,-9.993589986944778278e-03,2.599180839898376782e-02,1.302766244861665486e-02,1.000000000000000000e+00
2.019418941081421726e-02,2.498504615484005431e-02,2.337225114199870113e-03,-1.551129571049011946e-02,-5.861108342525424980e-02,1.044565812460520639e-02,1.452841383400201372e-02,-2.424710166421262594e-02,4.272391344948214126e-02,-2.767782523418169799e-02,1.827409414336197621e-02,-4.705389720662547098e-02,4.566181359492561126e-02,3.049171240256359425e-02,-1.352627056999108554e-02,2.205224904508555628e-02,1.710008848818960273e-02,-2.549502846330133077e-03,1.747186976454719043e-02,5.688833408758319637e-02,3.949977870145154196e-03,3.726386734496729691e-02,1.807419684117717376e-02,-2.426233699867070409e-02,2.014766960935318249e-02,-7.386317307516883368e-04,-9.659267193964010678e-03,4.144623119623297436e-03,-3.323105403516193879e-02,-5.940296296869686937e-02,-7.032804434019435114e-03,2.452886946638351690e-02,2.098151400509387643e-02,1.000000000000000000e+00
2.662525778679468783e-02,3.237272197911764127e-02,1.506895461537099967e-02,-2.383383322443808142e-02,-5.335575906179186589e-02,-1.282590621315233756e-04,1.524365690173364388e-02,-3.423794711117424117e-02,3.639444916064984992e-02,-1.536833825811225081e-02,7.181642866332289127e-03,-4.013366012085373830e-02,5.305531265410338981e-02,3.892490063671090461e-02,-6.113523247106796878e-03,2.556405271204072183e-02,1.573077129623322301e-02,-1.317070798890702943e-02,1.113211765503549153e-02,6.125641527385306678e-02,5.279095166118616400e-03,4.069134336107031041e-02,9.176928927111454443e-03,-1.595295856929435790e-02,2.461284941165608336e-02,5.273787127106278894e-03,7.716557142072567876e-03,1.827163766945222659e-02,-3.373793638094586822e-02,-3.279657389866177941e-02,-9.536293813641245898e-03,2.398926878366509918e-02,1.849591957315134538e-02,1.000000000000000000e+00
2.662406315446775792e-02,2.960706578866330319e-02,2.177489511531357363e-02,-3.026879162961168199e-02,-4.787885537011003778e-02,-1.721857596802634296e-02,2.207588279617852742e-02,-4.102229089723618410e-02,5.148960277450287393e-02,-6.896851267188912338e-03,-1.968903465412698978e-03,-3.513759040798766775e-02,4.525699309274660437e-02,4.614372807623566553e-02,6.575963924135275890e-03,1.587061008803927059e-02,2.744668470140304226e-02,-2.489458943182472003e-02,1.449247001418648220e-02,5.398613897116928684e-02,-2.103756901882665800e-03,4.570103741211445358e-02,2.011817241526818456e-03,-1.753715258086925577e-02,3.450891938621780675e-02,-2.436596567768026245e-03,2.469289573536447707e-02,2.428651407910868004e-02,-1.442449233509507552e-02,-1.277388318654943192e-02,-2.124251214084859479e-02,2.199272641939757633e-02,1.594028190465105604e-02,1.000000000000000000e+00
1.158208685132265138e-02,2.311015328203051833e-02,2.307985918732903888e-02,-2.886272628772087664e-02,-4.190269720686685961e-02,-2.469574202135979904e-02,3.004674597856281035e-02,-2.049676338353463231e-02,6.493124244770040465e-02,2.526611418290143629e-03,-9.402870312970035976e-03,-3.333090723190899191e-02,2.722099598862429137e-02,3.905828607841423106e-02,1.925249963229510794e-02,1.873134051562665853e-02,4.510046735379316662e-02,-3.401311951111118947e-02,1.055483538150350786e-02,3.855980962554445002e-02,-1.185788849971004463e-02,4.908827998679547722e-02,9.977990911985387332e-03,-3.153699536956170585e-02,3.446780152958922594e-02,-2.473333803425797200e-02,3.530080095480957192e-02,3.558201391377535661e-02,3.950537179098717253e-03,-2.998113159868382588e-03,-3.404991116222454844e-02,1.380603159787489181e-02,1.380864933342897116e-02,1.000000000000000000e+00
-1.227783742585749488e-02,1.935960115390894520e-02,2.513027274637438802e-02,-2.165453796767503186e-02,-3.220063485318816476e-02,-2.317693936197369464e-02,3.090211673183515528e-02,1.061607246332073665e-02,6.589875838549719145e-02,1.489719589279655393e-02,-1.804150798514481124e-02,-3.564403348355348750e-02,1.464020210696164240e-02,2.551259058578701430e-02,2.410937686891961862e-02,2.199643487827086796e-02,5.680627467125811542e-02,-3.857647630294850499e-02,-1.871167847718759741e-03,2.861330047393426113e-02,-8.994991994524487861e-03,4.559969435789976155e-02,2.085739104438787128e-02,-4.520588979974661525e-02,2.695282270726333251e-02,-3.640377602551132796e-02,3.228089850585986326e-02,4.479879192406516220e-02,1.443878680031401851e-03,2.677206570071727354e-03,-3.602237403599245491e-02,5.285127008581566588e-03,6.818864768664193929e-03,1.000000000000000000e+00
-2.764366881841352763e-02,1.651431633563114204e-02,2.713698539205240678e-02,-1.683625287936969112e-02,-2.632271783494269379e-02,-2.075126409596546664e-02,2.973804908228957003e-02,2.922651234220881994e-02,6.427076137400648814e-02,1.888595542810113728e-02,-2.672961630282637280e-02,-4.146238951060536582e-02,1.324725020408458812e-02,1.928111653203721035e-02,1.959067202286443946e-02,4.679082708159108817e-03,5.681770714985726056e-02,-4.042622048290052394e-02,-1.136797438584310690e-02,2.777347505978426667e-02,-4.754015041055856955e-04,3.218482673815693113e-02,2.834672715687239566e-02,-4.612536968256025077e-02,2.788541347608056165e-02,-3.449798048471953288e-02,2.265499550438298398e-02,3.895613356727070653e-02,-1.030507245821781631e-02,1.069779633357930554e-02,-2.920172550391596927e-02,-1.000599988459287965e-03,-5.405323377489449493e-05,1.000000000000000000e+00
-3.328113866145217259e-02,1.561988234612076212e-02,2.638843515994802186e-02,-1.096591804008841681e-02,-2.963636864130924156e-02,-1.801148858977504735e-02,3.375814620395732601e-02,4.288784641158807642e-02,6.162136342066249634e-02,1.000488466793413023e-02,-3.513441726317800134e-02,-4.754775343511268709e-02,1.610510966054380655e-02,1.995879448642876725e-02,1.008889926694134936e-02,-2.006520439406648051e-02,4.224845272889578285e-02,-3.501800764835746871e-02,-9.394559536218431012e-03,3.096765299104966424e-02,-3.422496345193625986e-03,1.051370575409383418e-02,3.656148821804092175e-02,-3.071659223455827994e-02,3.483318455057800300e-02,-2.447595214324570917e-02,1.182407660292156444e-02,1.685396945821956635e-02,-1.571068320631835089e-02,2.175632982659923137e-02,-2.080876287115773771e-02,-4.305796175355369737e-03,-4.589405671224715960e-03,1.000000000000000000e+00
-2.965025091363883425e-02,1.755612919117184589e-02,2.390827748824261162e-02,-2.368022161404694306e-03,-4.027045130126032102e-02,-1.124960771267827231e-02,4.461497808575303620e-02,5.442995114385547339e-02,5.905349175693168362e-02,-2.935844543255905492e-04,-4.440967016217962221e-02,-4.675905803701841529e-02,1.635341129876952473e-02,2.210073988825725713e-02,1.669137958575202946e-03,-3.720427192612215522e-02,2.137224149679339824e-02,-2.696892105917646568e-02,6.349743226887583081e-03,2.922051980466208732e-02,-2.498927297774598821e-02,-1.097585523926555146e-02,4.246973353666783774e-02,-8.189398076334127030e-03,3.673216633096253875e-02,-1.523530795960333084e-02,2.878654482130798414e-03,-1.009340768923194451e-02,-7.963368184235836839e-03,3.094248185407904445e-02,-1.466171761479628452e-02,-5.254059803833435738e-04,-4.288321518005937943e-03,1.000000000000000000e+00
-1.370253008111490048e-02,1.962883608139241037e-02,1.969082918549892175e-02,2.832309822466119384e-03,-5.349310042675829713e-02,1.621592321769687109e-03,5.071348252935883871e-02,4.914623639637662189e-02,5.931216587940042057e-02,6.276562369304034689e-03,-4.993046811891684034e-02,-3.685176363575916325e-02,6.706085391876320106e-03,2.864285702197942249e-02,-2.374274504491069582e-03,-4.361298620501711382e-02,1.014905784056749881e-02,-2.308375764825390530e-02,2.225181537063493364e-02,2.215288699201053632e-02,-5.146831800609384666e-02,-1.994993806390774754e-02,3.582414147503912294e-02,4.974352130075843786e-03,3.087455622330978477e-02,-1.254794326441560984e-02,6.012524122706404059e-03,-2.864337964653358021e-02,1.370807253512133089e-03,2.783669391164541457e-02,-1.318645637073065369e-02,7.323938426374057911e-03,-2.977467732472112178e-03,1.000000000000000000e+00
8.478132691363760715e-03,2.751512998555932440e-02,1.942529964843450752e-02,-2.826374496418364302e-03,-6.249631503469538218e-02,1.713121714701981019e-02,5.222847376282523102e-02,3.134735603938637594e-02,6.394939068336269461e-02,2.199780094217873919e-02,-4.550651759325379658e-02,-2.639691229640624831e-02,-6.716355438513479242e-03,4.437717712095833739e-02,-6.295949319605410183e-03,-4.503497765584997536e-02,1.092021341664111203e-02,-1.775235602857065664e-02,2.614232348024858599e-02,1.468888052899639494e-02,-6.871202990217270545e-02,-1.537109381449711272e-02,1.849807363961020537e-02,-2.431277624489712463e-03,2.642569181530133107e-02,-1.938037607906277493e-02,2.176570285970927041e-02,-3.880698721968657561e-02,3.337060091403647871e-03,1.040017486023756682e-02,-1.153129549848591964e-02,6.567368289103587067e-03,-5.914979868239945981e-03,1.000000000000000000e+00
2.063875259702978304e-02,4.211184562040041351e-02,2.163591593791630227e-02,-2.660405734324561983e-02,-5.983123406994941135e-02,2.137791762243144295e-02,5.978905817248589272e-02,1.183692065309181751e-02,7.021916930755825459e-02,2.491640219837023412e-02,-3.439665281812191028e-02,-1.976138664237513803e-02,-1.564311061263527411e-02,5.296911939851656204e-02,-1.210233475368946779e-02,-4.645862765765475244e-02,1.608118734691901114e-02,-9.667880811417225301e-03,1.610666552113125538e-02,6.521416815206949186e-03,-7.276158311257367728e-02,-1.206965895560494807e-02,-2.483481426439494016e-03,-2.765163591869833001e-02,2.669863381040339656e-02,-3.385620241029402983e-02,3.154325858145534678e-02,-4.533935004699812810e-02,3.334553698033228958e-03,-1.619792726817000095e-02,-3.725200901718257046e-03,-1.169616629819176558e-02,-1.390764642167347312e-02,1.000000000000000000e+00
1.983798076747588304e-02,4.628099487632424819e-02,1.549049363732972473e-02,-5.813456031633756904e-02,-4.879527523225005159e-02,5.970601300210131787e-03,7.102887096389302879e-02,9.286617851239371141e-04,7.467054067840818432e-02,9.492283653902717361e-03,-1.808785919866867653e-02,-1.206174304767557680e-02,-1.451095061897925489e-02,3.974323250469333213e-02,-1.218631571641671379e-02,-5.142756207961666354e-02,2.298200079644689350e-02,-4.514642421414780810e-03,2.053412318149355070e-03,-4.893144880591350152e-03,-6.514531766861886286e-02,-1.902724291031746354e-02,-2.401445852863284824e-02,-5.535130024978952151e-02,2.590137954979811891e-02,-4.787420222217733667e-02,1.746343307976703368e-02,-4.843952143481253247e-02,8.582031100717001093e-03,-4.373695403461477782e-02,6.326594539413327861e-03,-3.153201075953110388e-02,-2.810616892466415509e-02,1.000000000000000000e+00
1.407790484619398860e-02,4.350336710856705924e-02,1.435154790324563723e-04,-8.067217478335141079e-02,-4.096327845390132505e-02,-1.500684592560403569e-02,7.222722147777464741e-02,5.329986097509915172e-03,8.106178849321152291e-02,-6.121835242250102740e-03,4.333312809393679438e-03,-2.257950595081738981e-03,-8.565578323370395472e-03,2.501059256475440459e-02,-7.902445047061664590e-03,-6.480817663076657298e-02,2.226722391884864566e-02,-3.719373617515812566e-03,-5.238565954548066173e-03,-2.118854782780499324e-02,-5.734673845521998103e-02,-3.183161311345385908e-02,-3.589246604923952699e-02,-7.068098521387639055e-02,2.494803535894538765e-02,-5.702601081951851753e-02,-1.194828780672541058e-02,-4.770846852709356711e-02,1.861754841885528144e-02,-6.130287222710059658e-02,4.368765795406837765e-03,-3.412347688949794733e-02,-4.181991043845759148e-02,1.000000000000000000e+00
8.971804701440561775e-03,4.595887847844615237e-02,-6.925866578916882454e-03,-9.022834554161836274e-02,-4.285308981583691584e-02,-2.711152350353604815e-02,6.871643225664231247e-02,2.055628234000833610e-02,8.751815505099987125e-02,-1.287607006993972403e-02,2.954286272793779297e-02,1.477615301906812922e-02,-4.524209275909558611e-03,2.563834859394557505e-02,-5.226316575730780706e-03,-7.204567029938412082e-02,1.247359663140536375e-02,-8.640916361576465171e-04,-6.865131210794087058e-03,-3.914758766460436912e-02,-5.315212405887465713e-02,-4.141919340942493144e-02,-3.550972355631838717e-02,-7.326187998190261674e-02,2.924088554264969719e-02,-5.305485925831730093e-02,-3.369442551046863965e-02,-4.430340006864914165e-02,3.112819620388792077e-02,-6.755014587690835737e-02,-6.740275365409786196e-03,-1.948007634962567458e-02,-4.596696346640247177e-02,1.000000000000000000e+00
9.371812670458296718e-03,4.986092384614523865e-02,4.974127356417848422e-03,-7.902524779003423927e-02,-5.252418988926015053e-02,-3.246676710152768264e-02,7.091457224742075960e-02,3.798457950568868285e-02,7.936072981747771538e-02,-1.636542331349823826e-02,3.895870647011024507e-02,3.761280247096261686e-02,-2.800153385825152746e-03,1.933548670555205670e-02,-1.038193488720931534e-02,-5.874376196605927275e-02,2.770086775957320696e-03,9.244016322530889881e-03,-1.442437827054519894e-03,-4.469086357274114352e-02,-4.377151387900055091e-02,-3.516091929415485901e-02,-1.529089563763891789e-02,-6.580594183910877526e-02,3.690159253696349145e-02,-2.965747621260324263e-02,-4.695419102296805036e-02,-3.684475014943320442e-02,3.486019939015218283e-02,-6.742736243090328985e-02,-1.878557624412372298e-02,9.648395652445394301e-04,-4.373514736498614053e-02,1.000000000000000000e+00
1.376178174522247298e-02,4.674654463421909489e-02,3.064192409175254747e-02,-5.250912896618776388e-02,-6.056137007295011448e-02,-3.755173883636398618e-02,7.641914134888433408e-02,5.228510929590196588e-02,5.168937131165569215e-02,-1.602662183881681940e-02,2.843781988585402515e-02,5.629398955518839093e-02,1.396735548456141257e-03,-7.094067400289465544e-03,-2.146481604913672708e-02,-3.072631802818143881e-02,-2.171355149786658584e-04,3.339603219038785042e-02,5.219017021337049589e-03,-3.255998589003395588e-02,-2.407473861610826341e-02,-1.314277579065936674e-02,1.573916889281540277e-02,-4.865758317742200495e-02,4.078495348461196740e-02,3.343789905545604436e-04,-5.824910206647227612e-02,-2.308066905944545361e-02,2.254261065759481653e-02,-5.971719771503578023e-02,-1.999821493659997840e-02,1.594657050536625251e-02,-4.117356071589611810e-02,1.000000000000000000e+00
1.661566477414306783e-02,4.194515167183894555e-02,5.550409587411125889e-02,-3.301890974391496342e-02,-5.639376792218343121e-02,-3.610472669818104441e-02,7.857712835656921468e-02,6.505781142788136240e-02,3.417205316682573463e-02,-8.656406809955516021e-03,2.011878911725575869e-02,6.506989031753929176e-02,8.897727165241694700e-03,-3.025868268765630545e-02,-2.483944862951034671e-02,-8.058594700451678083e-03,-2.554581842325721538e-03,5.633386496103624103e-02,9.670855626008861838e-03,-1.705079067324913322e-02,-3.340244147223770960e-03,8.893074494285013037e-03,3.016427583758598402e-02,-3.036635458352179157e-02,3.911813428861364572e-02,1.811204799036019233e-02,-6.011096171417553563e-02,-4.083386331443164194e-03,6.665093883714546391e-03,-4.234844822214063609e-02,-8.575141163161610625e-03,2.334609331181566536e-02,-3.124357180684650750e-02,1.000000000000000000e+00
