4.404414596286982536e-02,-3.833890941253356027e-03,-2.542815016543114454e-02,1.000000000000000000e+00
3.186454111752182183e-02,2.614074963220287470e-03,-8.232562634384515965e-03,1.000000000000000000e+00
1.482198967501735173e-02,-2.237953209250463302e-03,-8.063652209221587250e-03,1.000000000000000000e+00
-4.557036780240769983e-03,-8.578147503057933360e-03,-1.393574113952062571e-02,1.000000000000000000e+00
-2.334799750676307475e-02,9.060382279936676775e-03,-9.724395166475215818e-03,1.000000000000000000e+00
-3.248075886485303487e-02,4.132359670917507000e-02,4.346975472057271195e-03,1.000000000000000000e+00
-3.191622170013493076e-02,6.486895017296494259e-02,1.150977369515274185e-02,1.000000000000000000e+00
-2.781621088212533205e-02,7.456229175839865220e-02,7.707866634079462397e-03,1.000000000000000000e+00
-2.180894171760206640e-02,7.149063264621896563e-02,2.674409057052722777e-03,1.000000000000000000e+00
-1.352291625841936865e-02,6.497494512676875444e-02,3.957953851514478018e-03,1.000000000000000000e+00
1.725345933914143592e-04,6.199779708000200534e-02,1.203891359196272021e-02,1.000000000000000000e+00
1.449674195080248931e-02,5.738570367934748423e-02,2.648623876132155316e-02,1.000000000000000000e+00
1.835171744145919215e-02,4.735129048590212830e-02,3.347521247509700759e-02,1.000000000000000000e+00
1.302544848606595508e-02,3.301504964654661256e-02,2.295646472608499356e-02,1.000000000000000000e+00
7.813743903602234434e-03,1.949747629980631836e-02,4.845516349024548211e-03,1.000000000000000000e+00
9.038976365575369237e-03,1.532237182117747107e-02,-4.476411080666686457e-03,1.000000000000000000e+00
1.678058472558265068e-02,2.185960596571759340e-02,1.372712226906561139e-03,1.000000000000000000e+00
2.376737311150757537e-02,2.678711840099917696e-02,1.484474871004392432e-02,1.000000000000000000e+00
2.090806166550413653e-02,2.453691497779528566e-02,2.457368729437869881e-02,1.000000000000000000e+00
3.583723144087941695e-03,1.858486189106552805e-02,2.886102751300140962e-02,1.000000000000000000e+00
-1.873430287844390571e-02,1.451461152814087149e-02,3.097075823935322575e-02,1.000000000000000000e+00
-3.465558396539650254e-02,1.216513833065650460e-02,3.280988382253735569e-02,1.000000000000000000e+00
-3.999809977488187618e-02,1.139943606506377966e-02,3.169270887658468677e-02,1.000000000000000000e+00
-3.278653814251300536e-02,1.187144650996111231e-02,2.743055616806273911e-02,1.000000000000000000e+00
-1.422548078066046204e-02,1.128408610150676700e-02,2.287928207327754107e-02,1.000000000000000000e+00
7.443237468173488809e-03,1.775784042842099009e-02,2.293411774926269048e-02,1.000000000000000000e+00
1.988955009182388767e-02,3.480055529512557366e-02,2.283161086587027350e-02,1.000000000000000000e+00
2.229057139620463368e-02,4.630016025136891866e-02,1.509376212176798127e-02,1.000000000000000000e+00
2.290180123343684565e-02,5.030910809291223862e-02,3.073744907762396283e-03,1.000000000000000000e+00
2.345010626334154136e-02,5.283969979035862269e-02,7.083845001681320086e-04,1.000000000000000000e+00
2.279185821653294253e-02,4.788812305299175454e-02,1.300540589728354027e-02,1.000000000000000000e+00
2.172286045736267907e-02,3.262387087437548794e-02,3.488783612466427042e-02,1.000000000000000000e+00
2.259063417606031396e-02,2.450256391850524559e-02,5.799612829140473463e-02,1.000000000000000000e+00
3.407320413597088316e-02,3.457030036187099670e-02,7.430470459726963572e-02,1.000000000000000000e+00
5.728873022908070878e-02,5.097387037399526283e-02,8.335008119994782860e-02,1.000000000000000000e+00
8.229189885111456992e-02,5.867081769693042320e-02,8.585594466469667618e-02,1.000000000000000000e+00
1.059730046140965470e-01,6.619941254890100713e-02,9.563921561362123680e-02,1.000000000000000000e+00
1.080359693843523927e-01,6.718851367658834617e-02,1.003662696230686047e-01,1.000000000000000000e+00
1.099642521915985272e-01,7.355867213725124365e-02,1.211260801480369548e-01,1.000000000000000000e+00
1.288275417029037528e-01,8.273764746773186463e-02,1.619287415037997113e-01,1.000000000000000000e+00
1.355860364769645443e-01,7.986202457832158874e-02,1.767099527866970721e-01,1.000000000000000000e+00
7.025626181062395725e-02,3.258708674641527109e-02,1.105565960067318165e-01,1.000000000000000000e+00
3.946488174647235642e-03,-5.523157064372417879e-03,4.220361808740850929e-02,1.000000000000000000e+00
-1.248428975351392745e-03,1.522441809062558687e-02,3.107980811386345035e-02,1.000000000000000000e+00
1.829772465502380735e-02,5.352316756313372365e-02,4.566965747256369890e-02,1.000000000000000000e+00
1.799391876671437296e-01,2.400921458305234069e-01,2.149388928884389538e-01,1.000000000000000000e+00
2.442596162979722985e-01,3.267998595341183865e-01,2.864792104911354498e-01,1.000000000000000000e+00
2.592367489015052762e-01,3.423086335143038506e-01,2.949980209004341436e-01,1.000000000000000000e+00
2.499633585156967874e-01,3.083366595592951231e-01,2.802805876701456311e-01,1.000000000000000000e+00
5.131963431303631501e-02,7.938642940192383590e-02,8.868808759858495816e-02,1.000000000000000000e+00
2.495911847116050741e-01,2.730667023388931303e-01,2.956327948740572475e-01,1.000000000000000000e+00
3.045025523163623626e-01,3.157081514065115946e-01,3.408333978105866358e-01,1.000000000000000000e+00
3.213646703350868661e-01,3.216940763087430266e-01,3.392583388800891608e-01,1.000000000000000000e+00
3.252546267344960107e-01,3.294803214613991615e-01,3.326696051726049097e-01,1.000000000000000000e+00
3.274527771194179482e-01,3.299090271385994311e-01,3.304078716025743989e-01,1.000000000000000000e+00
3.337257180236253840e-01,3.201802185467551576e-01,3.332664321013770192e-01,1.000000000000000000e+00
3.430426552547067298e-01,3.067435899672833477e-01,3.360435883194638484e-01,1.000000000000000000e+00
3.573375979037691219e-01,2.927515415972399282e-01,3.331667723370140277e-01,1.000000000000000000e+00
3.631714912995382405e-01,2.858891359685249434e-01,3.311398777277438921e-01,1.000000000000000000e+00
3.444643926999663153e-01,2.945798469288355426e-01,3.380256977375210581e-01,1.000000000000000000e+00
3.139858845118868591e-01,3.011497349663018741e-01,3.577174786712901677e-01,1.000000000000000000e+00
2.919570654343458527e-01,2.999323087635931140e-01,3.731751381109451038e-01,1.000000000000000000e+00
2.786367915298242903e-01,3.013501606034914571e-01,3.741582753393884464e-01,1.000000000000000000e+00
2.685689903848120785e-01,3.098158284746180824e-01,3.619573809455056690e-01,1.000000000000000000e+00
2.664243625040166874e-01,3.111170316271096858e-01,3.434191156488617391e-01,1.000000000000000000e+00
2.725114853941928983e-01,2.906021165954406626e-01,3.226318860032342251e-01,1.000000000000000000e+00
2.752481823879294742e-01,2.542239413600779763e-01,2.989637890465853820e-01,1.000000000000000000e+00
2.641574022100326991e-01,2.228256720881703346e-01,2.686166165234208369e-01,1.000000000000000000e+00
2.433205647136171823e-01,2.112462327789499938e-01,2.311630262680124392e-01,1.000000000000000000e+00
2.208963789949123235e-01,2.121481050225368925e-01,2.001763587002124700e-01,1.000000000000000000e+00
1.933193714462415891e-01,2.075238519894889722e-01,1.665526778038806111e-01,1.000000000000000000e+00
1.594682223146874356e-01,1.812280949074669134e-01,1.154817987585098904e-01,1.000000000000000000e+00
1.257430597911690096e-01,1.424179683704139276e-01,7.328893390431326371e-02,1.000000000000000000e+00
1.072006456184704248e-01,1.226036257535022406e-01,6.938349823989770071e-02,1.000000000000000000e+00
1.037873696419309988e-01,1.251391482575808789e-01,9.400427202035455121e-02,1.000000000000000000e+00
6.792128738062100379e-02,8.245735347498428514e-02,7.761262698484144851e-02,1.000000000000000000e+00
2.718156130462133849e-02,2.807842215484307458e-02,4.338610985197488557e-02,1.000000000000000000e+00
-5.780127540656035054e-03,-9.750253162444554728e-03,7.242255518417478610e-03,1.000000000000000000e+00
-1.620293474935953146e-02,-1.801845450772344981e-02,-1.027188057036585757e-02,1.000000000000000000e+00
-2.089390174767045971e-02,-2.027333071199626663e-02,-2.226913746607399672e-02,1.000000000000000000e+00
-2.468858367418191174e-02,-2.183562328284013865e-02,-2.410151208515988464e-02,1.000000000000000000e+00
-2.971214940639115010e-02,-1.976654447427360003e-02,-1.259454948308930122e-02,1.000000000000000000e+00
-2.765180124508843928e-02,-5.545852123301816226e-03,4.569526538660485110e-03,1.000000000000000000e+00
-2.304564545760540845e-02,7.011528718706148793e-03,-3.911821790934199433e-03,1.000000000000000000e+00
-1.056829051397123118e-02,3.061631358749968695e-02,-2.484548254641244167e-02,1.000000000000000000e+00
-4.878224557608694043e-03,5.301624133047265486e-02,-3.573164059648139407e-02,1.000000000000000000e+00
-7.689419498841061629e-03,6.096212537025214040e-02,-2.326464486411725791e-02,1.000000000000000000e+00
-1.261435554933497752e-02,6.702550598328599341e-02,1.078791948773726202e-02,1.000000000000000000e+00
-2.070029127654272189e-02,7.033499360363894282e-02,3.875329286819064606e-02,1.000000000000000000e+00
-2.103473591350923239e-02,7.734310319822365609e-02,5.385452779446189830e-02,1.000000000000000000e+00
-3.302886402513924291e-02,5.949297556876251974e-02,3.570563543134045587e-02,1.000000000000000000e+00
-5.256618472050013369e-02,1.953559267640928715e-02,-8.982504400976212833e-03,1.000000000000000000e+00
-4.106690504572801936e-02,1.291842424608162163e-02,-2.333420029074727287e-02,1.000000000000000000e+00
-2.421678952768208104e-02,1.808588348598166862e-02,-2.216918590020859614e-02,1.000000000000000000e+00
-2.179928157432202765e-02,8.176616514996661034e-03,-4.002803416428397931e-02,1.000000000000000000e+00
-1.010117022495111289e-02,1.145248315513581853e-02,-5.940529500141968761e-02,1.000000000000000000e+00
-2.666292733927794201e-03,2.080746402332322997e-02,-7.748043351223699027e-02,1.000000000000000000e+00
-4.027132479193730810e-03,3.063773338974891056e-02,-8.013957356380660424e-02,1.000000000000000000e+00
-4.403472864536569359e-03,4.354827420400853022e-02,-5.716405262157119027e-02,1.000000000000000000e+00
-2.110604078878990444e-03,6.363941666943079278e-02,-2.279407066078123489e-02,1.000000000000000000e+00
-3.344026118994900681e-03,7.558829720387812146e-02,-3.930868551989671542e-03,1.000000000000000000e+00
-3.115704194583297781e-03,3.354126868801497741e-02,1.683471714432777100e-02,2.000000000000000000e+00
-1.638071650313963762e-03,2.877821302223909639e-02,1.428898500345630873e-02,2.000000000000000000e+00
4.618861634345723666e-03,2.684117069397995090e-02,1.452515383160751794e-02,2.000000000000000000e+00
1.590403256207258142e-02,2.456950460929301777e-02,1.827553269194578250e-02,2.000000000000000000e+00
2.547801664456645840e-02,1.932374214970633206e-02,2.116640066864814221e-02,2.000000000000000000e+00
3.069675150515266404e-02,1.070332863949045518e-02,2.139674391537028583e-02,2.000000000000000000e+00
3.299123102906342114e-02,6.786659295475326505e-04,1.981250188925595679e-02,2.000000000000000000e+00
2.935436309784819620e-02,-8.719464333595279559e-03,1.947238588790033142e-02,2.000000000000000000e+00
1.981146564962039947e-02,-1.896768294598235802e-02,2.115379908044899906e-02,2.000000000000000000e+00
1.544364621000575248e-02,-2.790319747267007433e-02,2.504608698091016078e-02,2.000000000000000000e+00
1.914793243430613218e-02,-2.789456841225848582e-02,2.912370544360397620e-02,2.000000000000000000e+00
2.153885540349279384e-02,-1.737234205392623396e-02,2.825196522500382501e-02,2.000000000000000000e+00
2.002544586510971586e-02,-2.782352214450018596e-03,1.836173158963396584e-02,2.000000000000000000e+00
1.671150526007064360e-02,1.283211869671581698e-02,1.913139592572533909e-03,2.000000000000000000e+00
1.498569536105489805e-02,2.709168939135237972e-02,-1.211971851350960444e-02,2.000000000000000000e+00
1.769933504719225711e-02,3.890584188031573354e-02,-2.098178886715782593e-02,2.000000000000000000e+00
2.364086922026938792e-02,5.068788851669504131e-02,-2.771258556873192405e-02,2.000000000000000000e+00
2.390302154011725647e-02,6.448817318730665216e-02,-3.208585772808866809e-02,2.000000000000000000e+00
1.425760590308450433e-02,7.863626156855801907e-02,-3.226447819863620392e-02,2.000000000000000000e+00
2.379706401252346115e-05,8.271127913682613242e-02,-2.947839606001551732e-02,2.000000000000000000e+00
-1.278017544548747976e-02,7.181179023301401121e-02,-2.871116731002362060e-02,2.000000000000000000e+00
-2.522203594531133297e-02,5.348352721364059426e-02,-2.988636784792871037e-02,2.000000000000000000e+00
-3.845393260880324016e-02,3.644137927673567201e-02,-2.756126337653094782e-02,2.000000000000000000e+00
-4.754113729752286466e-02,2.199696668753695766e-02,-1.806837307674317300e-02,2.000000000000000000e+00
-4.677937460076073140e-02,8.413313794676555851e-03,-8.120787827338066950e-03,2.000000000000000000e+00
-3.702361082055998648e-02,-2.931521509031133517e-03,-7.732966674224210288e-03,2.000000000000000000e+00
-2.416639446095741189e-02,-1.292244954137334104e-02,-1.459206417965981314e-02,2.000000000000000000e+00
-9.806199964797403246e-03,-2.404383496911585705e-02,-2.245930789269947117e-02,2.000000000000000000e+00
1.032272891728359607e-02,-3.554227169611527681e-02,-2.578390491712603122e-02,2.000000000000000000e+00
3.113528995447631398e-02,-4.489492492810882862e-02,-1.882043262367206343e-02,2.000000000000000000e+00
4.174682319992241430e-02,-4.718773438358665751e-02,-7.557355509580220877e-03,2.000000000000000000e+00
4.180263832254867834e-02,-4.270317785665923849e-02,-1.467647357462225494e-03,2.000000000000000000e+00
3.894430084502725764e-02,-3.667850966339135377e-02,-2.172983620518365716e-03,2.000000000000000000e+00
3.859576445916625131e-02,-2.953511320817378896e-02,-5.351724228792438531e-03,2.000000000000000000e+00
4.192901414509231373e-02,-1.896151617783017537e-02,-5.332692214537903055e-03,2.000000000000000000e+00
4.242563197282231413e-02,-5.193778086514014292e-03,-2.426983206951576280e-03,2.000000000000000000e+00
3.660638787048012266e-02,7.340524145245396620e-03,1.979606086589010341e-03,2.000000000000000000e+00
3.058688128382884217e-02,1.628312694581168091e-02,1.164891997624142340e-02,2.000000000000000000e+00
2.802118571888312371e-02,2.202438919607126525e-02,2.860880264285474428e-02,2.000000000000000000e+00
2.517717622138521821e-02,2.720079631260761618e-02,4.475233306041380421e-02,2.000000000000000000e+00
1.843341119664242828e-02,3.174366131211296682e-02,5.244184126400683321e-02,2.000000000000000000e+00
1.153741676326373172e-02,3.738624497078932296e-02,4.719033381660164839e-02,2.000000000000000000e+00
6.736208997301484924e-03,4.387423981389623057e-02,2.823702473099885465e-02,2.000000000000000000e+00
8.587361781816620077e-03,4.906686484041511420e-02,2.815558259189738372e-03,2.000000000000000000e+00
2.290425460585752276e-02,5.394586471622293822e-02,-1.415120678269224212e-02,2.000000000000000000e+00
7.163417789145913595e-02,8.834980575654105550e-02,2.103025868784129393e-02,2.000000000000000000e+00
2.250983816605574284e-01,2.334113181550463434e-01,1.972314272704680793e-01,2.000000000000000000e+00
3.054628569337659028e-01,3.016905328378690077e-01,3.032729553224756680e-01,2.000000000000000000e+00
3.415344473248690949e-01,2.961744082927346700e-01,3.189576565788549423e-01,2.000000000000000000e+00
2.945233771877505680e-01,2.376589861235414158e-01,2.608776258906774226e-01,2.000000000000000000e+00
2.794062062395087365e-01,2.365248078930580755e-01,2.586804536638978025e-01,2.000000000000000000e+00
3.321132742998555987e-01,3.186446174802617937e-01,3.232588321083021965e-01,2.000000000000000000e+00
3.042823619783542322e-01,3.506485776084476980e-01,3.303732192563056391e-01,2.000000000000000000e+00
2.898839256687029686e-01,3.543944760282868311e-01,3.367447348392286210e-01,2.000000000000000000e+00
2.853097759231192909e-01,3.489553577238546644e-01,3.394276417619775943e-01,2.000000000000000000e+00
2.863281857977307832e-01,3.358948136638738591e-01,3.419014035243991279e-01,2.000000000000000000e+00
2.886547740551449470e-01,3.175390110068301297e-01,3.430075366831203398e-01,2.000000000000000000e+00
2.906313869800536964e-01,2.960791346162745530e-01,3.371002623892186412e-01,2.000000000000000000e+00
2.892021703189623372e-01,2.750216084813897344e-01,3.187729780177044336e-01,2.000000000000000000e+00
2.785734812024205920e-01,2.549797836821561248e-01,2.918850279281089977e-01,2.000000000000000000e+00
2.540782054357790254e-01,2.373851292399765112e-01,2.618885814618977514e-01,2.000000000000000000e+00
