1.890789874786390490e-01,1.410009067974907493e-01,1.333931784985094571e-01,1.639094286460555661e-01,1.525553857329096097e-01,1.549345794287778633e-01
1.873711326198005955e-01,9.450792601143626070e-02,1.251500961320113070e-01,1.341989755909092086e-01,1.855947961159513104e-01,9.087046947874115321e-02
1.778347452010380358e-01,1.614230198451865050e-01,1.064642927416631080e-01,1.344876012911607743e-01,1.264073964622071389e-01,1.298784206146634812e-01
