8.122098818626483085e-02,2.603116798961542522e-02,1.368665802992705821e-02,5.670000731921381876e-02,3.077550204093707636e-02,4.387813006253340337e-02,8.072204219411302506e-02,3.655519724387349539e-02,7.307502796803161393e-02,2.768279643461594303e-02,-1.733138006850149654e-02,3.861157326100902315e-02,4.760004080799107307e-02,2.096365010012543606e-02,4.775741436594028305e-02,2.002093132761557925e-02,4.138378802229282505e-02,1.871533823755940074e-02,-1.387134590014542368e-02,8.025136674032365414e-02,2.834733845085436049e-02,4.413532383775393975e-02,3.667634485152877766e-02,5.183126571140873884e-03,9.377555667825378249e-02,2.234735893020843578e-02
8.927842508516053988e-02,-4.529958525197382707e-03,1.825575720885541653e-02,1.882869267577385111e-02,9.956476719418667909e-02,-1.947050551062164819e-02,2.425916547162522766e-02,-3.156347344069831973e-02,6.789269731656423501e-02,3.075058229565148793e-02,4.071247319775703200e-02,-1.722716412950143702e-02,7.850034424302021474e-02,2.804932227879839562e-02,3.594056871514668405e-02,4.993505576931780987e-02,6.767301789615792762e-02,3.549103964626815905e-02,-2.452368810977456626e-02,8.431134544608893944e-02,4.632666155889687137e-02,4.027809812454559435e-02,5.434837464729115608e-02,9.831468029981961509e-02,4.791008324388938699e-02,7.067555493114902748e-04
5.974433542612783699e-02,4.536793184748892649e-02,9.223671129775699862e-03,3.007504980952491191e-02,2.613234542472828159e-02,5.122930793512031622e-04,4.484159111221475147e-02,7.068715672312811393e-02,4.542451554679600295e-02,4.321573364554324309e-02,9.182581918231100260e-02,3.735077640358847040e-02,-2.232111330504887858e-02,8.879167365903398168e-03,5.745623609553901501e-02,3.420103141450550610e-02,1.422981474857648032e-01,3.421065421398784140e-02,3.543399667197370123e-02,-2.658462137569689472e-03,3.955696704108855460e-02,-1.977606746466818027e-02,6.321656171337641794e-02,3.400311879805580778e-02,3.395228833095065291e-02,2.017743983160327770e-02
