9.903273729360986821e-02,4.996161542384210119e-02,4.146188785212556044e-02,7.531083959486042922e-02,6.100412226156592954e-02,5.782780969246467673e-02,1.040016482783593932e-01,6.891451748845559000e-02,9.302136507759702078e-02,5.644958783330569774e-02,1.177885089923011441e-02,5.939507172315714595e-02,8.304522701817294850e-02,4.168213358853094241e-02,7.087306188209446800e-02
1.251661441332771185e-01,2.113954248358854149e-02,6.148864715220089816e-02,5.227925365231439470e-02,1.215876495742177349e-01,9.705160917028287509e-03,7.387768681604738041e-02,-1.070167097858351277e-02,9.593781859304684190e-02,5.813523413301584231e-02,7.527499838476084393e-02,4.666005324522631836e-03,1.138222943598064252e-01,4.953910214614547225e-02,7.007594559278498836e-02
8.366607348129204147e-02,7.625881732819479730e-02,2.263966582109984416e-02,4.356042954583010107e-02,4.362757477767337938e-02,4.328809750991520489e-02,7.829020577414583237e-02,1.062824273219016707e-01,7.897078780322255853e-02,6.902146601999731290e-02,1.074704442126632187e-01,6.448107953051350483e-02,-4.007600910992926112e-03,2.977532114391421778e-02,9.159284667611905517e-02
