1.163429331356036905e-04,6.399686988019510914e-02,9.169320670258209946e-03,1.631094050079546359e-02,-8.323033759326923034e-03,-1.654727294962916873e-03,2.871876401249134556e-02,-2.504035460007084102e-02,2.613070713019497240e-02,-1.628818997695000853e-02,9.610043629658055267e-04,-3.968807116700316488e-03,-1.212093511906113530e-02,8.625256371636401756e-03,9.211489775673942226e-02,-1.709381156934977608e-02,-1.961402266065535513e-02,8.705087739247618223e-04,8.749764944642529282e-04,6.783280643304619162e-02,5.777262314858723491e-02,6.792919473275607634e-03,1.638395025441790817e-02,-3.646970188684694331e-02,-2.306066693987895641e-03,1.000000000000000000e+00
1.481330770693236633e-02,5.498179548018052032e-02,2.406218930168598294e-02,3.373962649707769323e-02,-1.459357168285290753e-02,-7.755804135642710428e-04,3.669547290547629792e-02,-3.425030654447468181e-02,5.091952605915880253e-02,-3.126859585663059604e-02,-2.921700348551504664e-04,-9.214560368033827484e-03,-1.239348450832163800e-02,2.292035313226377380e-02,9.732241209516354075e-02,-1.100016124074520638e-02,1.540884120962775217e-02,-2.639156764040437309e-02,9.712788099441441170e-03,8.954120881942687071e-02,3.345870856287618683e-02,2.365982135491027927e-02,4.042920515348880084e-04,-4.400437080242278198e-02,1.126202716437540649e-02,1.000000000000000000e+00
2.172768058855026330e-02,4.304305206725470012e-02,3.137649201158232426e-02,3.973751529402365368e-02,-2.093139667161272865e-02,-6.589303051852707371e-03,3.411269794847252013e-02,-3.682882613403105909e-02,6.756826701576360006e-02,-3.820414183931135355e-02,-7.415419315055567923e-04,-2.576164884424833254e-02,-8.998942769940950631e-03,3.468086014492759855e-02,7.594245591700028719e-02,-5.317862805949390148e-03,3.436055148444266266e-02,-3.321327705146563669e-02,2.367898352628365621e-02,9.072202218484803904e-02,1.059549207486901352e-02,3.582556833418997638e-02,-1.666499512668752347e-02,-4.332217351188923093e-02,2.668761719755668657e-02,1.000000000000000000e+00
1.797150469263294331e-02,2.949074767284633539e-02,2.226282410926959734e-02,3.261455725000983463e-02,-3.027355168748874920e-02,-9.263334825795582761e-03,2.594492058256175210e-02,-3.564876173537256943e-02,6.958923185904745956e-02,-3.660097677776144587e-02,3.566723802694691040e-03,-4.010437450977358959e-02,2.651824422490779015e-03,3.871588591679015617e-02,4.419286954412789126e-02,4.171491058657141038e-05,3.418531066294098336e-02,-1.961682448140992033e-02,3.763767708563976744e-02,7.892640866696626345e-02,-2.072436886134306974e-03,3.646012252013040855e-02,-2.137261536598964590e-02,-3.712421584737077285e-02,3.206651966834828116e-02,1.000000000000000000e+00
1.363811593284277798e-02,1.688460547289844654e-02,4.623496321130085573e-03,1.505887048399707703e-02,-4.404977802973042422e-02,-5.037140335219437992e-03,1.591025290492562028e-02,-3.203538533628946805e-02,6.503225887184939380e-02,-3.598045090563696535e-02,1.298949294484068838e-02,-4.571709546811808522e-02,1.781623969272293564e-02,3.436335491510696116e-02,1.450075384327575989e-02,4.047097359275312126e-03,2.946266993531342082e-02,-3.968919375890979373e-03,4.307537874139621276e-02,6.327349494429379551e-02,-8.333624270531254929e-03,3.317990610452391242e-02,-7.574407288554435569e-03,-3.092980756461831404e-02,2.829012307241475857e-02,1.000000000000000000e+00
1.515301784597148163e-02,1.408624501845208085e-02,-4.912903604863409074e-03,-4.106576046809135364e-03,-5.678290421611626587e-02,4.864140804220644376e-03,1.174930261488121505e-02,-2.741998611516170692e-02,5.633063281881754703e-02,-3.705446338369084575e-02,1.894416800692293873e-02,-4.629887202968507864e-02,3.211411013852746854e-02,2.726947425112668383e-02,-7.586234515021005737e-03,9.673646673350643627e-03,2.400947248426533315e-02,1.967183650451918842e-03,3.560851482081295316e-02,5.420262596443545938e-02,-5.723098831449391355e-03,3.417037821249706286e-02,1.190528452806549620e-02,-2.686552348560559619e-02,2.285156225765588162e-02,1.000000000000000000e+00
2.138981407775494142e-02,2.358619956080635488e-02,6.428881355647064755e-04,-1.742886303346910526e-02,-5.999370650387132742e-02,1.096258653385534521e-02,1.268258595847122222e-02,-2.622785996336697567e-02,4.015011133264872328e-02,-3.075168791101732732e-02,1.619274038220288800e-02,-4.289032148285727708e-02,4.740310793860676164e-02,2.658579269357232849e-02,-1.549119490517619942e-02,1.960568524671854954e-02,1.832734616993959495e-02,-1.988820184735531210e-03,2.116558437320710181e-02,5.556070739238518769e-02,2.193714699105144689e-03,3.771115564350004112e-02,1.856881740305009812e-02,-2.072489081814122072e-02,2.035902524928095633e-02,1.000000000000000000e+00
2.658904127080496255e-02,3.090720464496469339e-02,1.281526890665709434e-02,-2.554261016570718093e-02,-5.267236765535091014e-02,1.494780991771911365e-03,1.531211712763607194e-02,-3.521167756109988556e-02,3.344232967666566775e-02,-1.709509206534512438e-02,7.724274941941318071e-03,-3.514600818417028261e-02,5.538934631891056365e-02,3.593662329092201652e-02,-8.911689182732496217e-03,2.314828122786810605e-02,1.803482107045546734e-02,-1.310994551919830026e-02,1.530972183830136592e-02,5.807370072350416523e-02,6.268703637689207464e-03,4.001752470449536359e-02,9.759498233574401271e-03,-1.341417645840698065e-02,2.510332110128870448e-02,1.000000000000000000e+00
2.555989319841636340e-02,2.882919702744320134e-02,1.999520830709583530e-02,-3.163672949014251223e-02,-4.514549536088462850e-02,-1.579163648833280253e-02,2.370933157595025292e-02,-4.124152796876270899e-02,4.851772046316676218e-02,-7.055191336699476179e-03,-3.666673908325358139e-04,-3.117793304027514922e-02,4.874383267134054648e-02,4.458950051444639240e-02,3.703632924063919238e-03,1.553140399788498043e-02,2.931492024606300456e-02,-2.416026658897366119e-02,1.758561797190396486e-02,5.022460573285102842e-02,7.640629249974772996e-06,4.310859859618641071e-02,3.187130461770564319e-03,-1.648107199193053415e-02,3.552890651542901096e-02,1.000000000000000000e+00
9.410298011086677683e-03,2.269530901797285963e-02,2.059341296429022250e-02,-3.102736285278209771e-02,-3.649531159759013266e-02,-2.438066774647737120e-02,3.157069563921082594e-02,-2.037892987005756815e-02,6.053594254480278852e-02,3.506644286784474374e-03,-7.075477288188726510e-03,-3.053703261547177639e-02,3.087791588541068458e-02,3.861054402403576308e-02,1.669020530012244735e-02,1.929457035274209642e-02,4.500914538533608289e-02,-3.205827639836526799e-02,1.303980923417443621e-02,3.719775064301404643e-02,-9.073597549681105406e-03,4.560349952278796443e-02,9.275175311518338989e-03,-3.184257417459245010e-02,3.668094657661855745e-02,1.000000000000000000e+00
-1.466142632744430949e-02,1.917300719566980213e-02,2.176209591891977227e-02,-2.526017484269218322e-02,-2.586854896629571521e-02,-2.283174589173386088e-02,3.270103195185765366e-02,1.083724272811458639e-02,6.047237530151285123e-02,1.514953637781935036e-02,-1.509966198692444181e-02,-3.327093870333441838e-02,1.778374924931647172e-02,2.544391260435171359e-02,2.154989315983646056e-02,2.102299117988916388e-02,5.567437086724161266e-02,-3.698368975049123875e-02,9.075039031294709901e-04,2.971140152541612567e-02,-5.463266076547456350e-03,4.226243345114058525e-02,1.866485604786692620e-02,-4.644857438591858123e-02,3.125032369816381494e-02,1.000000000000000000e+00
-3.029749388403554788e-02,1.721677031526340496e-02,2.472783807487227009e-02,-2.019929240885343091e-02,-2.076915856477444880e-02,-2.141117966482129764e-02,3.203914813005653839e-02,2.970674186609718534e-02,5.993423798626709015e-02,1.926071718544970779e-02,-2.462750190322986893e-02,-4.154527251126992338e-02,1.568379688070353078e-02,1.973261058461429213e-02,1.793999242502098551e-02,2.871967118146578901e-03,5.555845729763946722e-02,-3.966914224144311302e-02,-9.664438508797577876e-03,2.987251997918002541e-02,3.852578106104175525e-03,2.916281463726671380e-02,2.660402643186095609e-02,-4.773816808559314812e-02,3.262897364864977834e-02,1.000000000000000000e+00
-3.567225798167419915e-02,1.667107232382765425e-02,2.484432841171837006e-02,-1.238141808069764815e-02,-2.567663003088756918e-02,-1.991457196248848718e-02,3.570518460290691976e-02,4.261790885423170222e-02,5.952685719329278702e-02,1.185299599729278466e-02,-3.453931861490238536e-02,-4.981558205396525996e-02,1.794979114735437836e-02,2.014757630146208137e-02,9.023480766358660948e-03,-2.053294425266957712e-02,4.189257363724021438e-02,-3.535738064986357343e-02,-9.912574670023426016e-03,3.255389615363351447e-02,1.847437861463000278e-03,8.258093068229581044e-03,3.640742848720563557e-02,-3.202446204120336370e-02,3.770034308531024225e-02,1.000000000000000000e+00
-3.110346750599506799e-02,1.794675653729513667e-02,2.250954957910823381e-02,-2.579297757472709049e-03,-3.833514097363585615e-02,-1.229998245092902773e-02,4.653941087969776930e-02,5.275486541173073085e-02,5.804732391528088370e-02,2.684501916476719763e-03,-4.420023509642834192e-02,-4.856233979046024885e-02,1.744162900177981604e-02,2.048512685289710991e-02,8.725040903172567863e-04,-3.561916914774346243e-02,2.190260422906571691e-02,-2.796119948009823108e-02,3.631300647357303679e-03,2.951339335164778269e-02,-1.995663846401855152e-02,-1.191806269529923495e-02,4.482166834144436091e-02,-9.219557847189599475e-03,3.701027827317050767e-02,1.000000000000000000e+00
-1.475656006724787930e-02,1.975476773032625033e-02,1.906215093391363385e-02,2.555585229366465899e-03,-5.269697055905731703e-02,1.468383754833048685e-03,5.310893820127536580e-02,4.687219594206654127e-02,5.786600414463684283e-02,9.760235884721506910e-03,-5.024956520000835314e-02,-3.755013032068275219e-02,7.472035408024428615e-03,2.527196631739083224e-02,-2.243745974268233911e-03,-4.218478130153244243e-02,1.041171999400956026e-02,-2.323147230521086654e-02,1.871543517970608930e-02,2.235438550478211980e-02,-4.772384538782108165e-02,-2.108604199673208904e-02,4.045593121486507765e-02,3.748344885871703058e-03,3.004554301028519031e-02,1.000000000000000000e+00
6.928078224882197773e-03,2.841127158693561999e-02,1.913511078787144895e-02,-2.579060288112815930e-03,-6.065303642406534579e-02,1.485447974066684065e-02,5.493900893754900122e-02,3.002441320592745197e-02,6.253943069674564037e-02,2.565986790971473697e-02,-4.746219293706446102e-02,-2.629880432820607891e-02,-5.568806541223027262e-03,4.017090287801462767e-02,-4.462890055378943358e-03,-4.575580902990586396e-02,1.116626930989887863e-02,-1.700886340838375296e-02,2.230237206907787276e-02,1.582696555982634340e-02,-6.570724432015898064e-02,-1.831174087551107679e-02,2.315521138420890621e-02,-4.409024262223181639e-03,2.567106446689257013e-02,1.000000000000000000e+00
1.831799318836443285e-02,4.549629845907424142e-02,2.021997054608228386e-02,-2.394056206383263219e-02,-5.604718689860630626e-02,1.779799558919357289e-02,6.293670370946242987e-02,1.184044125782559784e-02,7.138694203339270017e-02,2.839084304587977808e-02,-3.609857893702687198e-02,-1.867847403786150606e-02,-1.487435555270693460e-02,4.893821413838522066e-02,-8.413476714892186709e-03,-4.846037831014489428e-02,1.695635701933058404e-02,-9.651163543247319454e-03,1.174876128937848638e-02,7.861309176656663608e-03,-7.012434280521052943e-02,-1.507627696352674927e-02,-1.494360896447395615e-03,-3.072114292824356871e-02,2.566099013584128424e-02,1.000000000000000000e+00
1.785063840288319756e-02,5.338563953067295559e-02,1.470629994557795528e-02,-5.202252325905733221e-02,-4.385476555063373000e-02,6.225511836211077357e-03,7.505001865372237790e-02,2.736732493784135509e-03,7.989776210547908097e-02,1.365441226099298536e-02,-1.738029669166754609e-02,-8.139018496700411304e-03,-1.524374643133815689e-02,3.779142286052831340e-02,-8.102752828078652048e-03,-5.194740915721067498e-02,2.352275050060057687e-02,-6.331677805682409642e-03,-2.983502522846945282e-03,-3.928294743416977861e-03,-6.442214388718532636e-02,-1.742117681829818271e-02,-2.723852964423235240e-02,-5.871853295796585631e-02,2.419446248218041357e-02,1.000000000000000000e+00
1.413616079817093044e-02,5.256162303003157621e-02,2.971727450073624599e-03,-7.159280924886193831e-02,-3.485703988038169054e-02,-9.133051379961704130e-03,7.781341123354709732e-02,9.617323013116494540e-03,8.918636041902680556e-02,6.295537215751725868e-04,7.540488284035640199e-03,5.332789683685251747e-03,-1.027700476636069817e-02,2.565395086302792865e-02,-4.841162684461726429e-03,-6.345943588435759564e-02,2.200362754922066330e-02,-8.215081354553174092e-03,-1.176517603706774343e-02,-1.993675452009838547e-02,-5.828440721248689949e-02,-2.580569899649210949e-02,-3.853459874216925291e-02,-7.387787639911465309e-02,2.357074117042763650e-02,1.000000000000000000e+00
9.945047425130849189e-03,5.311145256863555181e-02,-1.611317578360180192e-03,-7.995133830063461122e-02,-3.718842312492827429e-02,-1.872355986055038168e-02,7.496135379261256726e-02,2.608596303941417699e-02,9.686728769681125784e-02,-4.500405508555025205e-03,3.440209098689611666e-02,2.310999030960150455e-02,-6.387545173636309873e-03,2.663438272774564658e-02,-3.180557131089431500e-03,-7.207773661523136921e-02,1.211694918340926012e-02,-8.377581937403053014e-03,-1.666977934397332814e-02,-3.720920001161776708e-02,-5.364300656641456111e-02,-3.556155236512455187e-02,-3.599822277892034128e-02,-7.666241972294887685e-02,2.860272756073473088e-02,1.000000000000000000e+00
1.011862720276569816e-02,5.167818555020840116e-02,1.168829258447656033e-02,-7.143302078813074107e-02,-5.069974118729551199e-02,-2.482262440825439009e-02,7.575825372016574411e-02,4.156188668916808993e-02,8.804615226045650611e-02,-1.011353449924577361e-02,4.396142951548276390e-02,4.339533442922152012e-02,-3.207393098835100050e-03,1.975907473412136586e-02,-9.113956714883589272e-03,-6.069944182065584865e-02,4.282364734300431533e-03,4.007718025036506246e-04,-1.403051234219050356e-02,-4.355919986444081737e-02,-4.299052225337674643e-02,-3.204611446027191834e-02,-1.587549527834591218e-02,-7.023712783121352499e-02,3.715512638874900880e-02,1.000000000000000000e+00
1.437115383027311351e-02,4.399353016441811398e-02,3.848554103467329013e-02,-5.041428396245776350e-02,-6.336592739372995386e-02,-3.175612182889028801e-02,7.859487380553664693e-02,5.231026129939372882e-02,5.729723810473541512e-02,-1.360916180245565037e-02,3.165503290557031973e-02,5.796717909545766323e-02,4.004812212088268777e-03,-6.518003444368385482e-03,-2.287074302352240518e-02,-3.186333819089191832e-02,3.173246989740910115e-03,2.511863888246264331e-02,-5.769208427607131623e-03,-3.382812056682168306e-02,-2.336499361162419283e-02,-1.108945224297414912e-02,1.453278762179391510e-02,-5.365834754966051362e-02,4.193923153326504366e-02,1.000000000000000000e+00
1.625315775909878802e-02,3.813551223710294480e-02,6.167609753904602921e-02,-3.444001522804540638e-02,-6.083402025226519044e-02,-3.285387530406792128e-02,7.888984132340634559e-02,6.422015749424606068e-02,3.539348940597038251e-02,-7.446400749470919941e-03,2.028311751604276042e-02,6.381962625625925423e-02,1.381565145779274119e-02,-2.939578052482828829e-02,-2.856111656183451045e-02,-7.982629155319484471e-03,-2.693167085687387524e-04,5.053225249345191100e-02,2.905414488926963412e-03,-1.964364793175004537e-02,-2.792862460835262000e-03,1.021770027301235895e-02,2.953091460951582509e-02,-3.399672779998090533e-02,4.033361683426966299e-02,1.000000000000000000e+00
2.239134640642735305e-02,3.868899721425624744e-02,6.971331951158990514e-02,-2.609565948757422427e-02,-3.698048127279214559e-02,-2.072982149472973185e-02,7.807018560277549646e-02,7.472794625032280758e-02,4.252969346177071924e-02,1.296037849051726379e-03,2.561058593522522187e-02,6.258493124205991021e-02,2.056263392262334261e-02,-3.399123433672868178e-02,-2.084317254059415286e-02,3.223259849781522079e-03,-9.782866131549338568e-03,5.575939296531758765e-02,1.490844086798848861e-02,-1.450462517965782697e-03,1.506305143115456782e-02,2.085721715232387308e-02,2.720228522377488023e-02,-2.477836018154688791e-02,4.282699340600201743e-02,1.000000000000000000e+00
3.146578052351631238e-02,3.562346109792352555e-02,6.153941355845245209e-02,-1.225003109476309124e-02,-6.058583177094263930e-03,4.985533090219448557e-03,7.310350750416938492e-02,7.583788865682174196e-02,6.388111276350630363e-02,6.833230453216779243e-03,4.094239939437063769e-02,5.430775696863662794e-02,2.461856615342586027e-02,-2.912974607628782131e-02,-7.633799024089281057e-03,3.965269090496131854e-03,-2.151813783196362961e-02,4.083660577993566965e-02,2.968533909235267915e-02,2.155748888490207835e-02,2.953471031616232770e-02,2.024475741643692872e-02,2.102188329474027201e-02,-2.130276390624131350e-02,4.788248474475369915e-02,1.000000000000000000e+00
4.122059091008888759e-02,2.719113557488157459e-02,4.928798056675071787e-02,1.887032575326094003e-02,7.476931307355750254e-03,3.315374386004783791e-02,7.176528460180020552e-02,6.999919201843457506e-02,7.221865103832617039e-02,3.428591028558712617e-03,5.448004033074614616e-02,3.973378828417356567e-02,2.809549184026715815e-02,-2.269332462701727574e-02,1.392183531427197349e-03,-3.649510741938746458e-04,-2.766865427184098808e-02,2.141446598165610074e-02,4.021875344908268368e-02,4.045894286866405509e-02,4.060395117373277740e-02,1.297437232080128101e-02,1.716076079951218275e-02,-1.326261374054448980e-02,3.441959861022030748e-02,1.000000000000000000e+00
4.758458319235263356e-02,2.001254429756234299e-02,4.422902576516319489e-02,4.953631428303647416e-02,8.696939610089089376e-03,4.896777027190228615e-02,9.206282986276080604e-02,6.728820375453341274e-02,5.840322728993903312e-02,-3.195352523003597289e-03,6.384905082469982673e-02,3.137570289661369138e-02,3.402423035040422900e-02,-1.348515871588201222e-02,3.750374219565496756e-03,2.781148257349283590e-03,-2.900719959851426680e-02,9.433134180081145445e-03,4.024974216752899570e-02,5.335761409221087548e-02,5.218692605367735576e-02,1.002630432314250385e-02,1.490613974245950067e-02,3.105850619948070587e-03,6.406170133984044439e-03,1.000000000000000000e+00
4.339385166122514820e-02,1.709801210399308422e-02,4.488583490720544911e-02,5.618867987375899403e-02,6.284731176539694320e-03,4.771709769238205445e-02,1.171444952990852578e-01,6.812372777792723155e-02,3.671567716124864156e-02,-5.399268012951593393e-03,6.454099742884926438e-02,3.077345624092189119e-02,3.997197054893992380e-02,-8.445435246550971747e-03,2.204143191144682101e-03,1.785659547812669737e-02,-2.711365812002997436e-02,4.849101916711034098e-03,2.872316009116996499e-02,5.636152761758937008e-02,5.967915085148300242e-02,1.543825865005562202e-02,1.290035934364680212e-02,1.476827898747283541e-02,-1.369268650192085462e-02,1.000000000000000000e+00
3.457828964802402150e-02,1.210194078378140983e-02,5.566591703894181037e-02,4.880467906118023114e-02,5.361618904323888629e-03,3.881435048361742135e-02,1.346968008156854135e-01,6.761375786028352153e-02,2.870682363102625492e-02,1.631879915858690244e-03,5.925579473825705323e-02,2.777508246211701087e-02,3.825553410428648993e-02,-5.926982994665926791e-03,2.734056740968939317e-03,3.583744735931334441e-02,-1.659452528076245381e-02,3.477037628002516839e-03,2.146655529901007192e-02,5.868974059808285820e-02,6.285941788713098055e-02,2.918176573487396910e-02,1.507535311511583667e-02,2.082342935201486264e-02,-1.420698064284742212e-02,1.000000000000000000e+00
3.085180553476269891e-02,-2.712869368906946355e-03,7.288959597370681109e-02,3.781345988060896834e-02,1.268801007807880341e-02,3.360213484320082739e-02,1.369695638206455679e-01,6.537723401546426116e-02,3.320878430610127441e-02,1.756154069247079300e-02,6.304214183220212264e-02,1.929759374052523319e-02,1.992698036039640408e-02,-3.809926814994368804e-04,2.219071743593765966e-03,3.985594629085336543e-02,-4.472029541233522171e-03,1.911522421596944556e-03,2.187152324869435019e-02,5.784644832300260553e-02,6.181214470573798830e-02,4.240385777463911987e-02,3.371831999978772837e-02,3.155944862315610694e-02,-7.836957094959889208e-03,1.000000000000000000e+00
3.391396952927523689e-02,-1.185463072966892739e-02,8.218510174743053065e-02,2.238533928855820573e-02,1.905171714511471465e-02,4.606143853760497064e-02,1.138839113772815298e-01,5.655997340880473262e-02,3.581972959419059410e-02,3.694802015827158143e-02,7.778595880089753112e-02,1.640314425039090390e-02,-4.627016648342021851e-03,1.124507404010156517e-02,-3.203764424630203833e-03,2.709502726537878214e-02,6.904185067907082918e-04,5.995181062290686966e-03,2.600129064072759233e-02,3.490481575813914050e-02,5.144544710991366676e-02,4.050424941795292832e-02,5.999256826021054367e-02,5.084798616850223774e-02,1.460061257240619775e-03,1.000000000000000000e+00
2.778811303040881059e-02,-4.159290698054294438e-03,7.404906442829385649e-02,5.796845726388792988e-03,7.663982222723554616e-03,6.252083960450126321e-02,1.038099580693009893e-01,3.333826294654289313e-02,2.718721378691859106e-02,3.870856613973773508e-02,7.076276782391391351e-02,1.853745061391298687e-02,-2.145455125440910021e-02,1.351067772656847944e-02,-1.299653310819442673e-02,1.197926887024683071e-02,-4.990426810224645252e-03,1.168979875215244747e-02,2.440112792385575741e-02,7.078895937103549252e-04,3.351704405610068244e-02,2.822414540620676870e-02,5.131695667223203083e-02,6.011359258824069962e-02,3.062490791652625576e-03,1.000000000000000000e+00
4.259535979027093827e-03,-2.077162267579918745e-03,4.520826549914683246e-02,-1.923377553755106426e-02,-2.422113461642824359e-02,4.731542183655487038e-02,9.449031445043848398e-02,-7.300797650956186019e-04,-3.201881267493128513e-03,1.220279216853743451e-02,3.236153155219278349e-02,1.156300170338699085e-02,-3.524187755259280269e-02,-3.159061457384485655e-03,-2.554605070986482734e-02,3.832175101316109313e-03,-1.674741065597515691e-02,2.389782355616873639e-03,4.905380829421518429e-04,-3.949882739171739487e-02,7.393199715482426382e-03,3.912769407180851505e-03,-4.361777137837592744e-03,3.714200835945022372e-02,-1.834045457809906771e-02,1.000000000000000000e+00
