3.291170607166787887e-01,2.690154856425277519e-01,2.793932379835309954e-01
2.876008608320478888e-01,1.767076460069056942e-01,2.205278532053275842e-01
2.673864306870402108e-01,2.534486244781291031e-01,2.067156553633304195e-01
