7.999371617114471589e-02,2.253225063867468625e-02,1.110306719910838374e-02,5.532323860400037430e-02,2.759757114384749771e-02,4.208945514615970718e-02,7.693470913353894769e-02,3.474480988916867075e-02,7.289954146446836480e-02,2.578327024581286014e-02,-1.865207761974448097e-02,3.605638570525426800e-02,4.563339316419333380e-02,1.932114742607483199e-02,4.520309452892417451e-02,1.886644135016292412e-02,4.072742209181148820e-02,1.532098576861225248e-02,-1.676857271327442112e-02,7.633709719678168082e-02,2.582296251975873397e-02,4.248286513016026611e-02,3.365504076630855546e-02,2.995179205493601893e-03,9.312204725834395680e-02,1.826391011688682786e-02,3.048327530866858093e-02,2.835217817917417421e-02
8.894292520105451239e-02,-5.338488454538076189e-03,1.334670924427143815e-02,1.705966791407435151e-02,9.486129590660573319e-02,-2.646984559268634324e-02,1.951990429156571366e-02,-2.877128534083892367e-02,6.625845548919295780e-02,2.710657880759172189e-02,4.121736004575000945e-02,-2.168954757028905556e-02,7.331070393620106596e-02,2.586753900746563417e-02,3.787086478248243016e-02,4.746403675610669226e-02,6.646723778884426614e-02,3.253881884156741011e-02,-2.428203244483862627e-02,8.324663820661619418e-02,4.682357791796813717e-02,3.765717601732131853e-02,5.236354162475728019e-02,9.608425515645817316e-02,4.819158132696808872e-02,8.032309839940193416e-04,4.862021743784956940e-02,6.653171650575251915e-03
5.638831243593340342e-02,4.310392490910976149e-02,5.140416675524148854e-03,2.532117287345954024e-02,2.161630412072632762e-02,2.108434994413620200e-03,4.143263778215945659e-02,7.055339213483605154e-02,4.201370119893237109e-02,3.580568920100438840e-02,7.943877272374767762e-02,3.312483775043791046e-02,-2.802044213736410230e-02,8.200696012473106256e-03,5.864073355426766693e-02,2.785835534914636591e-02,1.332702921804124752e-01,2.986652571594171704e-02,3.156322840734034768e-02,-1.040579006335973569e-02,3.599562582626007756e-02,-2.054153611124356904e-02,6.100227126385440735e-02,3.148494981361059375e-02,3.181576498091309713e-02,1.511934817977560186e-02,1.825466175454695805e-02,8.805696917096754450e-02
