3.764755232248669786e-03,6.575586067994626527e-02,7.461661451309999429e-03,1.212975492771301185e-02,-2.792751466128077543e-03,3.415217899483563059e-03,3.007552852617927791e-02,-2.372460806388503735e-02,2.148707930919351028e-02,-1.750653212333405304e-02,2.361698182246260366e-03,-4.749325448793372678e-03,-1.116878162348780221e-02,1.173255169991508501e-02,9.030836798654520714e-02,-1.473571244007084585e-02,-1.883127011613395380e-02,6.026028532695418272e-03,1.000000000000000000e+00
1.823638794994260695e-02,5.519422776438280553e-02,2.394136390223409322e-02,3.096095321065590530e-02,-4.358880863528521998e-03,4.986022829303715653e-03,3.868334974004051380e-02,-3.454892753642704872e-02,4.427639214257129974e-02,-3.303000777349885536e-02,3.838842807324622380e-03,-1.127674716508918554e-02,-8.400054402837212053e-03,2.556000771403073302e-02,9.490385918414609434e-02,-5.622854549694565086e-03,1.699089112392900697e-02,-1.909735719028123058e-02,1.000000000000000000e+00
2.297571128640634244e-02,4.348412188223896996e-02,3.347387881431450329e-02,3.698828021084228646e-02,-9.982666587385162493e-03,-1.742563025501152330e-03,3.497379691094364834e-02,-3.876434454816864161e-02,6.086537150977115729e-02,-3.943401714172477257e-02,6.354858103641440603e-03,-2.810259629140735016e-02,-2.933753072422943392e-03,3.437956855843912751e-02,7.248578546325459837e-02,2.070273993841171764e-03,3.517413244917205750e-02,-2.495318733569332204e-02,1.000000000000000000e+00
1.858827163353483219e-02,3.103659147607851568e-02,2.450120875544918586e-02,2.954665959846305284e-02,-2.282395353435933555e-02,-4.541089087092307214e-03,2.561443568513381563e-02,-3.796323349721804352e-02,6.486928843496182762e-02,-3.779454064229301191e-02,1.146112894455293338e-02,-4.126735628208855200e-02,8.277619149239931126e-03,3.677833235954686142e-02,3.937769494861789732e-02,7.113949064015296156e-03,3.308752699563504568e-02,-1.269354916590488894e-02,1.000000000000000000e+00
1.442396810725410719e-02,1.851666034466257355e-02,6.802651370323200761e-03,1.165685743496996593e-02,-4.020710116908484538e-02,3.734762110161812809e-05,1.509251926492594792e-02,-3.407577616768939222e-02,6.307294518950175288e-02,-3.746101334419349449e-02,1.995703249128720144e-02,-4.602630292871352780e-02,2.175081922149297436e-02,3.301865731744414723e-02,7.669889143713916682e-03,9.666277281521307163e-03,2.689338963462660839e-02,-6.891493987290411155e-05,1.000000000000000000e+00
1.598188029494882270e-02,1.481642711094975293e-02,-2.602647203353600919e-03,-7.347217623610614173e-03,-5.440439088232298936e-02,1.024014709971834275e-02,1.143722651872642118e-02,-2.999273091555846454e-02,5.663090784190341620e-02,-3.858135425580944827e-02,2.452467065013131178e-02,-4.623167942612612519e-02,3.435590815099369422e-02,2.725345901762820516e-02,-1.564487786170626338e-02,1.416400948331427226e-02,2.130374622775694365e-02,3.001312119909082567e-03,1.000000000000000000e+00
2.261434256435509993e-02,2.369665808324775483e-02,2.403828641349491091e-03,-2.008708007039016613e-02,-5.766054896176735223e-02,1.677596584277494737e-02,1.425384828056505682e-02,-2.927580919208399440e-02,4.181049529420098609e-02,-3.227369077820822080e-02,2.072203321820146465e-02,-4.318168346504185767e-02,4.869624543295127811e-02,2.684212876241302143e-02,-2.292261351038668224e-02,2.323664968045251536e-02,1.610440362104147843e-02,-1.816501249106872162e-03,1.000000000000000000e+00
2.822001016445705585e-02,3.065020049423150886e-02,1.397352261121121396e-02,-2.825433612765813896e-02,-4.934599003679584345e-02,8.360217206532931031e-03,1.797562415146195317e-02,-3.680044010729392051e-02,3.524132254697033562e-02,-1.833085189398673404e-02,1.277979428463083510e-02,-3.604123079996716938e-02,5.688446543867543836e-02,3.475157541537228501e-02,-1.535172262083298392e-02,2.628743697808124530e-02,1.600235468060661956e-02,-1.221314966963447067e-02,1.000000000000000000e+00
2.616888748155006897e-02,2.809768908115421737e-02,2.233619171336890391e-02,-3.622196193113994683e-02,-4.031650399757434611e-02,-8.191883749484128036e-03,2.474481880446852827e-02,-4.089428548456021384e-02,5.018686557665287540e-02,-7.769891084043530072e-03,6.601714531409248049e-03,-3.171791674470851585e-02,5.164825962622953542e-02,4.217347390359291182e-02,-2.545201123943867730e-03,2.015644456960614256e-02,2.696376117188526572e-02,-2.389674750183922586e-02,1.000000000000000000e+00
8.223025586103998794e-03,2.138580634699219912e-02,2.490599865410041830e-02,-3.727649721083122619e-02,-3.198763967404624764e-02,-1.715826716466949467e-02,3.025308026959750915e-02,-1.880767668395648060e-02,6.247243421960475829e-02,2.953374344067175722e-03,4.794547097521049961e-04,-3.053529858633247801e-02,3.535446413261313786e-02,3.788163939605741770e-02,1.072707783565391218e-02,2.521052480425398437e-02,4.290975336208185248e-02,-3.364110869008998111e-02,1.000000000000000000e+00
-1.630113702785545432e-02,1.715546747241682851e-02,2.578957476165899543e-02,-3.177745558673025078e-02,-2.258589471876686072e-02,-1.629547215879587757e-02,3.039440852460333770e-02,1.288640243325217712e-02,6.187208431311570778e-02,1.389368374694648078e-02,-8.791503034272431238e-03,-3.222101660709042470e-02,2.262417845177569498e-02,2.740472562610680313e-02,1.678797632287377939e-02,2.520734655647304673e-02,5.412751245285962742e-02,-3.908542780204397882e-02,1.000000000000000000e+00
-3.182683662765166399e-02,1.514268634695952777e-02,2.761088738425502426e-02,-2.625138257007555986e-02,-1.898837359630778376e-02,-1.628253575293422961e-02,2.928043793235996298e-02,3.278148653031628945e-02,6.055302934967857903e-02,1.717994730152059765e-02,-1.947915638459261564e-02,-3.945845843025699157e-02,1.968555479241460363e-02,2.309729689240881678e-02,1.448087053704770824e-02,5.613025147974411155e-03,5.439501747478199534e-02,-4.056934808581250107e-02,1.000000000000000000e+00
-3.720674867866552438e-02,1.547623933591867756e-02,2.737819608551755532e-02,-1.750246190831409449e-02,-2.623390106068096417e-02,-1.649358841429626049e-02,3.286381767055114589e-02,4.533254412802165817e-02,5.974650662479410318e-02,1.005481741600671407e-02,-2.962721574330266783e-02,-4.791730204807635729e-02,1.896725761629531465e-02,2.397041212982713512e-02,6.734776369137431169e-03,-1.697627271359870849e-02,4.165114208344593977e-02,-3.536510309664001733e-02,1.000000000000000000e+00
-3.188093203349798288e-02,1.628485172855616628e-02,2.390397723131497398e-02,-6.558015175230295923e-03,-3.954660120186067468e-02,-9.566230665576535078e-03,4.283224966722345983e-02,5.296443899229738572e-02,5.821336191347974143e-02,2.925231468568777454e-03,-3.837209621424878675e-02,-4.860216547662652570e-02,1.463752297557011778e-02,2.259333056749452187e-02,-5.996615255055588040e-04,-2.914828634785001857e-02,2.333941356332620842e-02,-2.908934605386524416e-02,1.000000000000000000e+00
-1.437283007624672558e-02,1.570754633492465330e-02,1.901426061063110282e-02,-1.661494388408221723e-04,-5.211853224858516848e-02,3.782545202139947146e-03,4.856903978858552462e-02,4.614347658308878830e-02,5.789276764656426516e-02,1.179279530951693120e-02,-4.350591440344177274e-02,-4.022137652533510493e-02,3.461866176758298178e-03,2.368333640707787763e-02,-3.700979722217178497e-03,-3.363188901883292642e-02,1.263965436459646430e-02,-2.528797973464218599e-02,1.000000000000000000e+00
7.602082699981404894e-03,2.380050355826272140e-02,1.928219173871376438e-02,-4.843830419866499565e-03,-5.815354193399567551e-02,1.636595481589877416e-02,5.103205511987805865e-02,3.093220851038331123e-02,6.171042189985774529e-02,2.830876167369527838e-02,-4.143243027895232578e-02,-2.968128694086555677e-02,-8.841889679430624954e-03,3.513510037961757593e-02,-6.458406553461562907e-03,-3.815904748429115034e-02,1.281564833970572082e-02,-1.765583140005299104e-02,1.000000000000000000e+00
1.954495558447735468e-02,4.262712818130645620e-02,2.197854438968975532e-02,-2.551804542771312495e-02,-5.372095795652578193e-02,1.781021684132196026e-02,6.169426820999938943e-02,1.621557743985657662e-02,6.821206404248664201e-02,2.948191064387470361e-02,-3.057380712799296490e-02,-2.016854657740238532e-02,-1.810725085154995043e-02,4.089432587119350843e-02,-1.151585473465036036e-02,-4.414464974845637435e-02,1.765153319158917211e-02,-7.925093016540239038e-03,1.000000000000000000e+00
2.113540028172419469e-02,5.300948597384506217e-02,1.842976474568269740e-02,-5.141040302491141356e-02,-4.234871517153099285e-02,4.647106335847702753e-03,7.745193326675445245e-02,1.046833903343175921e-02,7.474059593987009142e-02,1.221738454704159905e-02,-1.259211390977870576e-02,-8.117261058890688080e-03,-1.923877336145249362e-02,2.913293260700970666e-02,-1.267330411604960377e-02,-5.155727028168111126e-02,2.333662660493348098e-02,-9.994416847185112751e-04,1.000000000000000000e+00
1.971157680144914465e-02,5.446607240031525049e-02,8.269191404283697186e-03,-6.751855467059551807e-02,-3.295682961993603305e-02,-1.070913326870921375e-02,8.252011080274966603e-02,1.907911469820109535e-02,8.280665734341521866e-02,-3.351389456618650634e-03,1.024168177535072707e-02,3.752412928465727153e-03,-1.673222145657846452e-02,1.882250917729630726e-02,-1.047838559697718101e-02,-6.423043731346093910e-02,2.289450410397832203e-02,8.779657250562802884e-04,1.000000000000000000e+00
1.657860412809052802e-02,5.669644944764604816e-02,4.813596288035307258e-03,-7.190908646981053476e-02,-3.514752602808267345e-02,-2.006752055817474789e-02,8.065067404428670483e-02,3.539736709588518077e-02,8.791999114753626388e-02,-1.194195328673618856e-02,3.445145768210755577e-02,1.835550665466200923e-02,-1.643064965018452631e-02,2.184261550466167628e-02,-8.915220172408876848e-03,-7.161820009820096811e-02,1.478807673301781728e-02,2.919071715000460393e-03,1.000000000000000000e+00
1.317872651730264341e-02,5.378277213422693465e-02,1.691249952594400807e-02,-6.223638857011400127e-02,-5.030936480445680897e-02,-2.778642571512470252e-02,8.081879999220346888e-02,4.882488884453867195e-02,7.849219678536714651e-02,-1.830696363553032877e-02,4.286661069360377108e-02,3.818218621257519346e-02,-1.270465662667305713e-02,1.840032304392524160e-02,-1.277984351837982945e-02,-5.888189513864458546e-02,6.100989227331678894e-03,1.107583690802962234e-02,1.000000000000000000e+00
1.214555530804045311e-02,4.238962036649555204e-02,4.050430423073424213e-02,-4.354693601824356775e-02,-6.415683908549435488e-02,-3.691417824994154551e-02,8.319683595828289424e-02,5.649249368663566973e-02,5.141933296052806496e-02,-1.814029734147256170e-02,3.130678221451402288e-02,5.557030964883220847e-02,-7.886719123871305942e-05,-3.925555764156629310e-03,-2.266622645002280140e-02,-3.032784402507583688e-02,1.324554286848290269e-03,3.356706174698592671e-02,1.000000000000000000e+00
1.354573491079023341e-02,3.554731450366990786e-02,6.268624472194134212e-02,-2.887816675804913413e-02,-6.107011640902116484e-02,-3.845670373405739306e-02,8.398561294052228621e-02,6.570130459645312504e-02,3.274252580917902389e-02,-8.495588912119688904e-03,2.068277927328684984e-02,6.440218677792453050e-02,1.422104203011808135e-02,-2.499088714109476417e-02,-2.585868182678751140e-02,-7.787669529380328304e-03,-3.752823214500438861e-03,5.816185233544554634e-02,1.000000000000000000e+00
2.126485895587295130e-02,3.757370319340870568e-02,7.184921421398374197e-02,-2.083730326538601324e-02,-3.739816683396880032e-02,-2.530017815990738203e-02,8.411701117108488779e-02,7.611980354667594040e-02,4.195863022679479498e-02,2.450978266227459706e-03,2.779234174531853424e-02,6.683934485812358106e-02,2.400292226672619614e-02,-2.867775008406575274e-02,-1.773411785959706777e-02,2.977176882074151348e-03,-1.037801196234529842e-02,6.547665693376815421e-02,1.000000000000000000e+00
3.270381029031638187e-02,3.671395828596354938e-02,6.431795713126228775e-02,-7.411697450094088813e-03,-6.356408616776837092e-03,2.970986713966020099e-03,8.044493022979440355e-02,7.962700018379362255e-02,6.540532524746328624e-02,1.009082970539226451e-02,4.600143780743472938e-02,6.274536136494415772e-02,3.103700108714196187e-02,-2.162965860410142466e-02,-3.110162707207122373e-03,5.410085214831109740e-03,-1.730360522137729465e-02,5.349170545223884410e-02,1.000000000000000000e+00
4.510161609495560997e-02,2.905587377980096975e-02,5.073459469399273225e-02,2.259655850001898725e-02,7.926357193743344479e-03,3.382226649465792240e-02,7.899795380341936846e-02,7.600647100070964668e-02,7.532292551699688865e-02,7.796857309178636605e-03,6.121557423030191819e-02,5.039767888366988857e-02,3.664397738365404722e-02,-1.306147878031914747e-02,8.673648930821370451e-03,3.819673267062987168e-03,-2.114409282985779681e-02,3.468731874660480052e-02,1.000000000000000000e+00
5.389440244975389482e-02,2.186507450563906010e-02,4.520759703487300940e-02,5.217493385956961660e-02,9.375876378285286777e-03,5.107490265769081689e-02,9.958113906657073411e-02,7.489944093460984553e-02,6.327975931648639751e-02,1.529441295940743573e-03,7.042370084382032491e-02,4.291627500515432514e-02,4.593765049807928269e-02,-2.381479368119342015e-03,1.319939362207890599e-02,1.045977854200055152e-02,-2.136615208995553891e-02,2.153183895848242990e-02,1.000000000000000000e+00
5.017194967146762496e-02,1.881038410433877664e-02,4.635660988219670459e-02,5.817036179296194293e-02,6.586527435554366885e-03,5.011727699344532827e-02,1.250707214284130231e-01,7.621303386844154037e-02,4.248894093507671332e-02,-3.706337222066716230e-04,6.993035853749372810e-02,4.098824461703373667e-02,5.411790718413218848e-02,3.181958845797168769e-03,1.098814874074207498e-02,2.688506309898823499e-02,-1.915152660731637979e-02,1.376013742213329921e-02,1.000000000000000000e+00
4.261704499024811243e-02,1.576903435557594491e-02,5.903022216017013435e-02,5.268902377127781395e-02,7.057606407500717320e-03,4.238741518258411223e-02,1.432160770745361245e-01,7.592222742784369982e-02,3.544514980636755824e-02,7.642623831824497602e-03,6.565300152197961481e-02,3.832757715530841353e-02,5.508854982036730935e-02,7.738124608992241055e-03,1.218345323701536947e-02,4.599905916118872395e-02,-7.127085083804006287e-03,1.212658188983146978e-02,1.000000000000000000e+00
4.163019800556803235e-02,5.122607209361417467e-03,8.036097829716112861e-02,4.498847582302395454e-02,1.689606482765815265e-02,3.832429644940013591e-02,1.465789994504005933e-01,7.421850608733393528e-02,4.152040046818115948e-02,2.595527442075749869e-02,7.267296949028427544e-02,3.317946999481905662e-02,4.042203107772995851e-02,1.568901223166856845e-02,1.486808851636124695e-02,5.427504332488665428e-02,8.242784397607172409e-03,1.270073273303912696e-02,1.000000000000000000e+00
4.547241014360552808e-02,-1.391996229751710223e-03,9.170557853614685895e-02,3.042143648775983214e-02,2.538543822189108165e-02,4.964855640290365829e-02,1.233103066111733703e-01,6.557458703133052513e-02,4.507193013596762221e-02,4.614826782670115868e-02,8.891293701823946294e-02,3.218632556004207002e-02,1.662425990125754663e-02,2.751027476158495605e-02,1.027969950289501361e-02,4.460656440477334117e-02,1.491596417035178854e-02,1.922432614482671304e-02,1.000000000000000000e+00
3.288453346067197330e-02,1.975738932780422667e-03,7.784297830761204018e-02,8.859275076055883602e-03,1.319162236060101440e-02,6.182540481882387029e-02,1.100302953545536644e-01,3.804971579322269370e-02,3.205427148210224231e-02,4.196017460379715402e-02,7.570931725881860364e-02,2.870729380188431767e-02,-6.725715124981870505e-03,2.318735043962389525e-02,-5.063323482619036531e-03,2.357391535551600636e-02,4.702039840571074422e-03,2.179567211830285567e-02,1.000000000000000000e+00
3.779830248808041526e-04,-1.399182767306085540e-03,4.449756214467232018e-02,-2.041639329288654631e-02,-2.069467829652860483e-02,4.461003317981854233e-02,9.877046788684507028e-02,4.913445338591455880e-04,-3.090357115805653435e-03,9.927891383368197750e-03,2.974886170477476777e-02,1.239955455059912025e-02,-3.441021739568687204e-02,-4.958449114550074477e-03,-2.535654646351861649e-02,3.515112173776993587e-03,-1.719684203179417184e-02,3.172522282591422587e-03,1.000000000000000000e+00
-4.404327826036391613e-03,2.052661448291313168e-02,3.309757013194910419e-02,-1.480729938254658588e-02,-2.475353104428500151e-02,4.114243113739583096e-02,9.389130022691308253e-02,-6.143533412193211488e-03,-1.973177505907462020e-02,1.312183996043207734e-03,5.273865141081846702e-03,1.571641527978391573e-02,-2.540618344729144926e-02,-3.931605080018701209e-03,-7.701613361467681690e-03,2.329753441052453619e-02,-3.060079994041764104e-03,9.404692497470102525e-03,1.000000000000000000e+00
1.842862427167645673e-03,4.231064319159916209e-02,3.219915628529181062e-02,1.680450734149895042e-02,-2.145357021355338151e-03,4.985925827951512984e-02,8.221722701025943603e-02,1.248024019175013322e-02,-9.623669653635320842e-03,1.520366567998349128e-02,3.128013681757881720e-03,2.280529358734544043e-02,8.250356722231906581e-03,2.178994514894046566e-02,2.581270065719172904e-02,5.257363875310909485e-02,2.780946094107047961e-02,3.191811534912429582e-02,1.000000000000000000e+00
1.522929806273720307e-02,6.851078527924472916e-02,5.325767346152270737e-02,5.171745256891569636e-02,2.941283172836988910e-02,7.957171341186551616e-02,8.158116300705962887e-02,4.234673731502359290e-02,2.681098854507606849e-02,4.436914713253477249e-02,1.186580239687558443e-02,3.961728703228444004e-02,4.175322432734614869e-02,5.720183924367019945e-02,5.208958631321602972e-02,8.492149601536820580e-02,6.736981968735099302e-02,6.272953721382047709e-02,1.000000000000000000e+00
1.526832783261519375e-02,8.091755469967554237e-02,5.888225981618420979e-02,4.991786157042221728e-02,3.064573070004089628e-02,9.112430681538447041e-02,6.839666192721709226e-02,4.364694830211451881e-02,4.366422959908172752e-02,5.797384106971834733e-02,2.978718644668329994e-03,4.092800939094347334e-02,4.266645309494794536e-02,5.771973051070934668e-02,5.351720887723908360e-02,8.711953469066305300e-02,8.176134707101803678e-02,6.317803813678966873e-02,1.000000000000000000e+00
2.717814556673729676e-02,9.036584286084750617e-02,5.936939479953071142e-02,4.670310450194382901e-02,2.861744606210057246e-02,7.907602829681212309e-02,6.157956925166725715e-02,3.135034699778958822e-02,5.170018030324016745e-02,7.180287227648589343e-02,8.901798044262517959e-04,5.006980959213778309e-02,5.145025877828958427e-02,4.576957781993078178e-02,6.285163136047541843e-02,8.024900542738581943e-02,8.637620075685789600e-02,5.316320095224713604e-02,1.000000000000000000e+00
4.604633653221167772e-02,8.791497496339363560e-02,6.767359398809286164e-02,5.691951927979364834e-02,3.128046628394849649e-02,5.131198968732970239e-02,6.215178872026595053e-02,1.630015603196412199e-02,5.169764939832494077e-02,7.636615944386890287e-02,3.871390869329786270e-03,5.939817612588689510e-02,7.074839015470092696e-02,3.483416790086305698e-02,6.107972902184071601e-02,6.581527868386895241e-02,7.273534487664017056e-02,4.886585998547754439e-02,1.000000000000000000e+00
3.498361241382105802e-02,5.902970346495930998e-02,6.469946856333866347e-02,4.898646347174722554e-02,1.058564315939824856e-02,8.298785401657602506e-03,3.811070094289258775e-02,-1.750073246829203857e-02,2.405984125703342774e-02,4.644436145697554419e-02,-9.369712729802574802e-03,4.203844787187346888e-02,6.454548885118467638e-02,6.923479309377843401e-03,2.255115594020610029e-02,2.142067424810116527e-02,3.196811164814589157e-02,3.467264793997686806e-02,1.000000000000000000e+00
6.589336045340500603e-02,8.287948482855181376e-02,1.048219845087525887e-01,7.996754032627406694e-02,3.039155116401144607e-02,2.759407462635738925e-02,6.598866863223890045e-02,4.110871460689502488e-03,3.810565729507038590e-02,5.907496207770437241e-02,2.573960251831827750e-02,7.246922099775814086e-02,9.382673015409645489e-02,2.392021215048264690e-02,2.936982561556105223e-02,3.171951638603863477e-02,5.063184364243270008e-02,7.152465081336811803e-02,1.000000000000000000e+00
7.736082210542130633e-02,8.508990296429297384e-02,1.061273177205493135e-01,7.740781663566990989e-02,3.321723046009400493e-02,3.124100851459529760e-02,8.609569286278201394e-02,1.458160630534019453e-02,3.096121422602760020e-02,4.940580924016137188e-02,3.834188608292328493e-02,7.705229191127910271e-02,9.555119423786112565e-02,1.789783499318524373e-02,2.005317118496582895e-02,3.430958842711950840e-02,5.441780514825056425e-02,6.225619833983284807e-02,1.000000000000000000e+00
8.390738944335904281e-02,8.086694644070877014e-02,9.113529283387364344e-02,6.382906455757400566e-02,3.369718578813231391e-02,3.546046085944833115e-02,1.040463844987697534e-01,3.008280726738414568e-02,4.097509180492901748e-02,4.719888594893012490e-02,4.499354334638359931e-02,6.698256042554119605e-02,9.075210029373885490e-02,1.728391792622011383e-02,2.000753539422331362e-02,4.204118594139119591e-02,6.457452280619782603e-02,3.790990671471376056e-02,1.000000000000000000e+00
7.631041336646658679e-02,7.436274275828869129e-02,7.319710397323143936e-02,4.579301507325626852e-02,2.100275485631902458e-02,4.117900173704747147e-02,1.078126742863751708e-01,4.064343743310959434e-02,6.596870359809035855e-02,5.438307288135831030e-02,4.297632171608681273e-02,5.236929446536512517e-02,7.436221207588235294e-02,3.058820543856616975e-02,3.989974954773228139e-02,4.284787036781166625e-02,7.394643524961978798e-02,3.928759400660031265e-02,1.000000000000000000e+00
6.468756824132596006e-02,6.403950821484448441e-02,6.081024493535962250e-02,3.134845332976117505e-02,4.265974248254422729e-03,4.286788020496004603e-02,1.044564250134428496e-01,4.304794092093339880e-02,7.827532232211550922e-02,5.561549211647373592e-02,4.139702613003221066e-02,5.364202055726341456e-02,5.799559937273865429e-02,4.553181588973870958e-02,6.457928629073154958e-02,4.287517451046232719e-02,7.707662791927324952e-02,6.476873977910595215e-02,1.000000000000000000e+00
6.026239560529235428e-02,5.052304864306012000e-02,5.433010201834988229e-02,3.065987948226361892e-02,-9.728654555412975802e-03,4.401809298439525453e-02,9.664349452562680243e-02,4.486707143998043545e-02,7.716976400880001807e-02,4.760171460622723838e-02,3.772502476544616762e-02,6.977183541001943934e-02,5.363072872345250874e-02,5.257584110154496504e-02,6.977551501962570013e-02,4.902853763736571280e-02,8.271741600418228146e-02,8.597803379148946656e-02,1.000000000000000000e+00
6.531115257213701564e-02,3.887729362193826504e-02,5.103386435655896808e-02,4.440154864624883124e-02,-2.569373828224204293e-02,5.654403217510239193e-02,8.052252343946726676e-02,3.921910740118345756e-02,7.459818628141569319e-02,4.174308783745690060e-02,2.696674351246549500e-02,8.609312379836639439e-02,5.344555225546303301e-02,5.601608371984610063e-02,6.432714040229356445e-02,5.848478231718812204e-02,9.403996127986620490e-02,9.189648182679266419e-02,1.000000000000000000e+00
8.281151437454040143e-02,2.985824146494731046e-02,4.464015067672586629e-02,5.721976028833371253e-02,-3.690544610007730209e-02,8.368577448107533678e-02,5.985329404089055616e-02,2.077419319413522161e-02,7.967321767890243878e-02,4.421768980189276499e-02,2.323558389704019622e-02,9.125330859960986696e-02,4.178177043919113071e-02,6.327821582718053117e-02,6.709927038784024855e-02,6.750728292397475960e-02,9.889599410692476167e-02,7.909752139349199296e-02,1.000000000000000000e+00
9.000780890688282743e-02,2.373570612764140664e-02,3.862249824774426077e-02,6.270739892472280974e-02,-3.368888717538227884e-02,1.062707983347337543e-01,5.442990129192835230e-02,4.732657658611822554e-04,8.476522131380140324e-02,4.731203388386315267e-02,2.701083888098307351e-02,9.101045458968969049e-02,2.278981699564967128e-02,7.390802912758306920e-02,8.119031866530219965e-02,7.043254040145301154e-02,9.004995483591644867e-02,6.698519345324911722e-02,1.000000000000000000e+00
7.012362130707677776e-02,2.737344554900513968e-02,4.769778762564955144e-02,6.256868329702885978e-02,-9.710363528607598299e-03,1.039396176569278574e-01,7.728312348606772297e-02,1.107039870000620790e-03,8.073302962478168254e-02,4.615718973480878451e-02,2.956629461804573950e-02,9.002853664897626784e-02,1.756669376893426129e-02,6.939854266770155433e-02,8.765349821172803424e-02,6.288360342888658916e-02,6.845199031837841119e-02,6.489461438855426145e-02,1.000000000000000000e+00
