1.614537820492398593e-02,5.550343077543706122e-02,2.273843292573824240e-02,3.092934918853656318e-02,-8.220691499082366169e-03,8.718645918142607643e-03,3.665320547907004872e-02,-3.097959867955427452e-02,3.995903842150368146e-02,1.000000000000000000e+00
2.081343928800308968e-02,4.550968861478734556e-02,2.990915216353607492e-02,3.699241310912351755e-02,-1.413359168090675723e-02,2.083560562931324744e-03,3.348514425060852145e-02,-3.568057018898793120e-02,5.338099746786663380e-02,1.000000000000000000e+00
1.660968029018247000e-02,3.254954631595313036e-02,2.030453339768967594e-02,3.056797456758059139e-02,-2.572372888097707727e-02,-2.152014301533562712e-03,2.662850307692567892e-02,-3.766331544581333346e-02,5.720475089957713366e-02,1.000000000000000000e+00
1.150639896700104796e-02,2.004381025155511573e-02,2.411948935803409286e-03,1.355597894216306956e-02,-4.051209764008403824e-02,2.808782808375043238e-04,1.855559105106669229e-02,-3.610017068352878306e-02,5.658054474617965623e-02,1.000000000000000000e+00
1.203919601385639200e-02,1.640461696546687692e-02,-7.100363989452438546e-03,-5.304082738571498992e-03,-5.232955548836514675e-02,8.954250037676182022e-03,1.626370755908098514e-02,-3.335852823900558456e-02,5.068583091726210077e-02,1.000000000000000000e+00
1.950564001475028203e-02,2.428432354289961764e-02,-1.036843302901713226e-03,-1.818567092335836993e-02,-5.562531526293198331e-02,1.575257338309496435e-02,1.898249932951441565e-02,-3.328082141748951034e-02,3.556815971317441039e-02,1.000000000000000000e+00
2.739986012972088492e-02,3.017396006963991850e-02,1.205987069798646061e-02,-2.599167141206563947e-02,-4.966542665997034783e-02,8.247852056232046758e-03,2.094398146476137562e-02,-3.971036842704586678e-02,2.808590267873009930e-02,1.000000000000000000e+00
2.678362087560091226e-02,2.751562502856860076e-02,2.098647109758357276e-02,-3.329143678847422405e-02,-4.134283801167874806e-02,-7.988609647590899990e-03,2.568149215960524590e-02,-4.061425696993854750e-02,4.080228865325592064e-02,1.000000000000000000e+00
9.564280494185103954e-03,2.092492654642015559e-02,2.474493755368718101e-02,-3.630502865456853440e-02,-3.172583045523472145e-02,-1.593800497935694144e-02,3.152469211041702968e-02,-1.426346032547990729e-02,5.255109504909378365e-02,1.000000000000000000e+00
-1.500481966493964411e-02,1.639928255169462862e-02,2.609799671940342056e-02,-3.347085841211247526e-02,-2.192776095390005023e-02,-1.501379320433620518e-02,3.324665754052085614e-02,2.026657227916586756e-02,5.332436967929537336e-02,1.000000000000000000e+00
-3.233944228159339046e-02,1.395140215530040612e-02,2.736337464714438950e-02,-2.914791047364719695e-02,-1.803459021287661529e-02,-1.607657952596853318e-02,3.181223615532095816e-02,4.038057039311437196e-02,5.116508570016603530e-02,1.000000000000000000e+00
-3.899319402940534807e-02,1.363020951349008456e-02,2.651114200691801620e-02,-2.119938839354108123e-02,-2.443882907725588097e-02,-1.686085269634458525e-02,3.370052268528026668e-02,5.154148160947703838e-02,4.802546581392083680e-02,1.000000000000000000e+00
-3.352678774307719933e-02,1.434167405952107080e-02,2.346476590895469477e-02,-1.148988891342501983e-02,-3.761400397700596226e-02,-1.034374444395823670e-02,4.288711330373046887e-02,5.727543178886528030e-02,4.373496213026054763e-02,1.000000000000000000e+00
-1.565523589056568715e-02,1.351578534500946956e-02,2.059761894273169636e-02,-5.209375001787686782e-03,-5.170824189569098173e-02,1.746496553815641076e-03,4.949199474563922146e-02,4.938407482301906959e-02,4.187279144258671676e-02,1.000000000000000000e+00
6.146671155625125019e-03,1.971528478615090091e-02,2.258424025593960480e-02,-7.247871777890040924e-03,-6.015947392363769214e-02,1.259666929477978869e-02,5.372714912703356605e-02,3.443770638335276468e-02,4.608776922392085473e-02,1.000000000000000000e+00
1.804434378719941418e-02,3.662317770434528330e-02,2.592508601042796054e-02,-2.449949973433172140e-02,-5.716695874691270912e-02,1.210844213832712804e-02,6.540446600149174561e-02,2.053678697122184732e-02,5.451788125940189994e-02,1.000000000000000000e+00
1.941313466397935963e-02,4.683124792822939558e-02,2.242763616407968813e-02,-4.869999137024706021e-02,-4.524187603123529938e-02,-8.905760135234849773e-04,7.932855784732678606e-02,1.347865588637570111e-02,6.447227122786361453e-02,1.000000000000000000e+00
1.768539826877178409e-02,4.870703458808266911e-02,1.277239734722480577e-02,-6.327684143145348439e-02,-3.510651493905392329e-02,-1.438953219260954638e-02,8.077692072776890275e-02,1.930176761712871711e-02,7.557939837558828866e-02,1.000000000000000000e+00
1.480184458241024480e-02,5.076183415171375835e-02,1.155621651775194658e-02,-6.593340431491573339e-02,-3.695280344838187958e-02,-2.281263221484445755e-02,7.601449782874888927e-02,3.240004755454588270e-02,8.340026623863705524e-02,1.000000000000000000e+00
1.255091318121542322e-02,4.719246170567539811e-02,2.457092035680708692e-02,-5.445652417981679955e-02,-5.064513180567781214e-02,-3.182683692076473947e-02,7.564441307457298036e-02,4.403748357511347300e-02,7.722719709554137779e-02,1.000000000000000000e+00
1.293062732565760167e-02,3.554987375236333402e-02,4.552534127017531657e-02,-3.437669741838303428e-02,-6.230779836426818263e-02,-4.243450684596523914e-02,7.856453179644734552e-02,5.244346780278164727e-02,5.536904939788975938e-02,1.000000000000000000e+00
1.508225376450104266e-02,3.025016867898944889e-02,6.691504043605756014e-02,-2.047880673933985887e-02,-5.775246520987156740e-02,-4.287058639663886284e-02,7.971796333992524353e-02,6.396370960916913928e-02,4.065459580439913928e-02,1.000000000000000000e+00
2.424867573134020793e-02,3.611172234438866230e-02,7.900927673346982982e-02,-1.180207875318019066e-02,-3.248285864251478083e-02,-2.667877565215720503e-02,8.335716599418740991e-02,7.799892575844284692e-02,4.991792858292319612e-02,1.000000000000000000e+00
3.832071740668051979e-02,4.026663421450592251e-02,7.570430945654417487e-02,4.812265170065256614e-03,1.338595751979587689e-03,6.495671456322337292e-03,8.581495788666101965e-02,8.570187249289143439e-02,7.153595231272225075e-02,1.000000000000000000e+00
5.130830478148516033e-02,3.498573188339336448e-02,6.283354901108903490e-02,3.651121321654099416e-02,1.792069527004751944e-02,4.120374265543286230e-02,8.865845190103641138e-02,8.456725187300973001e-02,7.953777843256618074e-02,1.000000000000000000e+00
6.044823569123290025e-02,2.897408219387011263e-02,5.728668680386847512e-02,6.886584247232796496e-02,2.314236596362998638e-02,6.246951931706692940e-02,1.131125818321573051e-01,8.670035097996153794e-02,6.833442557896586556e-02,1.000000000000000000e+00
5.703677352040165127e-02,2.655652057948263561e-02,5.823423708273930965e-02,7.702774037206067126e-02,2.327015926080571590e-02,6.467625678360877650e-02,1.390391565036674659e-01,9.049022784100346772e-02,5.006416456708764895e-02,1.000000000000000000e+00
5.141606726544230982e-02,2.713018354103100341e-02,7.432481266976671830e-02,7.522256038886271368e-02,2.666289406367436041e-02,6.188026930471129949e-02,1.582057219043973562e-01,9.365854478173890607e-02,4.848814072175694490e-02,1.000000000000000000e+00
5.502873239364013125e-02,2.241451003497390432e-02,1.023402779663776935e-01,7.288929685042631890e-02,3.916618829267693586e-02,6.326524482600685839e-02,1.665483147431773558e-01,9.618878362942265281e-02,5.878958620484345254e-02,1.000000000000000000e+00
6.320963681629891695e-02,1.852341386272228496e-02,1.169954909768599061e-01,6.051992181852366981e-02,4.901218765336638750e-02,7.565074986841453797e-02,1.469604816141735770e-01,8.821271878532233046e-02,6.218699890748353998e-02,1.000000000000000000e+00
4.177778848954671886e-02,1.007576595372813161e-02,8.945233469420724171e-02,2.633548622653540672e-02,2.583184484687852528e-02,7.321894531137690398e-02,1.203317830185614001e-01,4.852935772145723636e-02,3.954941697761156505e-02,1.000000000000000000e+00
6.360370858517379322e-04,-2.431934449826552921e-03,4.285074747397310535e-02,-1.729800957697802052e-02,-1.923766273847313246e-02,4.279896175035638461e-02,9.460247308830439794e-02,-1.007951523052951631e-03,-3.467016299706349863e-03,1.000000000000000000e+00
-5.105838468150637743e-03,1.944926078205636705e-02,3.148251400349252882e-02,-1.396922557817883298e-02,-2.339110156300733268e-02,4.133904919776572318e-02,8.974245899275719307e-02,-6.930292027144424084e-03,-1.717375271364572631e-02,1.000000000000000000e+00
9.101952110391883094e-03,4.901900211711467115e-02,3.921197907322370585e-02,2.192867007287565423e-02,2.820586785939661369e-03,5.773356105424254370e-02,8.453639073959126615e-02,1.827793930159930802e-02,-8.078886440750342873e-04,1.000000000000000000e+00
6.009093681449408086e-02,1.137205720793512537e-01,9.774072648476961334e-02,9.474114718779369504e-02,6.918739547033879445e-02,1.257828866820500657e-01,1.206897440563485246e-01,8.590959575701052897e-02,7.017081936016927868e-02,1.000000000000000000e+00
6.836418288962627099e-02,1.347148666329215094e-01,1.105175844791484036e-01,1.018344718645604052e-01,7.775732046207489701e-02,1.455840388105265615e-01,1.155151994932115123e-01,9.798627026904346837e-02,9.351468115380062729e-02,1.000000000000000000e+00
8.364045418084019301e-02,1.468711549467043298e-01,1.148926598990067938e-01,9.952514822932785610e-02,7.808941145687106622e-02,1.345208234662250146e-01,1.103100535202434507e-01,8.908063565771490167e-02,1.031045898993847160e-01,1.000000000000000000e+00
1.000839886757938640e-01,1.415976774674929661e-01,1.231948848844597877e-01,1.040514787516619022e-01,7.674014799295607314e-02,1.030241909150338420e-01,1.084142395216427385e-01,7.234021094774711891e-02,1.032184566602711018e-01,1.000000000000000000e+00
4.296166434082510782e-02,6.823890753136195586e-02,7.794680720464902679e-02,5.438992974241030343e-02,1.634351271653960297e-02,2.124928869647482732e-02,4.446633163576214909e-02,-4.082767878781055904e-03,3.498506980124192756e-02,1.000000000000000000e+00
1.135561371635810113e-01,1.274448186324909360e-01,1.522998450676213977e-01,1.183704851243918832e-01,6.885141808994674206e-02,7.557405522740597015e-02,1.105938694200088585e-01,5.795508252287853712e-02,9.381873846878278911e-02,1.000000000000000000e+00
1.263274176437816365e-01,1.296115635535275423e-01,1.547836999150649651e-01,1.186571514951518663e-01,7.702956723190729216e-02,8.418719040817525257e-02,1.337296550028714281e-01,6.968386844612017850e-02,8.979445970630978158e-02,1.000000000000000000e+00
1.291631188539380526e-01,1.233873668952236297e-01,1.401823141021510399e-01,1.069648541063329961e-01,7.915896737851627063e-02,8.756634866801867034e-02,1.486096525478745600e-01,8.179625025292244778e-02,9.577860115646621986e-02,1.000000000000000000e+00
1.236346819137395248e-01,1.221609101638049949e-01,1.269832162470545811e-01,9.321900787313809611e-02,6.912869418348559225e-02,9.289661611025684662e-02,1.536972646396425335e-01,9.448190777125511919e-02,1.185905619479083739e-01,1.000000000000000000e+00
1.201928727571030947e-01,1.200572539339189448e-01,1.220512959814194359e-01,8.546586853062358713e-02,5.802117368103906769e-02,9.781357500812347394e-02,1.555676791954000437e-01,1.024488145092003200e-01,1.335255994431972515e-01,1.000000000000000000e+00
1.232615081565922588e-01,1.127245598000795601e-01,1.215675381562081603e-01,9.101595246515051252e-02,4.893880362207759377e-02,1.037103492411727557e-01,1.510852945813115911e-01,1.068065155255514820e-01,1.360090562723555996e-01,1.000000000000000000e+00
1.342707921032581520e-01,1.046529003648902223e-01,1.199494572563838124e-01,1.088028201446281373e-01,3.430994410392018690e-02,1.202286971628229034e-01,1.345816165537494502e-01,1.020010452396812872e-01,1.360348949355208448e-01,1.000000000000000000e+00
1.549953325429487827e-01,9.666239469955165142e-02,1.124104528726409535e-01,1.228276791973461068e-01,2.036469394030936478e-02,1.497179686606437965e-01,1.114512879335888551e-01,8.424061477228392270e-02,1.414803740657791242e-01,1.000000000000000000e+00
1.615622551045094446e-01,8.929811368322704279e-02,1.051048881326544226e-01,1.277221010173475169e-01,2.297915499214200560e-02,1.734913888845883156e-01,1.036786369405798547e-01,6.402085058925120753e-02,1.455022416995305490e-01,1.000000000000000000e+00
1.312259323054706384e-01,8.586856467290571171e-02,1.108973629535257160e-01,1.238431620951336298e-01,4.654440431201239958e-02,1.677236027175739164e-01,1.265022319059239397e-01,6.159339022821087861e-02,1.384184256332987584e-01,1.000000000000000000e+00
8.600034621730592854e-02,7.595338634384747600e-02,1.310408616239564783e-01,1.222297004165295714e-01,7.453800582069422531e-02,1.426690831634887802e-01,1.563142462578451797e-01,7.355754995623825510e-02,1.292635771073353812e-01,1.000000000000000000e+00
5.794268230385043322e-02,6.507046971924379530e-02,1.483715407216791571e-01,1.230728556641899341e-01,9.890323179963610156e-02,1.236165223179197248e-01,1.660196534740973617e-01,7.674073372883234712e-02,1.296396122987475696e-01,1.000000000000000000e+00
4.942597807814363975e-02,6.489363046149496106e-02,1.555456982425726387e-01,1.177013465258404390e-01,1.220251569063914576e-01,1.170644526296266419e-01,1.602104223965407082e-01,6.748933388087394181e-02,1.315385544822435526e-01,1.000000000000000000e+00
4.870725774701162303e-02,7.613642582246379908e-02,1.509648580243602711e-01,1.066566391492149019e-01,1.361063946062238128e-01,1.180323806751495674e-01,1.503806553915676691e-01,6.251783190070475671e-02,1.317462130794983810e-01,1.000000000000000000e+00
5.558934146593699777e-02,8.484788399629833444e-02,1.390756139486254706e-01,9.080229320759942990e-02,1.385513328809307165e-01,1.200948784871597036e-01,1.444621548217948082e-01,6.630798604036830524e-02,1.352230194749007297e-01,1.000000000000000000e+00
7.514825731919605456e-02,8.255660404814804676e-02,1.299300979321277305e-01,7.561134125462332101e-02,1.327251572254681267e-01,1.183513529238511414e-01,1.415826013217961754e-01,6.870534208898303186e-02,1.384409895065410456e-01,1.000000000000000000e+00
9.850350750577194225e-02,7.387459969506866841e-02,1.255142939614622699e-01,6.889482442043824706e-02,1.202488172616480444e-01,1.139966980877533398e-01,1.379991149001524864e-01,6.737120043726584073e-02,1.348622310105990763e-01,1.000000000000000000e+00
1.069198614304793515e-01,6.643724638671898164e-02,1.130272344138766455e-01,7.888299290753007786e-02,1.026814529634234030e-01,1.166820323007752569e-01,1.319271611444428616e-01,6.459485427401701063e-02,1.301375175311241528e-01,1.000000000000000000e+00
1.001817374194114846e-01,6.840950650180127601e-02,8.862206690304599843e-02,9.372391176637202836e-02,8.576198742510321438e-02,1.221028483193091485e-01,1.260188303609452443e-01,6.712596843417215076e-02,1.307219517026642075e-01,1.000000000000000000e+00
8.885196344548421110e-02,7.861630230403204855e-02,7.076762119830642961e-02,1.023838805752031733e-01,7.796969849287570253e-02,1.101080241658991959e-01,1.227039878364824949e-01,8.309316351914949883e-02,1.248050827140877034e-01,1.000000000000000000e+00
7.839365893628003068e-02,9.123534326364941827e-02,5.599848676476715248e-02,1.046374710428961408e-01,8.157325176464699790e-02,8.394142079689669023e-02,1.147717898988687008e-01,1.039762958006992533e-01,1.092856728866213184e-01,1.000000000000000000e+00
7.253783914110063791e-02,9.547980697073231438e-02,3.152518721186278045e-02,9.843813356852740282e-02,8.687962447778048436e-02,5.847679745789737676e-02,1.032790751699761700e-01,1.182303167968311031e-01,9.034030662097863873e-02,1.000000000000000000e+00
6.755120164049452369e-02,8.866731715281572779e-02,1.657797462023618412e-02,8.724417532265663078e-02,7.816721911982280058e-02,3.722395705854177755e-02,9.173744777890706359e-02,1.258722405181424975e-01,6.869597897178145174e-02,1.000000000000000000e+00
5.897005101807915872e-02,7.940629117310946117e-02,2.396701742292676671e-02,8.581911289297966539e-02,6.267557942055392017e-02,3.646440807597214895e-02,8.355833141719667956e-02,1.283798089986701030e-01,5.655918726922441048e-02,1.000000000000000000e+00
5.128012322595803391e-02,7.550601767038839229e-02,4.641545936025068958e-02,9.627575828229054111e-02,5.227223918726822682e-02,4.909115835662354599e-02,7.866238006841895503e-02,1.214265408308720234e-01,6.064317167509894468e-02,1.000000000000000000e+00
3.652858795216444576e-02,5.209096366205393652e-02,5.041195809334398509e-02,9.420642570023049500e-02,3.356333811570771930e-02,4.757597400220243966e-02,5.976455479983280861e-02,9.264838379806022983e-02,5.054355393137231756e-02,1.000000000000000000e+00
1.650770966616775526e-02,1.727802167721665186e-02,3.493115753793277212e-02,7.628053351700160578e-02,1.722987248553330825e-02,4.141661939467942977e-02,3.625798679078164749e-02,5.762843200559459450e-02,2.761019939582703975e-02,1.000000000000000000e+00
-6.704836384667083385e-03,-1.227755969854178036e-02,6.808603328003084640e-03,5.131710591802601806e-02,2.188435933795043753e-03,3.649061785418827863e-02,1.933168074238167042e-02,2.980007138831218191e-02,3.457197252630887091e-03,1.000000000000000000e+00
-1.669371376606330545e-02,-1.999712387790287052e-02,-1.025148165174044612e-02,4.335527020571240675e-02,7.800954934521920486e-03,4.227538521312956821e-02,1.940388765164444140e-02,2.089363736403916302e-02,-1.337693052574816938e-03,1.000000000000000000e+00
-2.205140047339811116e-02,-2.207022457615537975e-02,-2.254637767583282659e-02,3.803202628321338680e-02,1.789282005027834077e-02,4.513460800917021981e-02,2.446218299893448272e-02,2.171233646443294918e-02,1.844614097124729762e-03,1.000000000000000000e+00
-2.649697638547940728e-02,-2.312889043111714116e-02,-2.558380248531230000e-02,2.916049648790387805e-02,2.833817314619273275e-02,3.805087601253234753e-02,2.844221821863197192e-02,3.029897841042130877e-02,9.301711327125495796e-03,1.000000000000000000e+00
-3.101441633512830309e-02,-2.044948623558719841e-02,-1.547365494810886387e-02,2.013234454433144791e-02,2.929480146095358659e-02,1.687592650149259688e-02,2.807285678632985906e-02,3.838564022774870743e-02,2.432251777313237592e-02,1.000000000000000000e+00
-2.889933093588149468e-02,-5.812646744059852232e-03,1.230178335549507408e-03,1.709456289500934159e-02,1.852825701388452484e-02,-3.012318098173644501e-03,2.407005611818838556e-02,4.698145330642439915e-02,4.780579137417396984e-02,1.000000000000000000e+00
-2.292232727974532341e-02,8.874416089850329856e-03,-5.685674300729246997e-03,1.763493025704319928e-02,-9.365999929270818133e-03,-1.659367138638060887e-02,5.689414815390850602e-03,4.711944048049174910e-02,6.047473569957104167e-02,1.000000000000000000e+00
-8.794151799415490453e-03,3.199003033538180135e-02,-2.522258066135225560e-02,2.611520492334206203e-02,-3.083012555487860476e-02,-2.092417899508880463e-02,-1.641811098927004747e-02,4.366966704802467680e-02,6.820236687542119425e-02,1.000000000000000000e+00
-2.270642740533981158e-03,5.304449156426201129e-02,-3.550633075702935848e-02,2.751078448212478794e-02,-3.375272564900685945e-02,-2.099279937864679049e-02,-2.885437114877972831e-02,3.574167919177668323e-02,7.482969128289913840e-02,1.000000000000000000e+00
-4.949662976932235267e-03,6.094065797779517346e-02,-2.396764811442310059e-02,2.312474741352738006e-02,-2.463189563358805789e-02,-1.344392485393500203e-02,-2.023817065676431631e-02,2.845668603706545674e-02,7.833589356520401226e-02,1.000000000000000000e+00
-1.177094044648516885e-02,6.385879257641938200e-02,5.391925356824931251e-03,2.422759463347653325e-02,-1.998181330003477585e-04,8.532050024642093278e-03,1.264334588841039067e-02,2.605638696185054795e-02,7.982937455509438174e-02,1.000000000000000000e+00
-2.627184368255927605e-02,5.930000309958901455e-02,2.603261813174754039e-02,2.429541293176548655e-02,3.289417928568773297e-02,3.714349045467529864e-02,4.605170678569688036e-02,2.301663345964638507e-02,7.315901983672111475e-02,1.000000000000000000e+00
-3.716013141960959609e-02,5.616001289235653809e-02,3.259639280077788331e-02,2.126753385125573770e-02,6.400813244162310844e-02,6.839018228144864986e-02,6.815309676392014571e-02,2.892842137384721984e-02,6.910570915652759771e-02,1.000000000000000000e+00
-4.539428922398670851e-02,4.626427267394445098e-02,1.822219766587512141e-02,-6.226991251483744716e-03,6.728760631707547679e-02,8.638824813785238310e-02,6.231963665474062053e-02,1.890114447194899197e-02,5.872575416289024797e-02,1.000000000000000000e+00
-5.226552398357330043e-02,2.546214772578887439e-02,-1.662106258928904706e-02,-5.468392081143384764e-02,3.837364887030710048e-02,7.533897288140317672e-02,1.440385037709426483e-02,-2.226554949637707045e-02,3.608315452288289593e-02,1.000000000000000000e+00
-3.955875621172118273e-02,2.345517087336243534e-02,-3.120609691599419283e-02,-7.075389167297531368e-02,3.201691776557475527e-02,6.606233593042715180e-02,-2.589565513518977610e-02,-4.260986370640797161e-02,3.593636020076912407e-02,1.000000000000000000e+00
-2.275519399564356407e-02,2.928155392924336811e-02,-2.972795131834302107e-02,-5.326258732706235649e-02,4.439819950348965205e-02,6.520889047230725433e-02,-3.892258326741578067e-02,-4.097779946983682448e-02,4.506436622324411917e-02,1.000000000000000000e+00
-2.171911171772624577e-02,1.768694319311370569e-02,-4.435095706699061779e-02,-3.595832159430240732e-02,3.717130789098494620e-02,5.106961293389646744e-02,-4.636736609631611494e-02,-4.973319863686064685e-02,2.806519301535204125e-02,1.000000000000000000e+00
-1.071704346297012826e-02,1.860746725586282305e-02,-6.021213345949449902e-02,-1.285394221948686980e-02,3.769354837880137254e-02,4.414803357582230969e-02,-3.375589325343864022e-02,-5.139531501120959966e-02,1.483794825110923768e-02,1.000000000000000000e+00
-3.512840768467572275e-03,2.620231091937884685e-02,-7.714334582180140676e-02,-4.635998275458370205e-03,3.777519732126320695e-02,3.335931863836266720e-02,-1.807242959927229942e-02,-5.517399278635620741e-02,5.222198048598761244e-03,1.000000000000000000e+00
-4.926227837404789645e-03,3.332790888177088184e-02,-8.121647303612591906e-02,-5.190012409325811885e-03,2.547773543725541379e-02,1.957685060542242034e-02,-4.777331707145305965e-03,-5.570733796978452612e-02,-3.936444478421674553e-03,1.000000000000000000e+00
-4.419550078501760168e-03,4.375929237829432467e-02,-5.980515915046689945e-02,3.502969474502726048e-03,1.222141779340962103e-02,1.215729941987149336e-02,1.305067684279972821e-02,-4.160605822086335670e-02,-5.843590398131755931e-03,1.000000000000000000e+00
-2.160830441865286417e-03,6.279834306933833321e-02,-2.602818494135364716e-02,1.964299343588580063e-02,1.498399963401448459e-02,1.516444364139608175e-02,3.367051042058594179e-02,-1.771629817241859167e-02,-4.554753751072098539e-03,1.000000000000000000e+00
-5.039544947802527403e-03,7.467300969392370869e-02,-7.348028041113660591e-03,2.350223948747924216e-02,1.902663571932707368e-02,2.482978716109787015e-02,4.552845040931540604e-02,-3.724460404768165783e-03,-1.347475763289918138e-02,1.000000000000000000e+00
-9.783252956265139216e-03,2.880249452670254756e-02,1.327861786358294077e-02,3.635816464760667499e-02,6.503433332221303376e-02,4.383301192644052657e-02,1.245311126285350914e-02,9.283108882305372844e-03,5.707902735252462501e-02,2.000000000000000000e+00
-8.124917420583476629e-03,2.534179322536481843e-02,1.134650678434259014e-02,3.503042089007306348e-02,7.428345361102645095e-02,4.452243318699931202e-02,9.527181483879215360e-03,2.442344712726529643e-03,4.351024359513214895e-02,2.000000000000000000e+00
-2.314054858965998440e-03,2.324185913367119230e-02,1.199260094424638851e-02,4.326029818976880742e-02,7.364247965672318652e-02,4.297540050237654008e-02,1.016071101582368200e-02,-4.375466081751504602e-03,3.452789824399157825e-02,2.000000000000000000e+00
8.260548241066485720e-03,1.991706946955696875e-02,1.524595288943505524e-02,5.532974615379623179e-02,6.785105930114940231e-02,4.228183322786042975e-02,1.515085861851718160e-02,-1.005988895556633386e-02,3.064516895712604896e-02,2.000000000000000000e+00
1.846953710161395451e-02,1.413325408303624589e-02,1.745717665752530984e-02,6.601011713642966627e-02,5.652373304314988606e-02,3.490723515349830608e-02,2.444212136949394654e-02,-1.428119061958246783e-02,2.750191460396633411e-02,2.000000000000000000e+00
2.618879201208956092e-02,6.785257887252588507e-03,1.763429480727328469e-02,7.419404716081948181e-02,4.001477678307095026e-02,1.899385765777016066e-02,2.990688415642504816e-02,-1.923504992716013051e-02,2.384356366696766677e-02,2.000000000000000000e+00
3.134251259757328545e-02,-1.269445436471685739e-03,1.644477959169819009e-02,7.583798823233493802e-02,2.625929009944535236e-02,2.124555482939147200e-03,3.071658374313510076e-02,-2.522607548218499390e-02,2.268823754160102790e-02,2.000000000000000000e+00
2.996620125874501633e-02,-9.651290575408848910e-03,1.708883776428801043e-02,7.056367243447789206e-02,2.201617586489091477e-02,-1.047378103003426472e-02,3.232049976839599520e-02,-3.235354180547617836e-02,2.608109969542538736e-02,2.000000000000000000e+00
2.235184543817753111e-02,-2.005624243301718304e-02,2.035832953058806793e-02,6.289077200197436268e-02,2.507071329695308853e-02,-1.799970793557120405e-02,3.641392331980079777e-02,-4.085612690347224796e-02,3.228900600406786614e-02,2.000000000000000000e+00
1.866952579117248795e-02,-2.938230784306216509e-02,2.533943863430425381e-02,5.699450271608508256e-02,2.751983795961115975e-02,-1.850793094483805384e-02,3.592254467138523977e-02,-4.884300876566267935e-02,3.527497615865433228e-02,2.000000000000000000e+00
2.086494115592011506e-02,-2.948869120770884061e-02,2.961837189226180361e-02,5.154246853421572822e-02,3.082757142542419740e-02,-1.089935946631025859e-02,2.654879073098746073e-02,-5.427737363536912218e-02,3.074291895058507695e-02,2.000000000000000000e+00
2.097516162753147728e-02,-1.904814544979429453e-02,2.855483630668382428e-02,4.671141857307294781e-02,3.773145898593795872e-02,-9.530431592815295783e-04,1.756714299278606950e-02,-5.475223339459871219e-02,2.381492323245144871e-02,2.000000000000000000e+00
1.820867882336766469e-02,-4.410517776921090913e-03,1.863640995073231887e-02,4.582959655391596887e-02,4.549783953359196054e-02,2.420935445861603641e-03,1.194959789760833245e-02,-5.585600445687145810e-02,2.015490279250744740e-02,2.000000000000000000e+00
