1.398042597887351191e-01,9.726989924651571751e-02,8.936469795940110705e-02,1.235699954118338884e-01,1.140753131688900801e-01,1.077814526386837862e-01,1.526893127104468895e-01,1.271510228917602237e-01
1.712690089309161223e-01,6.815430669221808624e-02,1.018300106687526352e-01,1.122885055286335920e-01,1.694528364074710525e-01,6.368359810061122173e-02,1.128537837608375310e-01,4.852329043324458968e-02
1.373845110112842383e-01,1.249484619498215515e-01,7.376441491972335340e-02,9.692191970673925960e-02,8.699186093218723437e-02,8.352456689835137393e-02,1.248344965097646364e-01,1.529625949935483897e-01
