1.127808463241293246e-01,5.747585111145725456e-02,5.756609789167652785e-02,8.960333095359353239e-02,7.973859169328784136e-02,8.220462347635115741e-02,1.245494974542455391e-01,8.719931833831999490e-02,1.048804114705520624e-01,7.007851544352439177e-02,2.973295421689065021e-02,7.092722551261070041e-02
1.403939572539695257e-01,3.707282898061151771e-02,7.753719368071636253e-02,7.648821070514030818e-02,1.323499375756312102e-01,2.872603423009609941e-02,8.212179605666475313e-02,1.166805113577699254e-02,1.123935269258312247e-01,7.926114027202929568e-02,8.937459114244789005e-02,2.895977333658160402e-02
8.761422211582220454e-02,7.965391835181895308e-02,3.372278923591569277e-02,5.701843608041248096e-02,5.439148213889083427e-02,5.526324134813560829e-02,9.341295271372086761e-02,1.160566687387313140e-01,8.635522273554001316e-02,7.577437869184749930e-02,1.148556487397908166e-01,7.096905460965227674e-02
