4.392317090155023473e-02,1.000000000000000000e+00
3.191639868299060712e-02,1.000000000000000000e+00
1.477029266955567563e-02,1.000000000000000000e+00
-4.592881352715340489e-03,1.000000000000000000e+00
-2.399005223152832905e-02,1.000000000000000000e+00
-3.403078508380487366e-02,1.000000000000000000e+00
-3.364467137106784411e-02,1.000000000000000000e+00
-2.976441891445974486e-02,1.000000000000000000e+00
-2.371445602561414803e-02,1.000000000000000000e+00
-1.467281013449729665e-02,1.000000000000000000e+00
4.917531014984556290e-04,1.000000000000000000e+00
1.637610868163346875e-02,1.000000000000000000e+00
2.009620837873042631e-02,1.000000000000000000e+00
1.322747167271533936e-02,1.000000000000000000e+00
6.994748216860304305e-03,1.000000000000000000e+00
8.116486718591491012e-03,1.000000000000000000e+00
1.621681586520095850e-02,1.000000000000000000e+00
2.368508361245042632e-02,1.000000000000000000e+00
2.050799435705075863e-02,1.000000000000000000e+00
2.355756263659313648e-03,1.000000000000000000e+00
-2.033073394497157682e-02,1.000000000000000000e+00
-3.628154684321398260e-02,1.000000000000000000e+00
-4.153337194732265036e-02,1.000000000000000000e+00
-3.413320140451960027e-02,1.000000000000000000e+00
-1.530206223713399122e-02,1.000000000000000000e+00
6.891703657137374789e-03,1.000000000000000000e+00
2.049874723378987407e-02,1.000000000000000000e+00
2.335442064272656021e-02,1.000000000000000000e+00
2.348282093635185169e-02,1.000000000000000000e+00
2.367261388487444662e-02,1.000000000000000000e+00
2.297121079767117796e-02,1.000000000000000000e+00
2.161889248188182677e-02,1.000000000000000000e+00
2.242946801954454755e-02,1.000000000000000000e+00
3.559941428635478994e-02,1.000000000000000000e+00
6.252005398762476573e-02,1.000000000000000000e+00
9.084322341445832949e-02,1.000000000000000000e+00
1.194601664354470044e-01,1.000000000000000000e+00
1.228941615294151940e-01,1.000000000000000000e+00
1.299861442543751022e-01,1.000000000000000000e+00
1.620366381375203668e-01,1.000000000000000000e+00
1.727347879939340747e-01,1.000000000000000000e+00
7.768130496487329895e-02,1.000000000000000000e+00
2.992284667473150972e-03,1.000000000000000000e+00
-1.655108143085476380e-03,1.000000000000000000e+00
2.166597168092582182e-02,1.000000000000000000e+00
3.453013687825784439e-01,1.000000000000000000e+00
6.524032254381005869e-01,1.000000000000000000e+00
7.329549348460038249e-01,1.000000000000000000e+00
6.226203015279880848e-01,1.000000000000000000e+00
6.373646882667587110e-02,1.000000000000000000e+00
5.850279064988908040e-01,1.000000000000000000e+00
8.890672145184060904e-01,1.000000000000000000e+00
9.493241947614518006e-01,1.000000000000000000e+00
9.641929971882936545e-01,1.000000000000000000e+00
9.653115683537989433e-01,1.000000000000000000e+00
9.637059736768576190e-01,1.000000000000000000e+00
9.601073142137424021e-01,1.000000000000000000e+00
9.537300149890807210e-01,1.000000000000000000e+00
9.457982879910390439e-01,1.000000000000000000e+00
9.353709336653357465e-01,1.000000000000000000e+00
9.192539363492268079e-01,1.000000000000000000e+00
8.928659275987278487e-01,1.000000000000000000e+00
8.597793790600983810e-01,1.000000000000000000e+00
8.220821585700958112e-01,1.000000000000000000e+00
7.761171344083463985e-01,1.000000000000000000e+00
7.051855197332519420e-01,1.000000000000000000e+00
6.089851324566939450e-01,1.000000000000000000e+00
5.082649187246434108e-01,1.000000000000000000e+00
4.277479967640996361e-01,1.000000000000000000e+00
3.721666208825208932e-01,1.000000000000000000e+00
3.091939653235113994e-01,1.000000000000000000e+00
2.276806701490106666e-01,1.000000000000000000e+00
1.603655622677706005e-01,1.000000000000000000e+00
1.325843354631753013e-01,1.000000000000000000e+00
1.334468293506642367e-01,1.000000000000000000e+00
8.064262885856106344e-02,1.000000000000000000e+00
2.835902107598351624e-02,1.000000000000000000e+00
-6.249815030214963055e-03,1.000000000000000000e+00
-1.606468643394240101e-02,1.000000000000000000e+00
-2.037887851144619747e-02,1.000000000000000000e+00
-2.395609808635785695e-02,1.000000000000000000e+00
-2.907660207816157444e-02,1.000000000000000000e+00
-2.742766543565228893e-02,1.000000000000000000e+00
-2.264137418502284310e-02,1.000000000000000000e+00
-1.056235355302258608e-02,1.000000000000000000e+00
-6.043146777531884471e-03,1.000000000000000000e+00
-9.076499375834646416e-03,1.000000000000000000e+00
-1.240525257077737184e-02,1.000000000000000000e+00
-1.930287303112460107e-02,1.000000000000000000e+00
-1.849539255994774034e-02,1.000000000000000000e+00
-3.289259420803859746e-02,1.000000000000000000e+00
-5.333141037644677229e-02,1.000000000000000000e+00
-4.116110489398111527e-02,1.000000000000000000e+00
-2.404821423072754649e-02,1.000000000000000000e+00
-2.100501984462004035e-02,1.000000000000000000e+00
-9.395011721709483829e-03,1.000000000000000000e+00
-2.489104124500594525e-03,1.000000000000000000e+00
-4.440134617777577453e-03,1.000000000000000000e+00
-4.837285104955110770e-03,1.000000000000000000e+00
-1.511925009552595595e-03,1.000000000000000000e+00
-1.466625560925489263e-03,1.000000000000000000e+00
-2.905981195613364237e-03,2.000000000000000000e+00
-1.446264037705497635e-03,2.000000000000000000e+00
5.059165540921499449e-03,2.000000000000000000e+00
1.676905743182911107e-02,2.000000000000000000e+00
2.648422551835023092e-02,2.000000000000000000e+00
3.142447837085410312e-02,2.000000000000000000e+00
3.322166842642442636e-02,2.000000000000000000e+00
2.904307669205877240e-02,2.000000000000000000e+00
1.889145579683541160e-02,2.000000000000000000e+00
1.375535696790175684e-02,2.000000000000000000e+00
1.685826794893924285e-02,2.000000000000000000e+00
1.957189561288732657e-02,2.000000000000000000e+00
1.887512661118260701e-02,2.000000000000000000e+00
1.610496880579546583e-02,2.000000000000000000e+00
1.444022101684620113e-02,2.000000000000000000e+00
1.713178519451354423e-02,2.000000000000000000e+00
2.317187347685084955e-02,2.000000000000000000e+00
2.326487380913241226e-02,2.000000000000000000e+00
1.278119508147900277e-02,2.000000000000000000e+00
-2.521163096155919908e-03,2.000000000000000000e+00
-1.589979530585384007e-02,2.000000000000000000e+00
-2.828528882509087627e-02,2.000000000000000000e+00
-4.092691552037909519e-02,2.000000000000000000e+00
-4.892934360536274618e-02,2.000000000000000000e+00
-4.701031921383975326e-02,2.000000000000000000e+00
-3.656814832232657686e-02,2.000000000000000000e+00
-2.337331977374856179e-02,2.000000000000000000e+00
-8.867767795920005608e-03,2.000000000000000000e+00
1.086853460490273121e-02,2.000000000000000000e+00
3.041637346431916994e-02,2.000000000000000000e+00
3.986516317953287675e-02,2.000000000000000000e+00
3.974293769680588284e-02,2.000000000000000000e+00
3.717765464364384403e-02,2.000000000000000000e+00
3.714955345009598314e-02,2.000000000000000000e+00
4.082430994884124476e-02,2.000000000000000000e+00
4.197045185687762331e-02,2.000000000000000000e+00
3.684913124748501884e-02,2.000000000000000000e+00
3.126109456497954547e-02,2.000000000000000000e+00
2.899574547458245305e-02,2.000000000000000000e+00
2.643512721665593548e-02,2.000000000000000000e+00
1.983551099937460108e-02,2.000000000000000000e+00
1.299655437289378573e-02,2.000000000000000000e+00
7.803849375351543105e-03,2.000000000000000000e+00
8.948566489684540992e-03,2.000000000000000000e+00
2.347171917445728395e-02,2.000000000000000000e+00
8.078791167177208632e-02,2.000000000000000000e+00
3.962354078897101783e-01,2.000000000000000000e+00
7.729330884531706580e-01,2.000000000000000000e+00
8.850626990749557166e-01,2.000000000000000000e+00
5.778359308033661490e-01,2.000000000000000000e+00
5.466940577675183377e-01,2.000000000000000000e+00
9.286801654965023411e-01,2.000000000000000000e+00
9.576562927050678020e-01,2.000000000000000000e+00
9.436126283158144945e-01,2.000000000000000000e+00
9.214411953992521775e-01,2.000000000000000000e+00
8.943315798471493938e-01,2.000000000000000000e+00
8.547880485983682108e-01,2.000000000000000000e+00
7.939580998737546524e-01,2.000000000000000000e+00
7.099294642365197028e-01,2.000000000000000000e+00
6.103013296517818542e-01,2.000000000000000000e+00
5.039903319747380817e-01,2.000000000000000000e+00
3.968866070159579595e-01,2.000000000000000000e+00
3.043423254239280284e-01,2.000000000000000000e+00
2.369889591115860727e-01,2.000000000000000000e+00
1.914488211987609712e-01,2.000000000000000000e+00
1.626054685008664069e-01,2.000000000000000000e+00
1.434475405499587575e-01,2.000000000000000000e+00
1.238092606065108736e-01,2.000000000000000000e+00
9.845328034608934187e-02,2.000000000000000000e+00
7.111419637814962724e-02,2.000000000000000000e+00
5.160414391167993803e-02,2.000000000000000000e+00
4.525188577168152981e-02,2.000000000000000000e+00
4.488117480008892851e-02,2.000000000000000000e+00
4.228601781097411638e-02,2.000000000000000000e+00
3.869810919406167088e-02,2.000000000000000000e+00
4.172339045464110163e-02,2.000000000000000000e+00
5.164473563712750070e-02,2.000000000000000000e+00
6.281379899229221075e-02,2.000000000000000000e+00
7.227911871461430160e-02,2.000000000000000000e+00
8.049344180582922170e-02,2.000000000000000000e+00
8.837880713989032522e-02,2.000000000000000000e+00
9.125859791347072647e-02,2.000000000000000000e+00
7.936307236763021078e-02,2.000000000000000000e+00
5.513985889276008107e-02,2.000000000000000000e+00
3.303072827095246411e-02,2.000000000000000000e+00
1.700562672852178395e-02,2.000000000000000000e+00
6.074088700290395174e-03,2.000000000000000000e+00
2.245378203603754647e-04,2.000000000000000000e+00
-2.957791104067344565e-03,2.000000000000000000e+00
-3.515392294075891239e-03,2.000000000000000000e+00
1.915118166261771220e-03,2.000000000000000000e+00
1.696513221703477292e-02,2.000000000000000000e+00
3.812016406404051400e-02,2.000000000000000000e+00
5.736131176785166236e-02,2.000000000000000000e+00
7.002155557702832711e-02,2.000000000000000000e+00
7.478025314400374435e-02,2.000000000000000000e+00
7.190460155814629162e-02,2.000000000000000000e+00
6.304906226633688604e-02,2.000000000000000000e+00
5.007805806319171743e-02,2.000000000000000000e+00
