4.693915003188044860e-02,6.470002533828000772e-03,-3.509028725643624502e-02,-4.303079934588056876e-02,4.841236424342607730e-02,4.029390421424344781e-02,-3.645101626774346903e-02,-4.055590204251102726e-02,3.005255629027119707e-02,-2.488496088177454685e-02,1.259093809270619632e-02,5.107629330721942529e-02,-3.893414312594200427e-02,2.993588417110846014e-02,5.369918198245404728e-02,2.485588121902245276e-02,-2.085070027962018097e-02,1.221887021353105368e-02,-2.820610573833505150e-02,-7.020606351513652976e-02,-3.325934792912435545e-02,-2.659407092246733606e-03,-1.502599008286526448e-02,1.000000000000000000e+00
3.797042987890700272e-02,1.210618337848666168e-02,-2.149351243078078191e-02,-3.122211658144534441e-02,5.732242049132185713e-02,5.585306648987280187e-02,-3.287340163127477899e-02,-2.419159203287057219e-02,3.703747941810051070e-02,-3.288522520845300195e-02,5.912448129175688211e-03,5.466310973437105147e-02,-4.427435055645617679e-02,4.266431137846568578e-02,4.635402890685446503e-02,2.582954437144796209e-02,-2.636594274883583694e-02,5.915398914187752072e-03,-3.006448643129597947e-02,-7.667864512249115971e-02,-2.358739502250588316e-02,-7.918219846295766751e-03,-1.416285395836837380e-02,1.000000000000000000e+00
2.261304411463646233e-02,4.905223555740235303e-03,-2.248000764276917099e-02,-1.917620680502310493e-02,4.469075729218761894e-02,5.754949600614463201e-02,-3.272805835222702270e-02,-1.224595202020680937e-02,4.251496853925026270e-02,-3.639870330950024241e-02,5.059859731153564660e-03,5.208173600202845033e-02,-4.048974383106167252e-02,5.214140912474671263e-02,3.627445957827012818e-02,2.134950836570985791e-02,-2.192754483493599554e-02,-1.606630986863238214e-03,-3.235863710722923503e-02,-7.709286264683966328e-02,-8.261818082543012989e-03,-1.328421613808613774e-02,-1.613515230960468547e-02,1.000000000000000000e+00
4.684423846537897999e-03,-2.812470828708701562e-03,-2.798385849003708764e-02,-7.341124012733262448e-03,2.204209525579776605e-02,5.330248141418153507e-02,-4.041625658320145698e-02,-9.840935613675723392e-04,5.183184309435359682e-02,-4.076843106250864490e-02,3.438814910352501822e-03,4.028640342967734767e-02,-3.727344502196283660e-02,5.603090024618098686e-02,3.684022411483155179e-02,2.369427366692006959e-02,-1.478331442514966426e-02,-7.450419645809559267e-03,-3.227902219030955033e-02,-6.962711558436689152e-02,-4.447893995855815852e-03,-1.987007083067970914e-02,-1.358296562841346256e-02,1.000000000000000000e+00
-1.436015989285396172e-02,1.433030940894313918e-02,-2.019945780621292680e-02,2.008914485326293575e-03,2.222509604121227986e-03,4.738192293390719456e-02,-4.449252937127279317e-02,1.377969776356368324e-02,5.440828656469784419e-02,-4.030586220681446619e-02,-7.681020233546144438e-03,1.883777406288604517e-02,-3.885621008399497978e-02,4.318031408423734369e-02,4.564953843790984372e-02,3.379743100098281383e-02,-1.309957533659542386e-02,-8.782147276436155781e-03,-2.966066064885897191e-02,-4.808304798854119710e-02,-7.807599225585968444e-03,-3.273850901645198458e-02,-2.452710791111802242e-03,1.000000000000000000e+00
-2.625504188479555606e-02,4.606760261938984413e-02,-7.637920502632563474e-04,6.462481054724057705e-03,-9.498978936249579536e-03,4.193464574162342196e-02,-3.467719265881016172e-02,3.007504497727891968e-02,4.392236203911740328e-02,-3.566551009889082358e-02,-1.745447464620880282e-02,-4.201876260168746144e-03,-4.086906843570865810e-02,2.561382030012871597e-02,5.123824912623516081e-02,3.958158066813640547e-02,-1.558448968599218665e-02,-8.367288901898813080e-03,-2.589212102721197284e-02,-1.981542229232820945e-02,-6.199685235773545570e-03,-5.213638585783227086e-02,4.499689716162433469e-03,1.000000000000000000e+00
-2.771044802618782138e-02,6.946990336520517118e-02,8.995655640731934494e-03,1.058111014622265846e-02,-1.410004467234926562e-02,3.660303743064918791e-02,-2.625120290199830370e-02,3.965389066195508516e-02,2.804208128715223597e-02,-3.451660776578406586e-02,-1.689339236612118905e-02,-2.148685590433501574e-02,-4.212979562625926433e-02,1.497580377216257107e-02,5.494408854743711157e-02,3.513287296250520997e-02,-1.935082361321413882e-02,-2.402946688194577268e-03,-2.555235172252320885e-02,2.232729247319239878e-03,1.806902719514920722e-03,-6.043265829617817941e-02,5.888850268731173759e-03,1.000000000000000000e+00
-2.325005672556321873e-02,7.981058090138051786e-02,3.865705602933819721e-03,1.279563697300913766e-02,-1.366079591192650294e-02,1.820784521030170688e-02,-2.528352177026219755e-02,3.471199738919943101e-02,1.297967497850526820e-02,-3.074619321767848440e-02,-1.165741502234157213e-02,-2.970023502317679226e-02,-3.859461754782177872e-02,4.753596193702030667e-03,6.179649076187979095e-02,1.603256754205750062e-02,-3.256293260942665080e-02,1.391464456900483142e-02,-2.887301380811745782e-02,1.717311306392708611e-02,1.708510057804264043e-02,-4.820176816148155630e-02,8.390617556520599957e-03,1.000000000000000000e+00
-1.744074566297602880e-02,7.722338705104933587e-02,-4.011692903066399300e-03,7.361443791337703331e-03,-1.116824911383711497e-02,-5.903910702222365386e-03,-1.366627738499974834e-02,1.340904015851002162e-02,4.042289400055045639e-03,-1.819556386783967999e-02,-8.935778884114547321e-03,-2.477077607170740520e-02,-2.784480632258014635e-02,-2.894192106089436139e-03,6.610847107142629742e-02,-9.523340379638931333e-03,-4.754032722627679619e-02,2.717059978742996859e-02,-2.272654840721102798e-02,2.722683553427714120e-02,4.036378159312883906e-02,-2.531631197558495763e-02,1.285376200172081915e-02,1.000000000000000000e+00
-1.113004975772938047e-02,6.975138411726447552e-02,-2.665291547837471756e-03,2.790727442195443248e-03,-7.282425323239258633e-03,-1.045261447275366157e-02,9.467345136871427660e-03,-8.759279686574486523e-03,6.622984281557720010e-03,-1.005197892345583051e-02,-3.744701268104711628e-03,-1.221981537992482096e-02,-1.657593163158215671e-02,-1.300544041329041584e-03,7.310053656847564918e-02,-1.999706598509936456e-02,-4.453308312700968163e-02,2.307472477339261863e-02,-9.873697065417031890e-03,4.132523361240405396e-02,5.954329495337389727e-02,-8.021452711335187030e-03,1.815966499699304959e-02,1.000000000000000000e+00
-2.772539386687354959e-04,6.351502433715554286e-02,7.461203849538871127e-03,1.357334569641995871e-02,-8.215870891742891452e-03,-2.124639077221358863e-03,2.964334185995233170e-02,-2.418280546810685355e-02,2.186360817553559266e-02,-1.652464870499704280e-02,1.633435560800215215e-03,-4.212053036493160381e-03,-1.211360307707674312e-02,9.469481349496867290e-03,9.061869667290572972e-02,-1.623280117994541777e-02,-2.051078275506984516e-02,1.084398016881432322e-03,1.009559401602916004e-03,6.650337737086697842e-02,5.787990814222623848e-02,5.159078802916815601e-03,1.475644322074074442e-02,1.000000000000000000e+00
1.471221847486842843e-02,5.350333334163377697e-02,2.341457023226256595e-02,2.997332311930224133e-02,-1.378085269808213345e-02,1.861063394789988501e-04,3.596689557180723223e-02,-3.339217142961822815e-02,4.563882387625461945e-02,-3.095112830530873799e-02,9.568171820629241958e-04,-9.306526341168549002e-03,-1.254757086687510043e-02,2.451133938697299536e-02,9.419034196724870855e-02,-9.246993376857172431e-03,1.361856532890278609e-02,-2.580006813872983210e-02,1.035797085549291369e-02,8.709690611899512103e-02,3.321376120489132056e-02,2.255694560966360618e-02,-1.189838774132138954e-03,1.000000000000000000e+00
2.189703529246652541e-02,4.047490683422901026e-02,3.218783806797947261e-02,3.590718321234084853e-02,-1.949377372222984434e-02,-4.677554326327715284e-03,3.213519632073960630e-02,-3.551904632487734581e-02,6.351808527471178301e-02,-3.753947546865506191e-02,1.117239583251034181e-03,-2.503043887309859897e-02,-9.867736111461864260e-03,3.647038871633778018e-02,7.145547731188184315e-02,-2.495042292773694444e-03,3.208802709791909458e-02,-3.193904026406040042e-02,2.460880695405709417e-02,8.790402126772677016e-02,1.051305685707952346e-02,3.601830684352276546e-02,-1.790177522529808746e-02,1.000000000000000000e+00
1.812370848583698402e-02,2.690956492022040722e-02,2.350373327984861538e-02,2.934476224797109498e-02,-2.922386040369733679e-02,-7.265851405740479663e-03,2.457429775290029261e-02,-3.445080695231965418e-02,6.742918442077647234e-02,-3.651567323374500795e-02,5.280009968512634246e-03,-3.844211236514004371e-02,1.059434550225795205e-03,4.033460612213889823e-02,3.970713956244421861e-02,2.996818364636191952e-03,3.217228757144496160e-02,-1.832833226882452787e-02,3.873560371686830123e-02,7.643177695322450615e-02,-1.830970006949438761e-03,3.718242009510594470e-02,-2.230582823908923082e-02,1.000000000000000000e+00
1.342520827582011425e-02,1.498132088586091523e-02,5.854687972711675875e-03,1.237026557268686329e-02,-4.361081689740127498e-02,-3.308613070567036768e-03,1.544276175740076293e-02,-3.143330408806597337e-02,6.411448810873617010e-02,-3.637554286241050094e-02,1.405860104984989201e-02,-4.370073014019145580e-02,1.593783410669035241e-02,3.603841343484658066e-02,1.043967995804779073e-02,6.521848651922663651e-03,2.831488951359775741e-02,-3.308209821548689644e-03,4.457671004811557258e-02,6.106443838078168262e-02,-7.881452421088921273e-03,3.377176270694252219e-02,-8.760832141242413246e-03,1.000000000000000000e+00
1.449496606073263569e-02,1.254093770249781886e-02,-3.690154657410550654e-03,-6.518495235907178359e-03,-5.626678428860162201e-02,6.460146996546730497e-03,1.164607445924431030e-02,-2.751990817709182302e-02,5.588541768832298862e-02,-3.732871955323864566e-02,1.945570354485415612e-02,-4.432986234534858766e-02,3.009908622068706296e-02,2.901841454771274253e-02,-1.129695186789573917e-02,1.178864540013035631e-02,2.361244179563703333e-02,1.977194697658123806e-03,3.759981014678553946e-02,5.209314140372966334e-02,-5.104113993768609470e-03,3.470651979935095166e-02,1.011947918826387738e-02,1.000000000000000000e+00
2.059188008885859747e-02,2.212770579982775709e-02,1.744283632368674036e-03,-1.963880510984342131e-02,-5.883552728770869572e-02,1.267630935906129130e-02,1.270727583220570070e-02,-2.686233169886698136e-02,3.965416808019467387e-02,-3.065863537044408171e-02,1.659082891558457187e-02,-4.105314607121518522e-02,4.543429373359737788e-02,2.801217038114398733e-02,-1.852934219126238513e-02,2.167141407887508003e-02,1.807477546286104936e-02,-2.209593198499275324e-03,2.321902822180075057e-02,5.338177846590776848e-02,2.730014045634946568e-03,3.834058156586739319e-02,1.644227561990238909e-02,1.000000000000000000e+00
2.579627768353910666e-02,2.948203807682612393e-02,1.394900604443311681e-02,-2.736070502707004318e-02,-5.084620577932658786e-02,3.485070032923035660e-03,1.511316413950829045e-02,-3.569830253986996244e-02,3.279961441130663236e-02,-1.687001994846334257e-02,8.941286450703665040e-03,-3.334038274209534525e-02,5.347198685702840570e-02,3.696767314869821297e-02,-1.167900424069253859e-02,2.591405636162574105e-02,1.702146056239274910e-02,-1.297302148020813492e-02,1.711835967769353983e-02,5.542133314896446200e-02,6.394275524582807360e-03,4.132526843204097078e-02,7.785092978674142128e-03,1.000000000000000000e+00
2.427719434375791643e-02,2.697638024527161324e-02,2.163008548753647675e-02,-3.381612358210405594e-02,-4.296500271739032983e-02,-1.322432581208952615e-02,2.249784309878768290e-02,-4.097139999986948444e-02,4.769922581905861048e-02,-7.041362615795288687e-03,1.872275361626075940e-03,-2.924461674072976677e-02,4.656865340145110305e-02,4.559311983303662719e-02,2.359536637276254956e-04,2.028535631576294795e-02,2.686267666845811725e-02,-2.327154992451184110e-02,1.930034425590419073e-02,4.722201264779263274e-02,-8.359802514008272956e-04,4.558213941844711792e-02,1.192189166757484306e-03,1.000000000000000000e+00
7.025216448227072571e-03,2.029079771293264278e-02,2.280095128963318535e-02,-3.404274490588811430e-02,-3.475867012457174721e-02,-2.152156487278800157e-02,2.892022352895179740e-02,-1.963428299802750382e-02,5.964331247441599648e-02,2.950208879441675036e-03,-4.949833470963685422e-03,-2.911910332603099769e-02,2.884077594306458728e-02,3.934917661633886843e-02,1.219006925152994227e-02,2.495824912014007330e-02,4.216639515104222274e-02,-3.028825519106961850e-02,1.484205651026568838e-02,3.515100004717118531e-02,-1.094222887688808821e-02,4.863038890730314590e-02,7.361637894982356323e-03,1.000000000000000000e+00
-1.807490229794320863e-02,1.656184279384693633e-02,2.368956585555552496e-02,-2.829203594768158608e-02,-2.431093029340170714e-02,-2.008474414255860888e-02,2.899936381051087392e-02,1.158574053506222779e-02,5.940559488914668590e-02,1.411006138074825250e-02,-1.340368116590850978e-02,-3.217154235138147689e-02,1.624794590625933469e-02,2.537037004455536607e-02,1.657879273058352615e-02,2.482366347519010183e-02,5.317238863770468865e-02,-3.498926868307490612e-02,2.625004904572687814e-03,2.894020823161697759e-02,-7.966146361837435352e-03,4.543045148162864338e-02,1.804019473042388702e-02,1.000000000000000000e+00
-3.434823793442028095e-02,1.542807935404990304e-02,2.576011565696778929e-02,-2.285854173329260330e-02,-1.890754115381276454e-02,-1.899757673335614877e-02,2.820151416621155885e-02,3.175123275173792614e-02,5.880543812618477251e-02,1.795534728657176282e-02,-2.281285489805928712e-02,-4.031250655307169750e-02,1.395805938913089947e-02,1.915956725347083001e-02,1.305414882423040768e-02,5.309572220471025367e-03,5.334431547540967322e-02,-3.772846613201827348e-02,-8.276812750114555250e-03,2.935705504964807727e-02,9.655628798164624105e-04,3.303083033654374140e-02,2.718659671465290667e-02,1.000000000000000000e+00
-3.930146924405258924e-02,1.644107719338123649e-02,2.501776864037239673e-02,-1.442528359567254483e-02,-2.386128093635158515e-02,-1.829102764317953184e-02,3.310071836349373631e-02,4.583370829055333912e-02,5.838854795888871740e-02,1.046969337938654168e-02,-3.210266818886595153e-02,-4.897776549299569238e-02,1.504257652949575821e-02,1.966537063350333459e-02,4.775705310374772639e-03,-1.818457999999658486e-02,4.023152507202350237e-02,-3.362651983580607074e-02,-8.596499770487764369e-03,3.106851206428582965e-02,-4.035556188964600083e-04,1.298807285560707805e-02,3.709700390582001267e-02,1.000000000000000000e+00
-3.296028800058650038e-02,1.834266130097346459e-02,2.184191435688454669e-02,-4.228185697216557681e-03,-3.692990900337339566e-02,-1.095549317897444308e-02,4.530998223857081453e-02,5.553219490988128837e-02,5.672899824048378142e-02,1.674594365409877439e-03,-4.105717832786892618e-02,-4.907251854208476843e-02,1.356121651800995878e-02,2.006454554760581446e-02,-2.476992249366549020e-03,-3.282301794474300205e-02,2.096305784840428454e-02,-2.639542919948239391e-02,4.882367685579099004e-03,2.682551837481097698e-02,-2.070733291073278970e-02,-6.799895025917466335e-03,4.489273598224947925e-02,1.000000000000000000e+00
-1.523740546687949934e-02,1.939701960632800315e-02,1.794059449639180334e-02,1.024358065736426238e-03,-5.149043368189124698e-02,2.861647326438258518e-03,5.243933849901519922e-02,4.903373869122643058e-02,5.645486498739724079e-02,9.196126651998939860e-03,-4.669446628252425097e-02,-3.914974567058539939e-02,3.655165435351735714e-03,2.491339671899100300e-02,-4.551373731378437898e-03,-3.927446152403320234e-02,9.636014215026798488e-03,-2.164687643083913760e-02,1.967285362700134377e-02,1.947358493913570535e-02,-4.745271630326851342e-02,-1.612312575999103048e-02,4.013247530890831638e-02,1.000000000000000000e+00
6.519988025857076895e-03,2.735585960185977356e-02,1.891265944767262994e-02,-3.994203835731642734e-03,-5.992866408805633954e-02,1.629772408770393047e-02,5.479338051220897232e-02,3.244198674434838059e-02,6.121924815801815800e-02,2.477987307454515911e-02,-4.354704322742817407e-02,-2.737240879143108818e-02,-8.840355407000930615e-03,3.941156219037748182e-02,-6.076685356413789180e-03,-4.356716009184858490e-02,9.992382984776559951e-03,-1.536413592226019108e-02,2.368847031460186853e-02,1.358664522405796798e-02,-6.575479484356319682e-02,-1.386927175070151903e-02,2.309894150083713349e-02,1.000000000000000000e+00
1.795861066899844330e-02,4.407657769845111512e-02,2.189633447852680492e-02,-2.499184312248126094e-02,-5.596593474687357878e-02,1.881063142201796351e-02,6.321954419431484451e-02,1.548423093556944297e-02,7.043323946825870430e-02,2.582619814521248947e-02,-3.169410249682896863e-02,-1.821435032885303229e-02,-1.683033766246075716e-02,4.672147684397857936e-02,-1.022250289460264507e-02,-4.702519662443792325e-02,1.475029337883584230e-02,-8.012246270571590084e-03,1.448451956259281040e-02,6.911148548583311360e-03,-7.155377874324944654e-02,-1.152661700463268081e-02,-1.223761641750781282e-03,1.000000000000000000e+00
