9.141102505730500094e-02,4.089324375432788067e-02,3.021362444741890890e-02,6.668456977998425683e-02,5.506652514521449826e-02,4.951907776220465518e-02,9.743525233152491860e-02,5.582342024789440499e-02,8.025311579309124532e-02,4.170687381563715351e-02,9.943160049026705805e-04,5.052096109376115474e-02,7.353558067128354581e-02,3.159667125239365437e-02,6.474581820189659331e-02,4.106128147152912633e-02,5.448471281588794513e-02,4.118399831370293807e-02,1.046778190036700557e-02
1.133887466914251518e-01,1.132155474005998308e-02,4.220764518323590758e-02,4.189496885291899703e-02,1.122195622653575781e-01,-1.914290667830990944e-03,5.863632173375972478e-02,-1.833644488965525260e-02,8.508530081918334875e-02,5.237086829358701678e-02,6.140848422995096728e-02,-8.680979765666577141e-03,9.830290926728443845e-02,3.970779845964414467e-02,5.482771050539117508e-02,6.238466337145841256e-02,8.220887592452975901e-02,4.961442258861966520e-02,-6.013145694915046635e-04
6.341954261213364474e-02,5.335464589536330349e-02,1.200781116405868348e-02,3.700670535919060172e-02,2.817886152746935241e-02,1.778181515365168108e-02,5.571282628533309744e-02,7.958106650195526099e-02,5.962683118682664263e-02,4.517333275146286076e-02,9.444806860782647973e-02,4.809900594299268417e-02,-9.852148561428427861e-03,2.043331084462828712e-02,6.893537992502050959e-02,4.629262537812951772e-02,1.529063980793593513e-01,3.834832290961160545e-02,4.241768320723926511e-02
