-1.474560332357573340e-02,1.740137183018597433e-02,1.940955201822821760e-02,-1.042954038831842706e-03,-5.159996751837843398e-02,3.730647599492549482e-03,4.800090992462887479e-02,4.666831173226852758e-02,5.636216422561815542e-02,1.174287431138503444e-02,-4.586646820959119214e-02,-4.102602031874019034e-02,5.173365691002266772e-03,2.380883572181870939e-02,-4.302775881899393792e-03,-3.235003924515485185e-02,1.000000000000000000e+00
7.575647045354061242e-03,2.522576635003546605e-02,1.962253014930267700e-02,-5.595330027003932866e-03,-5.726867506420815074e-02,1.566592725821046653e-02,5.072678389338459992e-02,3.090680661416531430e-02,6.078313149344160421e-02,2.870197732066046697e-02,-4.294402760967581251e-02,-3.040548836367298197e-02,-7.664026109830124160e-03,3.547382649148039108e-02,-6.211233327897075843e-03,-3.680736093719727542e-02,1.000000000000000000e+00
1.976470854342703143e-02,4.330639945464380414e-02,2.229942507192133466e-02,-2.566879735818975924e-02,-5.298138701807308948e-02,1.631697743934177464e-02,6.153869680874173714e-02,1.645057726551266836e-02,6.832319548900513129e-02,3.046462181441003669e-02,-3.082165686495042661e-02,-2.065647807118119877e-02,-1.804554789402270862e-02,4.177146356421403139e-02,-1.006413255912214783e-02,-4.292777383812871467e-02,1.000000000000000000e+00
2.132766728821955740e-02,5.307340249772554697e-02,1.848663749530171652e-02,-5.115849691314358627e-02,-4.151812349477694564e-02,2.992021309887972144e-03,7.707863222417191129e-02,1.150936222877668030e-02,7.570887126685418855e-02,1.410484425830348977e-02,-1.185277246355016106e-02,-8.370145156572906392e-03,-2.032156230352813453e-02,3.016518162664864194e-02,-1.037062753087668147e-02,-5.044737560519193392e-02,1.000000000000000000e+00
1.973708719787447413e-02,5.441505406403517042e-02,7.981609947329458554e-03,-6.715069291061859236e-02,-3.176750982606105916e-02,-1.161125887353444894e-02,8.187076273132527782e-02,2.056456548573838694e-02,8.425692418078134516e-02,-1.143657930857289867e-03,1.124351281802159729e-02,3.765777419098194183e-03,-1.828353476879576028e-02,1.957511126700479942e-02,-7.988425817763570788e-03,-6.327939653920297558e-02,1.000000000000000000e+00
1.698057690084774085e-02,5.649015017831366531e-02,4.321488771559432729e-03,-7.119812867359742725e-02,-3.371499341971653796e-02,-2.033681245908851992e-02,7.991350489386159217e-02,3.654221147306748602e-02,8.958755908496882081e-02,-1.015111133036347008e-02,3.566037979063135799e-02,1.844657234990915856e-02,-1.764393269045653329e-02,2.229830255737530811e-02,-6.490298429723585089e-03,-7.096342010040242176e-02,1.000000000000000000e+00
1.427836261216824595e-02,5.292919501202419941e-02,1.607719853546445837e-02,-6.073321438656755639e-02,-4.899712142667347198e-02,-2.792184549197162038e-02,8.034068777494096647e-02,4.923684998026284232e-02,8.049594788573492810e-02,-1.660898932780085005e-02,4.476281621536191968e-02,3.799094050058404032e-02,-1.378204830741701012e-02,1.840655124310176805e-02,-1.017801588922705343e-02,-5.843111236362579647e-02,1.000000000000000000e+00
1.334146103150836773e-02,4.091541635228773677e-02,3.916521631872756093e-02,-4.170032488998324377e-02,-6.313017797047487667e-02,-3.601262565345329791e-02,8.322264314552683950e-02,5.633247609928850735e-02,5.419803076317096513e-02,-1.523974172892594674e-02,3.503299392374279592e-02,5.435724389674012613e-02,-2.526819290637488495e-03,-4.737361570796771656e-03,-1.854425881727754521e-02,-2.956648731740615238e-02,1.000000000000000000e+00
1.417510397508509393e-02,3.454046559309871534e-02,6.116248142432553769e-02,-2.830903709879207392e-02,-6.000002123448295449e-02,-3.591593238181014364e-02,8.439740994586775180e-02,6.571320056863180770e-02,3.545709446899705797e-02,-4.038898478502628980e-03,2.646927836494940289e-02,6.231056868554291778e-02,1.045431288717844909e-02,-2.648704462338837343e-02,-1.954992889569550155e-02,-6.668216000005632027e-03,1.000000000000000000e+00
2.115271658892746431e-02,3.726228509754146018e-02,7.111691273502823707e-02,-2.141623847887871163e-02,-3.638897238473152301e-02,-2.203661252753628258e-02,8.549163428933420628e-02,7.680674479394232479e-02,4.401313271806109317e-02,7.245985391437706827e-03,3.377463756471293932e-02,6.580175190851587919e-02,2.166501161398035752e-02,-3.043274913332477682e-02,-1.140567000749578841e-02,3.933790708709366743e-03,1.000000000000000000e+00
3.214512407893438395e-02,3.653477896867305535e-02,6.460932950201142555e-02,-8.161150733229871612e-03,-5.816713258340779590e-03,5.260609338980391791e-03,8.250446695096974592e-02,8.029809627001821548e-02,6.637212684185347933e-02,1.362792903925573451e-02,4.997812920393633618e-02,6.337399458319056822e-02,3.107871543332544478e-02,-2.274147042566848631e-02,8.706412064666026185e-04,5.570877081399066427e-03,1.000000000000000000e+00
4.447631070440081352e-02,2.863342564137352081e-02,5.127628580888869692e-02,2.179776716527529606e-02,7.894931278030970639e-03,3.443696081966247935e-02,8.083064700848752171e-02,7.601992496525961096e-02,7.490719654959185347e-02,9.518903861359985508e-03,6.290745438691548730e-02,5.148954637459633027e-02,3.696933900879482288e-02,-1.300362684773409896e-02,1.028598096382125904e-02,3.078254567785421864e-03,1.000000000000000000e+00
5.323041408214123499e-02,2.151615259835003291e-02,4.544602270215061107e-02,5.111425135177491419e-02,9.041394884839864046e-03,5.086719719390806610e-02,1.011119665137119872e-01,7.473232398857662662e-02,6.191893826975700121e-02,1.654384424100820497e-03,7.134984556225493213e-02,4.372986382875817396e-02,4.567899676469062281e-02,-1.838787481162341454e-03,1.370315851040477054e-02,9.396405352743393558e-03,1.000000000000000000e+00
4.946607461736346467e-02,1.881055071589206318e-02,4.641024963948814364e-02,5.679687757283553157e-02,6.070242145283840512e-03,4.972946334755492387e-02,1.262713335633656175e-01,7.613845207032621243e-02,4.078433790487167449e-02,-1.425861638051084679e-03,7.068632554028621284e-02,4.144452815657044542e-02,5.371881767308554073e-02,3.467422171372767925e-03,1.113639421896047213e-02,2.609803087329569393e-02,1.000000000000000000e+00
4.236055712907980941e-02,1.637605780092977331e-02,5.935203334116446322e-02,5.188558025564318776e-02,7.098751425605780152e-03,4.279225638410286831e-02,1.443889845338880706e-01,7.592342824156725345e-02,3.466374797559076959e-02,7.341243352681462928e-03,6.698016733402310796e-02,3.885864341737105265e-02,5.535516816081111069e-02,8.170895678687980015e-03,1.270495825926110101e-02,4.610974610445797706e-02,1.000000000000000000e+00
4.237309512588659233e-02,6.463755479308272607e-03,8.109553587087404980e-02,4.510554944836674129e-02,1.756898981191462594e-02,3.999886604748544017e-02,1.483103766884283914e-01,7.471587840232102318e-02,4.199656006328054969e-02,2.754570861024777453e-02,7.455035158475009638e-02,3.407730445788838269e-02,4.132463505852068675e-02,1.696841395532285024e-02,1.586895579215558821e-02,5.534729147687943857e-02,1.000000000000000000e+00
4.661758759044588168e-02,4.143155601244261771e-04,9.276874173321433825e-02,3.098305785477805871e-02,2.622589941337642727e-02,5.262093292147711904e-02,1.262818638339634481e-01,6.710594614958101389e-02,4.613336741867522101e-02,4.871622800848485202e-02,9.168689245580174951e-02,3.387503249098133828e-02,1.750578148607125073e-02,2.960805916375582394e-02,1.183782457036563346e-02,4.630520807118399668e-02,1.000000000000000000e+00
3.334395125930239567e-02,3.266566378745405091e-03,7.807684116583638034e-02,9.144396608199253929e-03,1.320693058217754963e-02,6.387237832937676940e-02,1.121595369329630720e-01,3.930083569251165143e-02,3.209512912666048767e-02,4.281192964875378537e-02,7.811582797188326710e-02,3.031835945795020859e-02,-6.767628523443033201e-03,2.416942183552545087e-02,-3.588391212130351282e-03,2.483410575072377696e-02,1.000000000000000000e+00
5.698528516573375668e-04,-4.327966689387976323e-04,4.427096910042656319e-02,-2.012604121128411250e-02,-2.107398893465754416e-02,4.470542019322866489e-02,9.862717462058961937e-02,7.683315582376476494e-04,-3.784254962805223485e-03,7.775683696932721850e-03,2.911292240434411316e-02,1.281452306912747585e-02,-3.450185292017271532e-02,-5.163659997878803157e-03,-2.531387037989613759e-02,4.146374555125908329e-03,1.000000000000000000e+00
-4.424784130443171204e-03,2.109063977890584043e-02,3.299837680551189617e-02,-1.497783024501378631e-02,-2.496864472709521207e-02,4.166985844149342921e-02,9.393951531437980118e-02,-5.979986568793019264e-03,-2.036713624174748064e-02,5.885838610701979445e-04,5.864610102235340988e-03,1.594970904954738644e-02,-2.588199592325753778e-02,-3.915308054604778321e-03,-7.575020700109628274e-03,2.384957697494977449e-02,1.000000000000000000e+00
4.232869617773832305e-03,4.541816395819199548e-02,3.447386408576740002e-02,1.748372521614636327e-02,-7.222263450279292618e-04,5.229553647465729621e-02,8.353320010346013125e-02,1.273789077339906872e-02,-9.802362765136858613e-03,1.705161131050968518e-02,6.726589049506737084e-03,2.404369186363188721e-02,7.807655984407037807e-03,2.305613999698270106e-02,2.855574957851752388e-02,5.436444015505900729e-02,1.000000000000000000e+00
2.529422522116842736e-02,7.860694842796232817e-02,6.206976404292569027e-02,5.842408552435084806e-02,3.641419445655127290e-02,8.658299310210210153e-02,8.745099049039081751e-02,4.740587327725832856e-02,3.167350372450215140e-02,5.211768096641759829e-02,2.245590844920732770e-02,4.678793751918440547e-02,4.640263892531267670e-02,6.419840979800178760e-02,6.157441703295566532e-02,9.119211730992815568e-02,1.000000000000000000e+00
2.783306569284354354e-02,9.241230892655127871e-02,6.872936824489331298e-02,5.757196744108064590e-02,3.914771780313252431e-02,9.837828775545870430e-02,7.553934596009773128e-02,5.150991558327958769e-02,5.006286625127442241e-02,6.603891287083839268e-02,1.514137239615176433e-02,4.928344845673734292e-02,4.817543801676631154e-02,6.644206771125582556e-02,6.561576738904484341e-02,9.445516635692197127e-02,1.000000000000000000e+00
3.928397637792008235e-02,1.023657912682726240e-01,6.844470862773587017e-02,5.401242699257660651e-02,3.826755424465788646e-02,8.572931497592524430e-02,6.906385216101662561e-02,4.021047849386204243e-02,5.665895349498836775e-02,7.830942462086928901e-02,1.147259698901775989e-02,5.645228540023057573e-02,5.671053979331470984e-02,5.496498247586784069e-02,7.562094365348079328e-02,8.847509602890903102e-02,1.000000000000000000e+00
5.500855260326271978e-02,9.832432737933433087e-02,7.500500351581784741e-02,6.384364097926419068e-02,4.051858704425832791e-02,5.709503876380087745e-02,6.812748391913311941e-02,2.494880333976914888e-02,5.510461883153527918e-02,8.093696377394848929e-02,1.097879274930150563e-02,6.359526781034269272e-02,7.631781153646297056e-02,4.452223897175344725e-02,7.189022609440809397e-02,7.516291642212941104e-02,1.000000000000000000e+00
3.652550144455923853e-02,6.277879405179906391e-02,6.654197213157121704e-02,5.015417239689376472e-02,1.343627196066501245e-02,1.059720848211514327e-02,3.847341998081227343e-02,-1.345509009506572207e-02,2.433212354193542426e-02,4.568497419163666806e-02,-8.148368815594999107e-03,4.146550479917500420e-02,6.589000329048884386e-02,1.203754538983946298e-02,2.596557071864586536e-02,2.653713376691158726e-02,1.000000000000000000e+00
7.145429398279468103e-02,8.985615596954708850e-02,1.101585279177694776e-01,8.618882265718769142e-02,3.971368552134570823e-02,3.546609235971329155e-02,7.044381321314700795e-02,1.274616925298005521e-02,4.196828739178302958e-02,6.183348480303460515e-02,3.195634655536357116e-02,7.591750823956025518e-02,1.003604610018702520e-01,3.688280436040015237e-02,4.094279125967132532e-02,4.445200240940487546e-02,1.000000000000000000e+00
8.374698046420839259e-02,9.117212342561814564e-02,1.107595869465968635e-01,8.317869379550132947e-02,4.186351758133156215e-02,3.976105728285555391e-02,9.125394857833350748e-02,2.235813906023055228e-02,3.493542728640473827e-02,5.372645713586432503e-02,4.512078980641771875e-02,8.105307515292087261e-02,1.015735365628591541e-01,3.035189564239506796e-02,3.133593275402540845e-02,4.734406215389302258e-02,1.000000000000000000e+00
9.065773212476806175e-02,8.562070244520880724e-02,9.547736012626825697e-02,6.963750188930059593e-02,4.001909877542843968e-02,4.261694895922459037e-02,1.090257296768528950e-01,3.764074006405648820e-02,4.568656320605000987e-02,5.295844322110987434e-02,5.007987221803196498e-02,7.080331210375652440e-02,9.506001927714405331e-02,2.710895837231241945e-02,2.908743540244477371e-02,5.338342254233090223e-02,1.000000000000000000e+00
8.441659272233491274e-02,8.032353143835305187e-02,7.963978768624760396e-02,5.248168541649834984e-02,2.692364063062023180e-02,4.830761497361411166e-02,1.139331038074596902e-01,5.063737130027380628e-02,7.295627540953766865e-02,6.181264500930765821e-02,4.883892252363356001e-02,5.633076553037841966e-02,7.731836588647936215e-02,3.924715646290634352e-02,4.931108984330394990e-02,5.383390702796966854e-02,1.000000000000000000e+00
7.539271293020055609e-02,7.298410558407633641e-02,7.104427850091850349e-02,3.961957345200818603e-02,1.196359759097825187e-02,5.198614280636205953e-02,1.124111973824205024e-01,5.546861917746032100e-02,8.842137626844109866e-02,6.528810749412627956e-02,5.053895904643960352e-02,5.818673657090730339e-02,5.975299425225916866e-02,5.391314242946524532e-02,7.516997853526782847e-02,5.456741633101047650e-02,1.000000000000000000e+00
7.411170177717903151e-02,6.166552037777199569e-02,6.714216736548514475e-02,4.104966607135652340e-02,9.758381000485039092e-04,5.644566887744495443e-02,1.055615443738620041e-01,5.796013940532288022e-02,8.953777641376217677e-02,5.928247963217569277e-02,4.947521069618951439e-02,7.483707709399918528e-02,5.480693519828407079e-02,6.165276770979736393e-02,8.105316690945685298e-02,6.138460569727549609e-02,1.000000000000000000e+00
8.218862696524197042e-02,5.122439267189628914e-02,6.478978725980633069e-02,5.640915698319445837e-02,-1.223773962627731221e-02,7.115905786750123529e-02,8.906167656146010692e-02,5.225154836594242402e-02,8.702037866755621409e-02,5.350203991089284156e-02,4.028937341087270030e-02,9.141507272210271096e-02,5.532500655338192658e-02,6.725666289631451744e-02,7.565931329287245433e-02,7.181693228547050833e-02,1.000000000000000000e+00
9.962802828068068051e-02,4.225292981935348247e-02,5.865031299183012803e-02,6.811008516557663650e-02,-2.447783836513637429e-02,9.769925782717979457e-02,6.761300619271690127e-02,3.380080377054103802e-02,8.922599994370991605e-02,5.257066416672981357e-02,3.748847524894222127e-02,9.647783164849035864e-02,4.480418803011334411e-02,7.496824558775397329e-02,7.667311668356718846e-02,8.171602861220715608e-02,1.000000000000000000e+00
1.038105201011328416e-01,3.583060928640741105e-02,5.266904626127273670e-02,7.121085001479347809e-02,-2.408026553814421669e-02,1.187959731813622993e-01,6.143372147211145079e-02,1.270771955347743155e-02,9.060556928586512015e-02,5.302804927125022438e-02,4.152533744364120261e-02,9.678524142334196667e-02,2.645427773300702487e-02,8.444933864441570015e-02,8.867307932358288458e-02,8.332007462803159292e-02,1.000000000000000000e+00
7.919189753003279264e-02,3.763647402545600151e-02,5.937523538359014419e-02,6.966882965820878071e-02,-2.275611539883690138e-03,1.145097964177471672e-01,8.310475805732175925e-02,1.135900231561933621e-02,8.528454880080144074e-02,5.218452441517479334e-02,4.233806804690720682e-02,9.746314822018876944e-02,2.152698212421991220e-02,7.937125213099145704e-02,9.436643347093642831e-02,7.182277441583054256e-02,1.000000000000000000e+00
4.307620444604502719e-02,3.346234297591345330e-02,8.201473191532618334e-02,7.370425282877840489e-02,2.769281450687290785e-02,9.444291983081831710e-02,1.099262613854294773e-01,2.644142686759606842e-02,8.236603783380180843e-02,4.557269438243102128e-02,4.310220668838793401e-02,9.092067103794232441e-02,3.600711862961569754e-02,7.105831923689923113e-02,8.151669688737131492e-02,5.486605695968292673e-02,1.000000000000000000e+00
2.129932539373795286e-02,2.718024653917622616e-02,1.035079351668829473e-01,8.000677662953588343e-02,5.492714011627874982e-02,7.956361351411699034e-02,1.195059388446052251e-01,3.282150970346861540e-02,8.746480620693608543e-02,4.019432359069917415e-02,4.646206689243219390e-02,8.279978942720554735e-02,4.384141374799773588e-02,6.634387930159449387e-02,6.559843752026323083e-02,4.319562961345645852e-02,1.000000000000000000e+00
1.381316054206337823e-02,2.867893134030793240e-02,1.121281604817947336e-01,7.704579711974449130e-02,7.785705948015991806e-02,7.434272432801930508e-02,1.134969609080975911e-01,2.538848805078028348e-02,9.055509423379352885e-02,4.873514008331856356e-02,5.042194333563120023e-02,8.081936970809489029e-02,3.950257346236038525e-02,5.936041869945567900e-02,5.776593461983658973e-02,4.273189791313080493e-02,1.000000000000000000e+00
9.932818057215311858e-03,3.836177564064396917e-02,1.053686109481004191e-01,6.515467588117541953e-02,8.835342373469638744e-02,7.400501515134985664e-02,1.021090625327531337e-01,2.154604369164465211e-02,9.110603759922643319e-02,7.414296915830013990e-02,4.989515436502166279e-02,8.557128132025532130e-02,3.832274245912851290e-02,5.093487650673456796e-02,5.053623524439965903e-02,4.479821275711157874e-02,1.000000000000000000e+00
1.249576450940818179e-02,4.313942451999481370e-02,8.886518398627293869e-02,4.635349129094725601e-02,8.633931527671512285e-02,7.477923429909043296e-02,9.441438396053769555e-02,2.597953809464746341e-02,9.472918531689775157e-02,9.871005900203969063e-02,4.426983055472466511e-02,9.411272492705007042e-02,4.495181073111688408e-02,4.818953872356121493e-02,4.442356316726934345e-02,4.525768076647099930e-02,1.000000000000000000e+00
2.958205760066924192e-02,3.780662378382747268e-02,7.638120610743226457e-02,2.935005951154750353e-02,7.770581603534085224e-02,7.299178869940148306e-02,9.027824566908362880e-02,2.946641234522493630e-02,9.609130167792559463e-02,1.069263377276903904e-01,3.343133508111255370e-02,1.028205264725315510e-01,4.977324692250604393e-02,5.343760187168131170e-02,4.705505832852693859e-02,4.807225650987400484e-02,1.000000000000000000e+00
5.511162641096785386e-02,3.157378925260415081e-02,7.402900342699875180e-02,2.551902096905148479e-02,6.736120917572722966e-02,7.011824297169581832e-02,8.835131522824143935e-02,2.993280388408088577e-02,9.129614857570242381e-02,9.648211213964472122e-02,2.277287446670790694e-02,1.031527283652859117e-01,4.747114733481123255e-02,5.241492631566249671e-02,5.967308688173925818e-02,5.434584067417011499e-02,1.000000000000000000e+00
