1.170732274803835959e-01,6.195412611382396240e-02,6.608192757425110364e-02,9.586776926095413875e-02,8.846783347709623324e-02,8.641940874784168058e-02,1.299590640455095258e-01,9.531350248036929429e-02,1.092665613599691221e-01,7.311258353316042735e-02,4.006935662460975323e-02
1.430108820386681301e-01,3.942144719015513304e-02,8.085196309345629717e-02,7.672184288537171881e-02,1.350158277286886421e-01,2.950572494668056087e-02,8.623715976980209086e-02,1.369111987007360851e-02,1.147658465840639408e-01,8.037953473078310318e-02,9.387286106831005394e-02
9.653655178598578857e-02,8.561514366254260877e-02,4.019684366332532122e-02,6.527602528593920428e-02,6.141654620202588455e-02,5.912701520870455862e-02,9.805104551281659808e-02,1.204904456368310617e-01,8.896083986259441245e-02,8.171838341041159914e-02,1.216038219332079701e-01
