1.126796407545515785e-03,6.419282247168035804e-02,8.743876378818593934e-03,1.836603834666354629e-02,-1.090474840205431749e-02,-3.478615214609960885e-03,2.738409861965067360e-02,-2.687368449553910119e-02,2.558366227557976047e-02,-1.664975881449068384e-02,6.863362230430779948e-04,-3.266962324645374810e-03,-1.634706375875183068e-02,9.993960647421890053e-03,9.214737175499418398e-02,-1.778770676157482092e-02,-1.882521537228126762e-02,2.815713994824933439e-03,-2.470711738496471008e-03,6.828530465693845308e-02,5.700867906027745624e-02,8.052674028526850269e-03,1.450490296119424233e-02,-4.057557144974943686e-02,9.942960030625488943e-04,3.389225786795090067e-02,-9.821270954528511787e-03,3.084623797835005579e-02,1.000000000000000000e+00
1.538643389355381572e-02,5.571113431250674514e-02,2.290169241473446679e-02,3.602557238002417755e-02,-1.567128689812724920e-02,-4.050615655337382048e-03,3.644340592836500109e-02,-3.633784872128039550e-02,4.836308601251627926e-02,-3.036709333546229461e-02,-2.166256216522730385e-03,-8.614707481552243487e-03,-1.756632235825585087e-02,2.408533389292877996e-02,9.776508419772771130e-02,-1.073064283942389181e-02,1.536369421730512767e-02,-2.221225205263320512e-02,4.262916290900470653e-03,9.007003632709335850e-02,3.199428347630499381e-02,2.459065307794180977e-02,-1.121639983784091313e-03,-4.868314654173269002e-02,1.370952330473880140e-02,3.739712489313386928e-02,-1.405539610715083286e-02,3.344805366178662392e-02,1.000000000000000000e+00
2.135017017895973410e-02,4.491782631697117945e-02,3.019722900734203574e-02,4.117813304292518295e-02,-2.033843069238130963e-02,-1.032323687507882143e-02,3.446397591195358295e-02,-3.783543086699942687e-02,6.364936278722020668e-02,-3.693069723118143355e-02,-1.890155668428041350e-03,-2.593489470591126000e-02,-1.281991174434198889e-02,3.616496968744226798e-02,7.659336824967391544e-02,-4.296623558546664931e-03,3.371797753522035035e-02,-2.831324051026369235e-02,1.803723042418609035e-02,9.081755184103293410e-02,9.487554333811435564e-03,3.659987791088365611e-02,-1.751868886076512685e-02,-4.746465632719962247e-02,2.901388965537883557e-02,3.995335351551217162e-02,-1.559142871761132546e-02,1.819079279724026416e-02,1.000000000000000000e+00
1.729097279685506972e-02,3.252323131314743127e-02,2.174320515519049743e-02,3.281867174394280384e-02,-2.914192655054068798e-02,-1.153826793452005298e-02,2.651441270156265628e-02,-3.508526259927036151e-02,6.669419307004850750e-02,-3.557039068396833370e-02,4.957134845188703939e-03,-4.035507034529386278e-02,5.992028842861721327e-04,4.097441140011654631e-02,4.472252346294840891e-02,3.831083597812499908e-04,3.359770047425082035e-02,-1.539410241889121664e-02,3.394003529163649308e-02,7.821307606189634165e-02,-1.984943523371671820e-03,3.694620388455348292e-02,-2.121694207227877230e-02,-3.978124046161612276e-02,3.517394367005012568e-02,3.475503086450125456e-02,-2.312928799457746737e-02,-1.144573949050909506e-02,1.000000000000000000e+00
1.302035863375664189e-02,1.939778871074399405e-02,4.001380706788524970e-03,1.523916105013103928e-02,-4.257377795606262505e-02,-5.765937056676072314e-03,1.675634739302220289e-02,-3.112958299282952632e-02,6.417503342773198116e-02,-3.463396927910163126e-02,1.588023032292274275e-02,-4.568393935612298506e-02,1.609043216221837588e-02,3.673138065909535566e-02,1.529129672400999021e-02,3.762937639810703602e-03,2.942601970730841787e-02,-1.001689050369724936e-03,4.123270626189298738e-02,6.198435255301616015e-02,-7.551942349250927514e-03,3.332770280687294417e-02,-7.468784345546422218e-03,-3.322739252025348061e-02,3.078972988487247570e-02,1.973305373697913090e-02,-2.976693590158751082e-02,-2.920135443927902516e-02,1.000000000000000000e+00
1.508542076146200499e-02,1.512776699902289995e-02,-5.961279358658628721e-03,-2.947461203601595831e-03,-5.514371449738374870e-02,4.885662210986258663e-03,1.291523988046936258e-02,-2.772577092609204361e-02,5.586896386421554006e-02,-3.568265986879931573e-02,2.167113603369300034e-02,-4.612566790357063712e-02,3.028300159613080828e-02,2.875345718149042301e-02,-6.517637331518234475e-03,9.725625387262560456e-03,2.417213901799488557e-02,3.620615165750813019e-03,3.394255660619042991e-02,5.325402836002011281e-02,-5.104613667658186582e-03,3.413489737629159249e-02,1.166264963658849782e-02,-2.935680824846433404e-02,2.458194714068067874e-02,5.144758150287320059e-03,-2.555211769806988581e-02,-2.024070683540084639e-02,1.000000000000000000e+00
2.176658999805696285e-02,2.388753601852756578e-02,-5.123741627126986858e-04,-1.577323792325182467e-02,-5.905939001756889406e-02,1.062482514367284712e-02,1.327342416093673684e-02,-2.813410394455588548e-02,3.920693301840695588e-02,-2.960138525182005181e-02,1.815368022041390084e-02,-4.284587507827240793e-02,4.582096155173237539e-02,2.696649832072473343e-02,-1.482977617643586182e-02,2.045813184898935544e-02,1.822090735059061009e-02,-1.137733357707795823e-03,1.896981747396925960e-02,5.549187033090439980e-02,2.328118373297792532e-03,3.775622425573346708e-02,1.932948468633825106e-02,-2.253796039731187362e-02,2.168238700457952167e-02,1.545581675796266902e-03,-1.181465796671747615e-02,1.933774296140312876e-03,1.000000000000000000e+00
2.649428682129877782e-02,3.068923024002361694e-02,1.168519262870985030e-02,-2.416650938164376441e-02,-5.264886180385502934e-02,5.172830648604923032e-05,1.441972116681718673e-02,-3.792110158877942672e-02,3.267275289799570492e-02,-1.598647329727337016e-02,8.757186794055411838e-03,-3.550648098004480918e-02,5.329317798210488066e-02,3.501317069994649978e-02,-8.571046365830132380e-03,2.432949062921554995e-02,1.779818327484358753e-02,-1.277215428561023422e-02,1.322744070932294937e-02,5.886098402054066453e-02,6.107159536714382164e-03,4.077686668045812229e-02,1.157172598917082483e-02,-1.487933925295355925e-02,2.522308273522295974e-02,6.456319776597078605e-03,5.204706317618554637e-03,1.598512331750963703e-02,1.000000000000000000e+00
2.509454466936161462e-02,2.787981337123738440e-02,1.892986198168930892e-02,-2.977058558292155696e-02,-4.620326434262152920e-02,-1.744551307856247180e-02,2.184192772706393740e-02,-4.464708029874352169e-02,4.868139578733807205e-02,-5.721744593160913578e-03,-4.715393749676593388e-04,-3.143013986654602521e-02,4.611779102557930776e-02,4.187347881715611231e-02,4.445819439480080959e-03,1.644924500581017995e-02,2.942216872639324965e-02,-2.548963541169979932e-02,1.583094852210738951e-02,5.145837039320703965e-02,-6.656469433435376060e-04,4.442654113280916639e-02,6.196235470686783410e-03,-1.795929878329529522e-02,3.476193673493713221e-02,-1.980914782903301502e-03,2.358460130753495601e-02,2.334344939967639490e-02,1.000000000000000000e+00
9.662832683391672783e-03,2.140248889003308619e-02,2.009056682296923163e-02,-2.783862008133626900e-02,-3.925025730925686684e-02,-2.574669811648231874e-02,3.025340203008761511e-02,-2.470666329039959003e-02,6.247721548662316104e-02,5.163957501884013784e-03,-8.519278293675051211e-03,-3.073001157305086176e-02,2.837679939983856620e-02,3.467116413835859973e-02,1.764069986091090780e-02,2.020949641025648544e-02,4.633517366030615037e-02,-3.532124036426431690e-02,1.056304688589730992e-02,3.729091414831291890e-02,-1.069757853525147781e-02,4.632747652535786076e-02,1.371964865285549111e-02,-3.281855743481679882e-02,3.532245126698742299e-02,-2.427306490202192635e-02,3.584506838953892272e-02,3.578380499370574508e-02,1.000000000000000000e+00
-1.411110696389319095e-02,1.810845285231097584e-02,2.232993284957675295e-02,-2.106794775451643897e-02,-2.937652056391299935e-02,-2.451037819798173450e-02,3.155448786552591395e-02,6.669251773577977022e-03,6.389456860980424757e-02,1.730787088244205296e-02,-1.725685528185116543e-02,-3.370490134828834500e-02,1.570426560192513324e-02,2.176305569937096729e-02,2.232967997733643212e-02,2.246482326253168224e-02,5.762543233038437684e-02,-3.967895906634903713e-02,-2.759456176275138992e-03,2.820284698485876068e-02,-7.841121460963773604e-03,4.230743136680181760e-02,2.299783119043596197e-02,-4.694733008148059550e-02,2.886985334244779669e-02,-3.655843177357134127e-02,3.312622505773125947e-02,4.560525373776583291e-02,1.000000000000000000e+00
-2.963096191407516011e-02,1.624731150016890668e-02,2.583760764423905648e-02,-1.673814817995740792e-02,-2.367298592134178120e-02,-2.262677670202636188e-02,3.043034124701741658e-02,2.634179102888455082e-02,6.342437926944199944e-02,2.082348180604027751e-02,-2.596640131766497078e-02,-4.086348473849634594e-02,1.431396757486263355e-02,1.671951026617241043e-02,1.846937440192672128e-02,4.257362070518161401e-03,5.762164288782128940e-02,-4.119740606384859893e-02,-1.282055038379369821e-02,2.773235776311437292e-02,1.253875227679832234e-03,2.917022394748077299e-02,3.003113031134705541e-02,-4.837089527956706797e-02,3.024427433990882139e-02,-3.536382737750656813e-02,2.337145538262463962e-02,4.036306186473753721e-02,1.000000000000000000e+00
-3.504661819326686245e-02,1.590518066313257109e-02,2.619968870650359744e-02,-1.103102906043044659e-02,-2.759180494383976084e-02,-2.011657882409120107e-02,3.457224867057850232e-02,4.073890158344610490e-02,6.149798201089176630e-02,1.205185877648724466e-02,-3.450864034896367755e-02,-4.815670593947055100e-02,1.725751073604694583e-02,1.833792191044986836e-02,9.633844420186315344e-03,-2.048391236269085994e-02,4.328952791522127502e-02,-3.587104450136243544e-02,-1.116013597732696747e-02,3.103440997249384478e-02,-5.401937317965586904e-04,8.439720668252551766e-03,3.864345217476932576e-02,-3.318304193359572496e-02,3.675925900337781438e-02,-2.558169414103850584e-02,1.275004869769472832e-02,1.852666526489151963e-02,1.000000000000000000e+00
-3.084789144615938256e-02,1.755925554763285157e-02,2.377434660891833418e-02,-2.200082331253506301e-03,-3.912466165238301374e-02,-1.235899063225874735e-02,4.581638510933109393e-02,5.246885245379111218e-02,5.895677105904617576e-02,2.059125129367895927e-03,-4.369168822823692871e-02,-4.748817766427565479e-02,1.688042124927328219e-02,2.025409589330646673e-02,1.556063190873854807e-03,-3.711671427951111074e-02,2.202980847874142639e-02,-2.815031972954232936e-02,4.242646388482470242e-03,2.957176713502282506e-02,-2.128351632593150633e-02,-1.187842122258052704e-02,4.548924146311150024e-02,-1.032893291079832118e-02,3.769893810585650540e-02,-1.599294320762500998e-02,3.941816260844908937e-03,-8.817327674379472208e-03,1.000000000000000000e+00
-1.460520800530062946e-02,1.962464005859554383e-02,1.974606245641104263e-02,2.813902894676124922e-03,-5.288740504706397616e-02,1.497465010288604945e-03,5.144234922565053825e-02,4.725450001692151070e-02,5.910973959746301798e-02,8.881937610998338201e-03,-4.974852668934134220e-02,-3.757548266386627478e-02,6.574726202644791059e-03,2.620231953286526749e-02,-1.981187038476515949e-03,-4.389150412286266928e-02,9.548370046158227015e-03,-2.345874457530025547e-02,1.995146391939331756e-02,2.318801511026963649e-02,-4.763795908622902447e-02,-2.066305853731878472e-02,3.956220079558197406e-02,3.114517414334957643e-03,3.152941628743292923e-02,-1.243595322639892004e-02,6.440193312455393462e-03,-2.834096492469713804e-02,1.000000000000000000e+00
7.892432808692034785e-03,2.812237323261003452e-02,1.956023435626515899e-02,-3.089515599226693582e-03,-6.173514190783519623e-02,1.668720140448105849e-02,5.216819761018290369e-02,3.016569498214871983e-02,6.414226765610314684e-02,2.446738565266553395e-02,-4.618267691279671905e-02,-2.709018903127150338e-02,-7.122978768189690973e-03,4.204761406410621738e-02,-5.547247855678017966e-03,-4.640346263581590636e-02,9.795444502449592722e-03,-1.696173057259665537e-02,2.428047129358650372e-02,1.588609992904309667e-02,-6.509856314746384487e-02,-1.644631321600037790e-02,2.154713149350218071e-02,-4.777335575895678976e-03,2.741585091970637211e-02,-1.910761543191188960e-02,2.140858221258253730e-02,-3.973646030147844760e-02,1.000000000000000000e+00
2.063821092536612112e-02,4.379481139636387521e-02,2.088534602469796150e-02,-2.564403661086332720e-02,-5.927330147115792564e-02,2.139172068582139569e-02,5.973905918189854891e-02,1.168285050705727621e-02,7.271446640608167367e-02,2.642994818150405309e-02,-3.422168524301288928e-02,-2.035456111550481423e-02,-1.677286224532696657e-02,5.147513004823515981e-02,-1.182940834220802193e-02,-4.800453919237896577e-02,1.624806591472676559e-02,-9.424949248930187401e-03,1.580941151826189758e-02,6.944965206253161244e-03,-6.908667950439469074e-02,-1.329674011581669785e-02,-2.365415019977914340e-03,-3.122954234039666127e-02,2.761174230456551332e-02,-3.472454724971767159e-02,3.141261505131899556e-02,-4.686523599657047012e-02,1.000000000000000000e+00
1.967695337272699213e-02,4.956358878719387129e-02,1.419584490235828445e-02,-5.521346619973363512e-02,-4.855461331511005951e-02,8.621903629378967551e-03,7.203551713222269837e-02,1.718350503837950960e-03,8.114825350919051272e-02,1.078740421146740652e-02,-1.619896141438354614e-02,-1.142452034410889466e-02,-1.600924951216822073e-02,3.971764700563155948e-02,-1.281300367252926828e-02,-5.200603308180798412e-02,2.557960895273294830e-02,-5.839090139998619373e-03,3.031636442847183283e-03,-4.734763466121227893e-03,-6.268999646404170567e-02,-1.929680537735564000e-02,-2.751239964118606246e-02,-5.969945263742457153e-02,2.556216863487058982e-02,-4.847106862102998348e-02,1.831535606215178164e-02,-4.843554216535973095e-02,1.000000000000000000e+00
1.365407157999566114e-02,4.752137105147082041e-02,1.489743800782879213e-04,-7.704669385858931019e-02,-4.016986374119269065e-02,-9.667779794965185303e-03,7.454024711417417404e-02,6.562315872286939716e-03,9.036001673820939772e-02,-3.095483631790777249e-03,7.049879147587749528e-03,6.840326524586810494e-04,-9.230367232020589979e-03,2.718009737715754506e-02,-8.675289251630628751e-03,-6.419797047148989577e-02,2.688572536069194080e-02,-6.241022635093698701e-03,-5.594781271919365556e-03,-1.983232222485292046e-02,-5.767724981481543722e-02,-3.192845988341277280e-02,-4.046076889950746963e-02,-7.533135412907288053e-02,2.364593702059267222e-02,-5.498088193142321167e-02,-8.274025263162763238e-03,-4.631369436418866087e-02,1.000000000000000000e+00
8.052240221205065121e-03,4.898100808532786232e-02,-5.392437665261519408e-03,-8.686460677977307643e-02,-4.240746439810043344e-02,-2.123649975497070991e-02,7.075317241083511899e-02,2.110480349550429569e-02,9.718110575805630202e-02,-8.253142521604101695e-03,3.204260803057380064e-02,1.854052533625739213e-02,-3.534296514325088734e-03,2.908650846055056693e-02,-5.171148871862686625e-03,-7.171510400901404125e-02,1.843819102941023080e-02,-4.336646464069584400e-03,-1.102012772726296969e-02,-3.648242462913929562e-02,-5.496987417939578485e-02,-4.356657537422415488e-02,-3.963445197432458045e-02,-7.823085380811629908e-02,2.799429031984841318e-02,-4.892775137017860154e-02,-2.708606542340982054e-02,-4.380641844489711889e-02,1.000000000000000000e+00
7.942845511814806275e-03,5.091700669256218892e-02,8.698314968631042088e-03,-7.677707485535748000e-02,-5.369193159909914359e-02,-2.684504264156123768e-02,7.144370586634002374e-02,3.675792811780994457e-02,8.782692790362364721e-02,-1.199002142410791547e-02,4.012851867874376449e-02,3.939029015495378733e-02,1.261165172764810993e-04,2.205334190620323459e-02,-1.015098046581213234e-02,-5.888479999423473776e-02,8.984311231170043210e-03,5.273655913230035353e-03,-8.803150876335168531e-03,-4.139985316350750649e-02,-4.499648291617748541e-02,-3.933748044331320665e-02,-1.979660785926182914e-02,-7.047823855370416446e-02,3.734040220938063953e-02,-2.561732854654595604e-02,-4.065064032590463838e-02,-3.839790207704073255e-02,1.000000000000000000e+00
1.263452920857408186e-02,4.641381154248049035e-02,3.578793629748895644e-02,-5.188171769585927379e-02,-6.331319776056834603e-02,-3.215441631646152876e-02,7.532989255153824115e-02,4.938559758830422808e-02,5.809194361733800716e-02,-1.359408306111190012e-02,2.799589875476789919e-02,5.489383180931264872e-02,5.449091674828793197e-03,-6.015642478798712348e-03,-2.262754753522116732e-02,-2.985143824369109258e-02,4.552845391275716497e-03,2.898567065726713812e-02,-1.266639910174057609e-03,-2.944812909719528998e-02,-2.516248504505572831e-02,-1.756760259750964059e-02,1.100530273816949407e-02,-5.109395586683777857e-02,4.317586814665441697e-02,1.584204242053507961e-03,-5.544371755395162416e-02,-2.513640346233801323e-02,1.000000000000000000e+00
1.596700340143646438e-02,4.097897018014855230e-02,5.904267544213066127e-02,-3.347384421887182604e-02,-5.956573917972717014e-02,-3.240024440161631825e-02,7.698744889475696296e-02,6.244577868017388983e-02,3.792612944884475590e-02,-7.765451161079468811e-03,1.832037304365938951e-02,6.196694261152819322e-02,1.297788973710056748e-02,-2.961566280563238465e-02,-2.692857827617820693e-02,-7.008043581698354674e-03,-1.431008100560814122e-04,5.254974012438524966e-02,6.379046323960361337e-03,-1.475067051188148903e-02,-4.598609615013864518e-03,5.457435496877519228e-03,2.706941611501233885e-02,-2.972963893123909546e-02,4.103840356600049061e-02,1.621888392082172434e-02,-6.009082923613193183e-02,-5.191733196579373898e-03,1.000000000000000000e+00
2.335558314962032228e-02,4.112777068828407656e-02,6.691655307509537798e-02,-2.497856193556401497e-02,-3.626494529336671963e-02,-2.032427203029062157e-02,7.717336450145992344e-02,7.342739738358716739e-02,4.517296649471055220e-02,-3.281888270388663015e-04,2.534455442471549025e-02,6.187418120437004204e-02,1.868698127828974723e-02,-3.419119929526596990e-02,-1.937646986625275736e-02,3.415745636523578183e-03,-9.929615832486336086e-03,5.528018724087621627e-02,1.692562143742821004e-02,1.443080659083696704e-03,1.374083787734792575e-02,1.905488586848843452e-02,2.520071150806632576e-02,-2.125910741489226916e-02,4.217574058800543924e-02,2.705741068827226953e-02,-5.382250412967620745e-02,1.447668169312922581e-02,1.000000000000000000e+00
3.269980202913359835e-02,3.728193659648806196e-02,5.806375533209383322e-02,-1.159235923954899349e-02,-7.106666184180493104e-03,4.349942831672268251e-03,7.223994907706043911e-02,7.425901404183976595e-02,6.540611686817070225e-02,4.725599284817133885e-03,4.189791117588245045e-02,5.435942493194939606e-02,2.221420908354477391e-02,-2.967379432420151619e-02,-8.025999623533452976e-03,3.346820575933875594e-03,-2.269823779906506370e-02,3.731855696366075115e-02,2.993459255142699726e-02,2.098554546421200345e-02,2.847493293887233892e-02,1.940612983096982880e-02,1.816193824453999489e-02,-1.979646904739932808e-02,4.579446582689955525e-02,4.644726832169951414e-02,-4.568081738521588553e-02,2.949542529940329255e-02,1.000000000000000000e+00
4.314190268058280125e-02,2.648976552202584461e-02,4.588375104383162623e-02,1.928508379238760492e-02,3.921417797218605325e-03,3.090978279746707524e-02,6.977149891796480263e-02,6.808181268262053498e-02,7.286103133692910239e-02,1.878129143517481836e-03,5.612376872119154841e-02,3.985736436796739890e-02,2.521553268414225904e-02,-2.334033009631511502e-02,-1.993118257369409091e-03,-1.320149906776299509e-03,-3.023221812353199534e-02,1.527318511835211098e-02,3.869937992751588951e-02,3.584232859560974871e-02,3.891478051614094547e-02,9.053284650107903259e-03,1.397806434430634397e-02,-1.433204429878924026e-02,3.043183959428452309e-02,7.172902156841351462e-02,-4.042378714044143895e-02,4.129272067630010423e-02,1.000000000000000000e+00
5.186344683075330697e-02,1.577374711542566671e-02,4.204441013800176707e-02,4.923728517758189926e-02,2.845218537211119392e-03,4.535137138877450708e-02,8.928322687875842045e-02,6.513292183421651171e-02,5.887411792444372655e-02,-4.956106607800587691e-03,6.628450438234138875e-02,3.018466968484907406e-02,3.098044083222804487e-02,-1.433936381121023694e-02,-2.098804171653548267e-03,2.395586561202828896e-03,-3.202377471809622622e-02,1.851021456731563597e-03,3.597900646642893108e-02,4.684774353918141898e-02,4.875289437066070847e-02,1.640524670767553456e-03,1.229163290240949981e-02,-3.542599333214973417e-04,1.013215717539260249e-03,9.120381957538951923e-02,-3.978449754532063787e-02,4.936067098963299593e-02,1.000000000000000000e+00
4.889356133053037595e-02,1.112855486924138604e-02,4.382989721452419662e-02,5.488510517708888176e-02,-5.850691476489040810e-05,4.399722540902732681e-02,1.151886558050479736e-01,6.535641457563806656e-02,3.715396494382143533e-02,-8.533591202216856200e-03,6.775385604976860709e-02,2.775173705476520133e-02,3.744061096693485774e-02,-9.507003596088036551e-03,-3.647256744792427147e-03,1.747813743050504603e-02,-2.983954954336923496e-02,-2.253077503315872518e-03,2.286377900057669221e-02,5.124422397579490168e-02,5.453067281318531301e-02,6.630614992151174537e-03,1.121472429060680655e-02,1.037553426341522242e-02,-1.801282602760084436e-02,8.641690869530618824e-02,-3.807023226687827194e-02,5.462371630526102056e-02,1.000000000000000000e+00
