1.657222825745495454e-02,1.210740305946250706e-02,-1.965274907496461151e-03,-5.165048318330936472e-03,-5.302366641181327500e-02,1.107978196910044608e-02,1.209552306639178829e-02,-3.224073900599710302e-02,5.400405031834400876e-02,-3.862022593169916335e-02,2.636351400866259256e-02,-4.707934753367024744e-02,3.247616865859020291e-02,2.834005374868524621e-02,1.000000000000000000e+00
2.297526603573654680e-02,2.081232302533784356e-02,3.680289427440390157e-03,-1.875493300195817115e-02,-5.604193162622278512e-02,1.732913265370000094e-02,1.482217655913708153e-02,-3.204099566672431038e-02,3.964327362840959490e-02,-3.137996478175641979e-02,2.227080155303712283e-02,-4.437853942729032275e-02,4.720603058239004196e-02,2.818356112910388664e-02,1.000000000000000000e+00
2.881718968961040697e-02,2.854491348333988016e-02,1.546958604248848887e-02,-2.739099483938941398e-02,-4.923737345247995029e-02,9.648952109188323883e-03,1.776763606385878963e-02,-3.912872992992101617e-02,3.359470078201623466e-02,-1.746201251083773914e-02,1.378474413414777430e-02,-3.745110481038205902e-02,5.626233828652205116e-02,3.667042424326130007e-02,1.000000000000000000e+00
2.713777365120211005e-02,2.709800809721200215e-02,2.367246321690601868e-02,-3.546388522182758463e-02,-4.198903126367520278e-02,-6.131329558969504830e-03,2.340207995161487295e-02,-4.122773999096102787e-02,4.756199609458244132e-02,-6.890942405172122143e-03,6.775111202362661678e-03,-3.302006539199098256e-02,5.111615129637002430e-02,4.503477076310066773e-02,1.000000000000000000e+00
9.464955923574509128e-03,2.150684880845930153e-02,2.655799075184667180e-02,-3.741349637925077409e-02,-3.469358465889411935e-02,-1.449619021871473117e-02,2.918237753504607235e-02,-1.624996823787448058e-02,5.917367804311105678e-02,3.624757361443797787e-03,-1.086234126248364351e-03,-3.193342376979292629e-02,3.464053157372864317e-02,4.216006177624512241e-02,1.000000000000000000e+00
-1.557741329614515183e-02,1.733726871133951797e-02,2.727777931787998822e-02,-3.261907413911569603e-02,-2.577761821765862937e-02,-1.385836971415729466e-02,3.053895789043765963e-02,1.757316068171519557e-02,5.963183847356848255e-02,1.394575788539040295e-02,-1.101853341498460273e-02,-3.327050533213861405e-02,2.141974693776313443e-02,3.222018757873493927e-02,1.000000000000000000e+00
-3.287216274761410595e-02,1.509215740269328337e-02,2.898291848630901724e-02,-2.683425769123529842e-02,-2.261239495917054254e-02,-1.472606716190905107e-02,2.867876713935946231e-02,3.743569075793707485e-02,5.848538014544026747e-02,1.682151999355397526e-02,-2.150427191071117156e-02,-3.981505773677761206e-02,1.769285375393043341e-02,2.801829487190288237e-02,1.000000000000000000e+00
-3.895373573950899893e-02,1.508018812013989414e-02,2.913473337537088315e-02,-1.748553574909743336e-02,-2.957860343586125179e-02,-1.552718878837323555e-02,2.995713013445232970e-02,4.850830443015351906e-02,5.680735201216118024e-02,9.585525376367710557e-03,-3.087744314493724024e-02,-4.871883624423476583e-02,1.712542788958570580e-02,2.860195124019360505e-02,1.000000000000000000e+00
-3.291551613134040266e-02,1.578366824728681325e-02,2.641544691550491014e-02,-6.478862144163911874e-03,-4.193324855198017620e-02,-8.537165446287653739e-03,3.814544418344575916e-02,5.451555435966685959e-02,5.364568581185058527e-02,2.428902519997942419e-03,-3.850773125924369933e-02,-5.054040136955326862e-02,1.371364328286132916e-02,2.684251241955972964e-02,1.000000000000000000e+00
-1.477914217860084450e-02,1.517698829562489152e-02,2.259208272243438259e-02,-3.776563627567418313e-04,-5.381088059211196206e-02,4.520104401945218911e-03,4.355529612812095164e-02,4.689979342100353277e-02,5.221703074488617119e-02,1.149286022879093816e-02,-4.275907254923669992e-02,-4.254016375751976109e-02,3.048148752014354090e-03,2.789488446695150003e-02,1.000000000000000000e+00
7.336387582308584801e-03,2.220530824666930997e-02,2.393216829212665292e-02,-4.509256478445288277e-03,-5.973877878960335425e-02,1.582903028204708101e-02,4.638443201501379204e-02,3.153333567566342366e-02,5.629392626588572424e-02,2.879233947068244454e-02,-3.974390958480070180e-02,-3.149672318788235281e-02,-1.013507867424448365e-02,3.971335061596048543e-02,1.000000000000000000e+00
1.918928820145176031e-02,3.940012037587418969e-02,2.733258276062358258e-02,-2.347362843622870232e-02,-5.558128130716162574e-02,1.569405983104382729e-02,5.730252983905411573e-02,1.712961269457183994e-02,6.326699664009111101e-02,3.123172286685651014e-02,-2.793971348987980829e-02,-2.081717334565769822e-02,-2.138710201333959143e-02,4.599569736279977838e-02,1.000000000000000000e+00
2.062104720074221104e-02,4.902445642201737341e-02,2.323360877178120773e-02,-4.821060969816774733e-02,-4.414013283560785234e-02,1.989319262538187180e-03,7.275819232535199466e-02,1.171980594724273197e-02,7.001299696370766323e-02,1.598727750256759630e-02,-9.359495365799195415e-03,-7.162123566144569867e-03,-2.404708993883505549e-02,3.462762465165287323e-02,1.000000000000000000e+00
1.913186622166648809e-02,5.031717647781280833e-02,1.220226876233694926e-02,-6.440509557526943873e-02,-3.482026625332595993e-02,-1.292567651552681274e-02,7.689279549041315442e-02,1.971570547874954005e-02,7.810016607536870992e-02,1.858829232239974857e-03,1.373841889610973727e-02,6.548960468291429443e-03,-2.160085893287629066e-02,2.381502180412826616e-02,1.000000000000000000e+00
1.638718573284139723e-02,5.167567252595760274e-02,8.484536695531317424e-03,-6.942537723696537433e-02,-3.799032902733143202e-02,-2.197884621501060634e-02,7.430313069571523044e-02,3.440811264585366680e-02,8.363657944701134717e-02,-6.352427901571018262e-03,3.865353949279097534e-02,2.195773459337448108e-02,-2.087645425390502463e-02,2.599724071987069562e-02,1.000000000000000000e+00
1.365728450170039521e-02,4.832007418565741064e-02,1.999331430107888219e-02,-6.021540231296119983e-02,-5.290422701339261152e-02,-3.006125652766363648e-02,7.561048955270309457e-02,4.664974052352141576e-02,7.597404827434313390e-02,-1.221468121750257131e-02,4.818170618768159719e-02,3.997517103620049084e-02,-1.771725892741517205e-02,2.232203673856672857e-02,1.000000000000000000e+00
1.273060481626723389e-02,3.772030538907378966e-02,4.229290734478471231e-02,-4.152532448059911840e-02,-6.502509098726000358e-02,-3.887959622991611630e-02,8.034943586262585646e-02,5.439857002264824465e-02,5.239415358188886929e-02,-1.067659482141256229e-02,3.736206003114620616e-02,5.357301852017218313e-02,-6.280039979659411166e-03,7.318023678687043954e-05,1.000000000000000000e+00
1.352329336651646174e-02,3.198804336213330324e-02,6.389982689335024779e-02,-2.768412554830213673e-02,-6.106876306217011441e-02,-3.874713464404245383e-02,8.266802291375768830e-02,6.493477626154078863e-02,3.557846567975731650e-02,-5.772469124566120130e-04,2.705603032718436468e-02,6.005941566362435480e-02,8.165144236682802745e-03,-2.126648161284056329e-02,1.000000000000000000e+00
2.021822117556226067e-02,3.526411437588507225e-02,7.373391923298917849e-02,-2.045578011268929866e-02,-3.738234293639405847e-02,-2.418856078099494017e-02,8.467209790460594743e-02,7.741301639279572766e-02,4.417729010194811068e-02,9.257963685773277704e-03,3.348790666463739851e-02,6.377268978037520242e-02,2.050306578865123547e-02,-2.531953528035308515e-02,1.000000000000000000e+00
3.088447342264176443e-02,3.562893216581474592e-02,6.722402236978686219e-02,-6.790055685650839626e-03,-6.720713483468536593e-03,4.071527644066322976e-03,8.279451871034310129e-02,8.204171983380334487e-02,6.594810649318898210e-02,1.510806930444135929e-02,4.949818812481463631e-02,6.241755845934593427e-02,3.014637960951098081e-02,-1.776230425400508045e-02,1.000000000000000000e+00
4.314394303954380283e-02,2.885295587605026663e-02,5.350234998374552714e-02,2.339808850634674670e-02,7.128712252452158726e-03,3.407177392231829777e-02,8.180013266890956425e-02,7.810760612091001420e-02,7.442167690035524086e-02,1.104872704230217863e-02,6.257189694299962468e-02,5.153696484418486545e-02,3.578669202943884908e-02,-8.362235566558458982e-03,1.000000000000000000e+00
5.204189929387073588e-02,2.237697134708812458e-02,4.731338258876350428e-02,5.326994906776709449e-02,8.914808473150433524e-03,5.088093695507328595e-02,1.023791215423053846e-01,7.777706848379070670e-02,6.253429300449205031e-02,3.634189238138288078e-03,7.161542406778427516e-02,4.492864370141357033e-02,4.475261402779778797e-02,2.402942305879329603e-03,1.000000000000000000e+00
4.847311881954952106e-02,1.988913126900172107e-02,4.846894644694627746e-02,5.971517139283780140e-02,7.181290989790017204e-03,4.985074153773889905e-02,1.271349737913423095e-01,8.066292606648976793e-02,4.385745720662642677e-02,1.283177536400977384e-03,7.139242348169110020e-02,4.418599174988882550e-02,5.362713355211484040e-02,7.357687593994129832e-03,1.000000000000000000e+00
4.200274470317099523e-02,1.788550015949933597e-02,6.233467822903861200e-02,5.619989109626799539e-02,9.749109091157240337e-03,4.375145337465149997e-02,1.452490061451259251e-01,8.243434342481376076e-02,4.128563095420872964e-02,1.076471272834410818e-02,6.819991515948239935e-02,4.323288501468200429e-02,5.684918855992178444e-02,1.243285000356556674e-02,1.000000000000000000e+00
4.295980199695131896e-02,8.459953099626892764e-03,8.409383029476477645e-02,5.070337195186064988e-02,2.202644924947121455e-02,4.284915237509694802e-02,1.497250779823859623e-01,8.190181682875377622e-02,5.030251996654244717e-02,3.155187664684459825e-02,7.628855335788159442e-02,3.933815878978315361e-02,4.443162843950067969e-02,2.134646065962772857e-02,1.000000000000000000e+00
4.741918430534217133e-02,2.006962390693766557e-03,9.432629641227416317e-02,3.643922273451754429e-02,3.133909607280498805e-02,5.625734169767343529e-02,1.271529345731327865e-01,7.137056108353560802e-02,5.206970640473543299e-02,5.280330390109699845e-02,9.282262685882028408e-02,3.785249256638636289e-02,2.063283661002861258e-02,3.333704479485342931e-02,1.000000000000000000e+00
3.322126337621507386e-02,3.270380495987044653e-03,7.805217926313133547e-02,1.191141042664845690e-02,1.537520407484893430e-02,6.541254109853503196e-02,1.111380155453451785e-01,3.853279337370076052e-02,3.405496069013037863e-02,4.490979782112418384e-02,7.758025459248497901e-02,3.159942064519527527e-02,-5.208703642287597531e-03,2.666265794425667218e-02,1.000000000000000000e+00
3.771998535466239422e-04,-6.481819652611586074e-04,4.389106196515485392e-02,-1.916198456217668711e-02,-2.105972401767393712e-02,4.527620955489155413e-02,9.709573498270189507e-02,-3.504842358323680823e-03,-5.145749089778191634e-03,8.182512775748454481e-03,2.844955693626538898e-02,1.293930683829425804e-02,-3.433711581963135723e-02,-3.349118813252051959e-03,1.000000000000000000e+00
-4.743320496541900133e-03,2.020524426144550481e-02,3.275703400038136592e-02,-1.305583726958261734e-02,-2.485776865400140395e-02,4.221023150620542563e-02,9.184325950158535312e-02,-8.644272518673463274e-03,-1.920922008922746130e-02,6.787518055831609498e-04,3.995035091086427542e-03,1.636803274594302027e-02,-2.560602765842227499e-02,-2.063935976898910105e-03,1.000000000000000000e+00
7.080147551864507394e-03,4.671146706714866120e-02,3.757313570367899758e-02,2.193144516028602831e-02,9.262521073397089744e-04,5.401808562564582722e-02,8.208776683626940740e-02,1.400775599722944506e-02,-4.433796331734345120e-03,1.846950146346043251e-02,5.467719524968323377e-03,2.707478527946166613e-02,1.117160150082854853e-02,2.696598097823815765e-02,1.000000000000000000e+00
3.645799594833720736e-02,8.878271794280649665e-02,7.304042867891072377e-02,6.911490316376604770e-02,4.414969541395444286e-02,9.577234141469787021e-02,9.316437521377257669e-02,5.644138281436378302e-02,4.553531951727304850e-02,6.151027836554474881e-02,2.798563403871782637e-02,5.756673638766197226e-02,5.829869005634864820e-02,7.483809400586081961e-02,1.000000000000000000e+00
3.995714527572025165e-02,1.037102542709159164e-01,8.056274233317572975e-02,6.839108871478849494e-02,4.760164071798850260e-02,1.105979405860660070e-01,8.338680448308682935e-02,6.094085009428072686e-02,6.499409707492338761e-02,7.741923610804198053e-02,2.143745169039340537e-02,6.119873233946841740e-02,6.220423659857255566e-02,7.876595121044245584e-02,1.000000000000000000e+00
5.182045461508724693e-02,1.137228773934716719e-01,8.187201905318158834e-02,6.442954541487530551e-02,4.697178872321802756e-02,9.958197262596772681e-02,7.650618841970058259e-02,4.872104633999770062e-02,7.118777143309157340e-02,8.853479749750572947e-02,1.855944412750896999e-02,6.932894545880842474e-02,7.195307410810740378e-02,6.903665372062492422e-02,1.000000000000000000e+00
6.494373392029945125e-02,1.089731448531321145e-01,8.861579957564548471e-02,7.264287713777257960e-02,4.745622209538620517e-02,6.962904707491998635e-02,7.332069128637372368e-02,3.138651012826144948e-02,6.612272748497255437e-02,8.801524544680483508e-02,1.903278355646177006e-02,7.692130119240460362e-02,8.986862805473905258e-02,5.844555129845769442e-02,1.000000000000000000e+00
3.691863854276043744e-02,6.416171243264430502e-02,6.989653858589717217e-02,5.239106143029587104e-02,1.318605525593287767e-02,1.427711983755102984e-02,3.772369607409851999e-02,-1.381583262418861063e-02,2.611273304581218993e-02,4.553186143641781147e-02,-6.364080378551635608e-03,4.585464515043646827e-02,6.806455575074754627e-02,1.676128857741099321e-02,1.000000000000000000e+00
7.473528811645435699e-02,9.557106604540918648e-02,1.185375216245532076e-01,9.262324066240257281e-02,4.283035233900516631e-02,4.218594441004702017e-02,7.227837803997100297e-02,1.541512076293927516e-02,4.756356863446124794e-02,6.505361119469767195e-02,3.781839146929497769e-02,8.602297388132125466e-02,1.084946809503668091e-01,4.654454499830527198e-02,1.000000000000000000e+00
8.662312132915769847e-02,9.576401828063431376e-02,1.186544352839326022e-01,8.999095302040797939e-02,4.519927692070769415e-02,4.552703571101749530e-02,9.333835457711130157e-02,2.571331447723536334e-02,4.134036900081038829e-02,5.730803899746071683e-02,5.002591777807416373e-02,9.026416700104783475e-02,1.094542020891174083e-01,3.949242558465998476e-02,1.000000000000000000e+00
9.389751765865159139e-02,9.034595029619134354e-02,1.031436751793684825e-01,7.597635285423649798e-02,4.436450281587084321e-02,4.840862162632691978e-02,1.128139409533272519e-01,4.299981193462593110e-02,5.333874187472086720e-02,5.702352888399022518e-02,5.459736909178020819e-02,7.874203117563868815e-02,1.029781595875953887e-01,3.587633805449202962e-02,1.000000000000000000e+00
8.992786263872365460e-02,8.751183527146980112e-02,8.736813008415833526e-02,5.844702761613516928e-02,3.357003960769767981e-02,5.601977624708669862e-02,1.215945416793999811e-01,6.025409815516422074e-02,8.191269101976791922e-02,6.625931012086315464e-02,5.381966696411893958e-02,6.345342186990074462e-02,8.682520036334274993e-02,4.909794133355432910e-02,1.000000000000000000e+00
8.440275875522597337e-02,8.206750865021070207e-02,8.013874061132042481e-02,4.699942939753372351e-02,2.107045080671807180e-02,6.234731893634563177e-02,1.235612467739246600e-01,6.933571794746218320e-02,9.909633505232455508e-02,6.946496786123547429e-02,5.588728762850982135e-02,6.550210435659958863e-02,7.117423324535078477e-02,6.539787536994146055e-02,1.000000000000000000e+00
8.505356626101492901e-02,7.140680988384393024e-02,7.854719242467522733e-02,5.041607114108104942e-02,1.042202140139309591e-02,6.713726578688627988e-02,1.181987700786768930e-01,7.315219310388158813e-02,1.013223812232761645e-01,6.302293215109611157e-02,5.512265981225569766e-02,8.274902081518493990e-02,6.620679923710139081e-02,7.386519245923028887e-02,1.000000000000000000e+00
9.394810236537659565e-02,6.152958869440952605e-02,7.793812504471546443e-02,6.731630148091885535e-02,-3.418682667771885675e-03,8.120028467555548413e-02,1.014713451131648292e-01,6.615927226441332965e-02,9.970847613695976719e-02,5.755104280349028489e-02,4.637982819999655892e-02,1.006057251119710505e-01,6.608908462398327410e-02,8.021804953362321466e-02,1.000000000000000000e+00
1.135881214187054039e-01,5.298998954108799508e-02,7.209585222475446697e-02,8.071600297545607205e-02,-1.499321296402433834e-02,1.089818634366711003e-01,7.922640930986732388e-02,4.514773546980620222e-02,1.039429024086445802e-01,5.852278745655584147e-02,4.382169474521710462e-02,1.072404851846431029e-01,5.506569987512238001e-02,9.019946645205784153e-02,1.000000000000000000e+00
1.211910117647314183e-01,4.624138317381536883e-02,6.570005718730478894e-02,8.529296430931229689e-02,-1.318305883596488509e-02,1.322819391620532192e-01,7.143746477742399237e-02,2.214636412979672370e-02,1.087128890350576027e-01,6.097835299309784657e-02,4.907428417397802917e-02,1.083271655462101635e-01,3.637080675155592024e-02,1.017230917094688603e-01,1.000000000000000000e+00
9.530766757070908979e-02,4.631823941456796739e-02,7.175382939517704894e-02,8.293973358263177775e-02,8.040128756452512293e-03,1.275731786335075890e-01,9.162298579984295976e-02,2.217620090131850949e-02,1.040528185326724808e-01,6.084614711755564204e-02,5.112731694620423900e-02,1.090037336655287348e-01,3.149021019078766803e-02,9.360401268797935437e-02,1.000000000000000000e+00
5.407283395457612718e-02,4.096485319179314633e-02,9.239606628361066165e-02,8.382443545387163741e-02,3.524330215267215682e-02,1.044006242720086908e-01,1.177804992343077783e-01,3.818824426085930951e-02,9.710190087562159400e-02,5.363281307420742633e-02,5.194182133231271814e-02,1.022468167721585497e-01,4.466492114466912022e-02,7.865890967496685926e-02,1.000000000000000000e+00
2.874665139881284887e-02,3.333894408390589842e-02,1.114314852953496304e-01,8.764829509089568094e-02,6.046268028807513101e-02,8.761401240521826672e-02,1.260549156896006440e-01,4.288572631253741163e-02,9.834814240960881859e-02,4.779041351696450973e-02,5.480282918842493967e-02,9.346961200206388432e-02,5.085419998563630445e-02,7.018032816997023249e-02,1.000000000000000000e+00
1.988938643793257410e-02,3.382526961207073940e-02,1.190261030365880046e-01,8.422714297206781997e-02,8.366329274737048516e-02,8.244206512472065929e-02,1.190090902056206434e-01,3.367190142844846135e-02,9.994318874648988604e-02,5.706712356586250701e-02,5.874022998559939868e-02,9.110413637173825352e-02,4.634966271467773347e-02,6.234191556157567954e-02,1.000000000000000000e+00
1.496896011092826301e-02,4.278829892270492180e-02,1.119034481623740473e-01,7.215290372186619616e-02,9.521844467478790541e-02,8.274991431932346431e-02,1.072038955146014660e-01,2.824643401495331718e-02,9.950987626083658555e-02,8.263523793908837678e-02,5.757058529438858346e-02,9.440476377988618606e-02,4.522901960695820123e-02,5.389609475793599724e-02,1.000000000000000000e+00
1.691996260647565462e-02,4.738758304701136403e-02,9.549498352712465499e-02,5.303516677264287493e-02,9.361568616045670699e-02,8.411714286424312736e-02,9.977962226920356059e-02,3.194582797719137945e-02,1.024074874353538833e-01,1.065547636030955980e-01,5.059449305165059779e-02,1.007334549966812515e-01,5.116494830782149228e-02,5.125403893604159322e-02,1.000000000000000000e+00
3.483416003844271719e-02,4.275799968611890961e-02,8.410157521008179704e-02,3.629073790454130644e-02,8.540743941947584461e-02,8.329903251432869971e-02,9.638003217990540050e-02,3.598976635251276146e-02,1.041800246442428496e-01,1.148154425230417941e-01,3.899504078277150204e-02,1.083687657586466235e-01,5.560023276154953120e-02,5.721088508714712584e-02,1.000000000000000000e+00
6.239728219183192370e-02,3.734503832260152589e-02,8.367945026489979898e-02,3.302960356788455648e-02,7.590594331625433178e-02,8.169447746359452533e-02,9.546818668859499701e-02,3.819454488516371010e-02,1.008569606527077722e-01,1.054397328694905850e-01,2.863215064370881746e-02,1.095367614958620006e-01,5.388929748671315162e-02,5.817865765508032500e-02,1.000000000000000000e+00
7.419670828927804607e-02,3.451780005025154724e-02,7.597336106575527936e-02,4.635592034175740200e-02,6.368021574583275501e-02,8.546915990437632671e-02,9.497858685088414465e-02,3.798073472186141303e-02,1.001129990051702334e-01,9.770128239767092437e-02,3.195068848681239387e-02,1.020765739979798969e-01,5.415989120383617184e-02,4.432897992332286013e-02,1.000000000000000000e+00
6.647514734213368082e-02,3.760177879397246653e-02,5.367250206114740352e-02,6.158874141913042721e-02,5.045316480998633668e-02,9.047167976510016307e-02,9.549250079321480733e-02,4.263493191893679563e-02,1.057380658040236177e-01,1.011433156652887522e-01,5.082305493953201414e-02,9.274514787029770890e-02,5.303230421502087844e-02,2.107580258458307751e-02,1.000000000000000000e+00
5.228081674164871545e-02,4.509156154205461176e-02,3.658389407752583866e-02,7.001553902716112221e-02,4.426596387650493652e-02,7.901026925378971943e-02,9.609703639279938703e-02,5.949907461096383410e-02,1.023834593421671935e-01,1.054114825532587313e-01,7.722028932002364399e-02,8.613089139527874138e-02,4.433427585613700095e-02,8.567984608195803459e-03,1.000000000000000000e+00
4.193963098299566261e-02,5.563933530438120584e-02,2.244850849835319101e-02,7.359841562078342503e-02,5.016621885976094153e-02,5.431434950072785289e-02,8.971013339642061601e-02,8.057551252048621160e-02,8.843559212560755944e-02,1.072112311340165658e-01,9.581289868617548500e-02,8.079867500013575288e-02,2.246093268935592940e-02,2.011269422740470658e-02,1.000000000000000000e+00
4.122203992932227390e-02,6.158542670533783542e-02,-5.620631122403010535e-04,6.996549071655176755e-02,6.006480292908620428e-02,3.009459386685644708e-02,8.145955573663728189e-02,9.947533517769210909e-02,7.146297375939564267e-02,1.085245139132495207e-01,1.019619653361610312e-01,6.645141809258682530e-02,-1.024569687301701143e-03,4.481726476533911402e-02,1.000000000000000000e+00
4.442819316830533272e-02,6.086578982817277689e-02,-1.129509081228529527e-02,6.423557828213673215e-02,5.825827085156496526e-02,1.224779958305163841e-02,7.509819807257042679e-02,1.132691830572245262e-01,5.235507441132525308e-02,1.000266718682186751e-01,9.156476929909532214e-02,4.919384205869730547e-02,-1.486347274129383098e-03,5.393506686984914783e-02,1.000000000000000000e+00
4.241529402660075554e-02,5.822773476760437217e-02,2.459886385588269317e-03,6.763925518556393457e-02,4.620763248763264108e-02,1.607935886060071415e-02,7.009475608427540028e-02,1.176575027445672939e-01,4.349408111536755273e-02,7.716668892362150978e-02,6.646768367375005537e-02,4.744237196153319736e-02,1.924071839688886940e-02,3.937575713543635392e-02,1.000000000000000000e+00
3.781937144209218671e-02,5.952202996758938769e-02,3.018410636044704248e-02,7.953758433725048593e-02,3.584270444932558669e-02,3.131398706505295060e-02,6.530526633193307895e-02,1.091058200142808188e-01,4.805073054762384888e-02,5.268309469669500700e-02,3.778925415414277622e-02,5.955336679608996819e-02,4.233074942294150211e-02,2.679814722051720305e-02,1.000000000000000000e+00
2.958894645572522630e-02,4.507521321920525403e-02,4.263869387029425861e-02,8.401036064292584371e-02,2.326743733868601172e-02,3.629827038410914086e-02,5.172536402213067513e-02,8.443105363999608981e-02,4.164386055775182172e-02,3.263313615008825441e-02,7.158434566705546183e-03,5.796528995537023748e-02,4.444768341074707696e-02,1.827467458916146037e-02,1.000000000000000000e+00
