-3.433333145592531305e-04,6.253467912029161968e-02,5.878793755787431116e-03,1.752928222640196335e-02,-1.055265973641708079e-02,-4.294027422740303440e-03,2.884280067669877518e-02,-2.957146204274736789e-02,2.173408803547652313e-02,-1.871480594826441593e-02,-2.990080366748557733e-03,-2.136722715876478509e-03,-1.621345914849725220e-02,5.116067299507438132e-03,9.374905727898880103e-02,-2.163546918821088183e-02,-1.902423536786924940e-02,3.914566834749134798e-03,-1.234644843561295054e-03,6.654087134783998048e-02,6.012603435550240710e-02,5.852768863363427138e-03,1.603499143078786562e-02,-4.199704262224982637e-02,-5.304416797536097225e-05,3.408694893918080837e-02,-1.423603662730878530e-02,2.896675809936556656e-02,5.131612013991203314e-02,8.803529209204172257e-05,4.929499426528991674e-02,1.000000000000000000e+00
1.474548032659172073e-02,5.574485032538960272e-02,2.054485666577224659e-02,3.522229161657872837e-02,-1.608956685869997183e-02,-4.985200062579069058e-03,3.719649813600992005e-02,-3.635638315600950299e-02,4.514139166536482867e-02,-3.064920336308746968e-02,-4.663025305898120532e-03,-9.599992092323770057e-03,-1.671823216553194186e-02,1.971483921252934965e-02,9.888663261188906928e-02,-1.391129637200290599e-02,1.445436860129663617e-02,-2.149222219755383967e-02,5.836388780429269466e-03,8.837899306994523307e-02,3.547986794025248525e-02,2.209656862265889712e-02,5.813545874947152747e-04,-5.023142489209686534e-02,1.237945296647280369e-02,3.768385340818804219e-02,-1.694359688115142787e-02,3.150857260346741351e-02,3.063016609826681863e-02,-6.875749450916859851e-03,3.848267071587707644e-02,1.000000000000000000e+00
2.166531151808532771e-02,4.563185096813732883e-02,2.900528633362517428e-02,4.119482765539356217e-02,-2.078594700709433807e-02,-1.189244835109772025e-02,3.424044708110814128e-02,-3.665886474045144949e-02,6.297504574268815436e-02,-3.507543313627436293e-02,-2.289126200991609041e-03,-2.776055571207573097e-02,-1.194689629338054407e-02,3.458909049521951412e-02,7.846301344414811918e-02,-4.776292923744976035e-03,3.295217087465950739e-02,-2.910084698849480650e-02,1.902151227542895826e-02,8.977818881885460400e-02,1.286851827492889455e-02,3.516259270595924191e-02,-1.585200751932205540e-02,-4.868577415439299949e-02,2.856514126807525172e-02,4.085368523314050759e-02,-1.573828790472368150e-02,1.814500591035441562e-02,1.174756437924681131e-02,-2.220022428595834832e-02,1.580198606611182832e-02,1.000000000000000000e+00
1.699336733532117588e-02,3.184838115119409396e-02,2.055821288738328423e-02,3.424168864920010963e-02,-2.837900733227392835e-02,-1.391337254183980243e-02,2.557442682102495715e-02,-3.349820475912559936e-02,6.775967635973306757e-02,-3.135554830935136095e-02,6.786226223869890745e-03,-4.193208383959738661e-02,1.795317230183914731e-03,4.134865726166666450e-02,4.755323725127866968e-02,2.125664151712836070e-03,3.338964381311090857e-02,-1.803467341305604182e-02,3.402911643955143506e-02,7.756931566488414753e-02,2.487130202007581392e-03,3.609474942157066268e-02,-1.933398068569435260e-02,-4.112230339931821632e-02,3.483456187020235462e-02,3.640635633458742804e-02,-2.157397095134531290e-02,-9.795794651310217593e-03,-2.345711170712408075e-03,-5.017807092598720181e-02,-7.553778450807360767e-05,1.000000000000000000e+00
1.084172406893231175e-02,1.649679089114814562e-02,1.857490975906660874e-03,1.685092199630336754e-02,-4.113056092932126928e-02,-8.454740057193679131e-03,1.638683047641027735e-02,-2.928650079957186014e-02,6.553642046273577826e-02,-2.912039673105158016e-02,1.938452920419096032e-02,-4.616347858731442710e-02,1.755858753803274733e-02,3.787302534022582434e-02,1.747117339396108554e-02,6.652463485713145872e-03,3.023423184901859531e-02,-4.616181657023349372e-03,4.132543781734077104e-02,6.149853736569418222e-02,-2.022152279958021326e-03,3.242294071489035950e-02,-5.724084001454202153e-03,-3.465801084080596950e-02,2.917829757369164514e-02,2.060746360442800712e-02,-2.890452419133654818e-02,-2.756989160133538341e-02,-1.385111971610562993e-02,-7.523419841495365690e-02,-7.165254160016964330e-03,1.000000000000000000e+00
1.229078779731578377e-02,1.253662651426995338e-02,-8.025702585509979919e-03,-1.961929803721063070e-03,-5.439243782924928217e-02,2.629529766890880901e-03,1.447462235901781150e-02,-2.557298682506819673e-02,5.783772662646376878e-02,-3.032268015193332472e-02,2.445780781423438979e-02,-4.637233206155619292e-02,3.151198215390108026e-02,3.046150398048946828e-02,-5.906296813094475545e-03,1.242937653641829412e-02,2.560720441240101758e-02,3.463799621174212806e-04,3.407642694176186288e-02,5.309641811259720873e-02,-3.010669740472343703e-04,3.298977090959746838e-02,1.322150137473451781e-02,-3.059582788782944790e-02,2.186810340519465545e-02,4.261019001896463460e-03,-2.592285430771414795e-02,-1.848490878155547787e-02,-2.284095079817344623e-02,-7.914223897628297477e-02,-6.850991381043086692e-03,1.000000000000000000e+00
1.988638165860465157e-02,2.330570669128976397e-02,-1.314442744297969479e-03,-1.445777351511321612e-02,-5.934861907663929737e-02,9.584137150753589685e-03,1.597023747640064981e-02,-2.592196353151067847e-02,4.264680987794140787e-02,-2.509080102648764479e-02,1.868006259230113944e-02,-4.377727173525522431e-02,4.681811984190321907e-02,2.917635785233693019e-02,-1.441841356566303696e-02,2.336330850135352050e-02,1.919516562892514128e-02,-2.977143817851735791e-03,1.829609732591386956e-02,5.654340168718407361e-02,4.275968670577123126e-03,3.661137005060065980e-02,2.069297580369488035e-02,-2.438185718042707589e-02,1.929772072287691195e-02,1.099030902154511657e-04,-1.183835828490216804e-02,4.928488986120579257e-03,-3.458178485952030645e-02,-6.019528376824316573e-02,-3.635691707042244120e-03,1.000000000000000000e+00
2.630244488756598720e-02,3.127329111845960491e-02,1.191154673049441004e-02,-2.226876699547222782e-02,-5.331785966157030071e-02,-2.879224090844905923e-04,1.689245341166849962e-02,-3.593199237060482054e-02,3.665542060388322920e-02,-1.293664830080295744e-02,7.920472470838756454e-03,-3.686693358846909740e-02,5.401522111215827093e-02,3.717816065168241813e-02,-7.071064627069068714e-03,2.685297688866231450e-02,1.797047297538876404e-02,-1.299249187442160641e-02,1.223998679083669258e-02,6.118074341441306907e-02,5.654342123332059544e-03,3.999445372864719045e-02,1.193726169579769313e-02,-1.741990783659447262e-02,2.412968410412387812e-02,5.760413416643989093e-03,5.294727840833790555e-03,1.919346457037488310e-02,-3.475658597011278134e-02,-3.322081972268593753e-02,-6.078816142766643033e-03,1.000000000000000000e+00
2.580142799868526821e-02,2.868870958432901894e-02,1.935579434308996177e-02,-2.782591099923893002e-02,-4.739076118650873554e-02,-1.725753666632218186e-02,2.379554659569618064e-02,-4.298696301839576017e-02,5.213376619205176143e-02,-4.319050079737270231e-03,-1.310993443524663057e-03,-3.231048433465223690e-02,4.558809504969089238e-02,4.414816047902198753e-02,6.249669362183780594e-03,1.689474298899312082e-02,2.983582693948212683e-02,-2.419818963588524219e-02,1.496196105595467250e-02,5.432619715245060044e-02,-1.623570329207635506e-03,4.495476036343953874e-02,5.573577094610364380e-03,-2.001869049133072828e-02,3.496940743239737581e-02,-2.365869940746022360e-03,2.187521979947203848e-02,2.586391117605842463e-02,-1.539425144526150417e-02,-1.359030553864197521e-02,-1.783808990488332247e-02,1.000000000000000000e+00
1.033683161206987340e-02,2.220118913136134159e-02,2.123332374310022558e-02,-2.587437529423195284e-02,-4.131399800832374208e-02,-2.490504860999582376e-02,3.115148637759397252e-02,-2.273348311738059707e-02,6.593276016138838180e-02,5.048519695105446736e-03,-8.875732133989712447e-03,-3.134638081623978417e-02,2.652615492739506323e-02,3.731140963936811078e-02,1.940756054268085590e-02,1.949352004742447089e-02,4.753134778294627882e-02,-3.329443128714563299e-02,9.739488153866814393e-03,3.946691907081943673e-02,-1.143287475225369075e-02,4.855131686863010942e-02,1.352422579326149898e-02,-3.385627339021027998e-02,3.613128760259960714e-02,-2.481750147743887885e-02,3.250353050529716792e-02,3.787770550689392030e-02,2.848816695102058053e-03,-4.478209465927224242e-03,-3.112552222944500735e-02,1.000000000000000000e+00
-1.332033678417840483e-02,1.872738314310447988e-02,2.374052006547658356e-02,-1.926890324640399832e-02,-3.186118411971217840e-02,-2.349616329055311675e-02,3.157651836242346410e-02,8.453540182357090205e-03,6.705841506376333805e-02,1.683992875329368144e-02,-1.749095539168758762e-02,-3.410410266972904725e-02,1.354528880323649723e-02,2.420347950300679937e-02,2.423805974578011405e-02,2.199618948235788213e-02,5.859145081986316672e-02,-3.789979020648644170e-02,-3.547656801489586231e-03,2.978214877136093480e-02,-8.374558549645721994e-03,4.528242741722461606e-02,2.377267030513781354e-02,-4.733331669994533114e-02,2.918685837593682983e-02,-3.659243043992480016e-02,2.993046895221325443e-02,4.724353910327561135e-02,6.986508506866603158e-04,4.861120567861629271e-04,-3.380130775406998273e-02,1.000000000000000000e+00
-2.829292009512707554e-02,1.628417513799493288e-02,2.626036163293572409e-02,-1.529319175148130192e-02,-2.614863743689510231e-02,-2.112430206273785763e-02,3.028613748020427682e-02,2.733934853731374154e-02,6.558441683526899935e-02,2.019107252118356940e-02,-2.620613589785504918e-02,-4.039834128911057309e-02,1.236836971721612388e-02,1.841458906720858796e-02,1.960488284314806581e-02,3.829599257566759091e-03,5.789166890935604909e-02,-3.977500303728241648e-02,-1.339272179882974867e-02,2.916302181546863437e-02,7.478764423940213388e-04,3.188398920225694183e-02,3.070062710435994199e-02,-4.835585105357807778e-02,3.010681014341324083e-02,-3.466744748030409218e-02,2.078037756317392681e-02,4.119088273107213150e-02,-1.073118906995698847e-02,7.794642380552600780e-03,-2.749739304193271269e-02,1.000000000000000000e+00
-3.366282672664080294e-02,1.558714361310998241e-02,2.584805347798594527e-02,-9.931154562672857289e-03,-2.944529670951230582e-02,-1.836051464652824552e-02,3.413217241230440124e-02,4.118108243519626177e-02,6.288495877164283765e-02,1.095869743535832566e-02,-3.460339929711490903e-02,-4.710121020320331975e-02,1.534050701031263245e-02,1.931884633847019694e-02,1.017393546394687251e-02,-2.132637769841270320e-02,4.304476482140286858e-02,-3.446070730808624416e-02,-1.158375948071710404e-02,3.248553086208841312e-02,-1.516272299546319972e-03,1.021460158112307004e-02,3.863536126895177752e-02,-3.299094263600958060e-02,3.684095449921417215e-02,-2.461344668902325922e-02,1.041511628595315382e-02,1.888487804526511188e-02,-1.602104676841961672e-02,1.845000073781007111e-02,-1.948147004662671017e-02,1.000000000000000000e+00
-3.002000540435276546e-02,1.768248641687655831e-02,2.345926522647195575e-02,-1.684117294463619019e-03,-4.003959380694384340e-02,-1.150737672486754071e-02,4.489037278354646165e-02,5.281145836623185597e-02,6.020129412760454046e-02,6.993806333721250268e-04,-4.393512263881894919e-02,-4.654718420381920296e-02,1.555103538625634760e-02,2.129324499294519418e-02,1.943659217249281423e-03,-3.869047370939930619e-02,2.211020328426175491e-02,-2.639173003962018427e-02,4.049567390297457992e-03,3.066641748261892883e-02,-2.290994216002734118e-02,-1.144581696095731821e-02,4.479070161933417643e-02,-1.011146369253707045e-02,3.881152090994676590e-02,-1.553363695650483538e-02,1.657249358228437761e-03,-8.326403839087850867e-03,-8.250613992576347894e-03,2.758366751813836476e-02,-1.357313426441504947e-02,1.000000000000000000e+00
-1.412781129302340469e-02,2.017971266222179372e-02,1.935983541937542213e-02,3.041708947843189959e-03,-5.331303825682321557e-02,1.555956181514780469e-03,5.090359009831448012e-02,4.769164485936368963e-02,6.035628125878789163e-02,7.436952489132835076e-03,-5.012649188495196112e-02,-3.665107311752690417e-02,6.112254883253932791e-03,2.769534025855562367e-02,-2.105021423674070108e-03,-4.570057944207096129e-02,1.079829402836574893e-02,-2.219034201231554967e-02,1.965434693314797518e-02,2.335004684167851785e-02,-4.950069288676033769e-02,-2.058522114018182525e-02,3.844831837640146077e-02,3.508314314227971992e-03,3.331891638020148538e-02,-1.299116674034781448e-02,4.651743696023120933e-03,-2.728304525761353697e-02,1.270811835651575877e-03,2.449222900082342544e-02,-1.214026977637780447e-02,1.000000000000000000e+00
8.227542528857535037e-03,2.832395574158768498e-02,1.909652005215860260e-02,-2.990899385002002489e-03,-6.206183018218706243e-02,1.726743348028441163e-02,5.224838423718297653e-02,2.986835705374812217e-02,6.439351679136991191e-02,2.356356738061220202e-02,-4.595460846684311373e-02,-2.634738034966683726e-02,-7.255832820070657468e-03,4.340452361566936312e-02,-6.272886632520076333e-03,-4.744354898040597374e-02,1.179429566489448473e-02,-1.674884722049639618e-02,2.301986145359492114e-02,1.560146629659950671e-02,-6.633758109432401351e-02,-1.553412885925552905e-02,2.066067000679653806e-02,-4.055497958646004514e-03,2.844846652633515813e-02,-2.010256686396405187e-02,2.064062949373189279e-02,-3.779974852719011902e-02,3.228350875687364258e-03,6.769429486973913002e-03,-1.057507637051035773e-02,1.000000000000000000e+00
2.095346567017496164e-02,4.319192710803518992e-02,2.132148113077455415e-02,-2.662177043289811959e-02,-5.931560507521166370e-02,2.197262308761039132e-02,5.981065359575610252e-02,1.063825911324390271e-02,7.073359111462013127e-02,2.694771663793775474e-02,-3.347952609629942233e-02,-2.000302070431107804e-02,-1.662023200595432598e-02,5.196168902629746955e-02,-1.270231721345539862e-02,-4.811825163692172447e-02,1.773100807007031016e-02,-9.333696287258906599e-03,1.310842617008574698e-02,7.304919271918775686e-03,-6.927982399624832421e-02,-1.169309834255355049e-02,-2.031671498285154975e-03,-2.996313316928538376e-02,2.681034221112643667e-02,-3.577402627525322343e-02,3.155557495074699792e-02,-4.407487302900220394e-02,2.708779089694256931e-03,-2.030035520896941031e-02,-3.366152339511114394e-03,1.000000000000000000e+00
2.074378849855891549e-02,4.800446577049000130e-02,1.551203219411221787e-02,-5.796877386343482486e-02,-4.771368342981306687e-02,7.560679136194665625e-03,7.154071740707836080e-02,1.128674554777029521e-03,7.705537013852578609e-02,1.207625484018670300e-02,-1.582903698378244559e-02,-1.166327855563798963e-02,-1.521251040031788501e-02,3.871577700225556362e-02,-1.350718944393508765e-02,-5.192635643096780995e-02,2.585359591292720610e-02,-4.559657647350626175e-03,-2.053447148179163295e-04,-4.296787304832475063e-03,-6.147234220558465967e-02,-1.821146521312843811e-02,-2.544331930231969255e-02,-5.843007048561910804e-02,2.364497814144515125e-02,-5.108577865119592887e-02,1.864816258139701324e-02,-4.551949138958168856e-02,8.490237260091185872e-03,-4.770654097718480396e-02,6.336343055497451610e-03,1.000000000000000000e+00
1.552101034572906865e-02,4.557505430791411460e-02,7.237233972551340710e-04,-8.101003101035197940e-02,-3.835186093984796485e-02,-1.222156638459368123e-02,7.342150439264891193e-02,6.270010847766224749e-03,8.530600092851428617e-02,-2.809721281679947863e-03,6.988974818068831654e-03,-5.831112369940414514e-04,-7.726339994369082337e-03,2.447802758116505994e-02,-8.922065463526879930e-03,-6.458271180749931839e-02,2.639988564090593737e-02,-3.968495288049272637e-03,-7.156914448017741293e-03,-2.104775454786049840e-02,-5.540993740472052037e-02,-3.149134135860136990e-02,-3.784346616781363720e-02,-7.446434722167656617e-02,2.222654058721681286e-02,-6.006401088200552518e-02,-9.610746303295926440e-03,-4.340189763081189755e-02,2.073363617550815635e-02,-6.414583618565361522e-02,4.705054294243532498e-03,1.000000000000000000e+00
1.007775290866065078e-02,4.764728573775284942e-02,-5.935656181294747535e-03,-9.162375483437160129e-02,-3.981142549921461854e-02,-2.417195954324882767e-02,6.983272157078218578e-02,2.039257533727342059e-02,9.181645780232824960e-02,-9.651229146425749014e-03,3.176310243182268317e-02,1.651350286603564532e-02,-2.001055054833422372e-03,2.537247947217027844e-02,-5.358148721777273443e-03,-7.227093282843052857e-02,1.728382346546683199e-02,-1.521811649807245856e-03,-9.389547476388575981e-03,-3.936182542897159742e-02,-5.298079358827420537e-02,-4.255818909740614886e-02,-3.681199106852199587e-02,-7.733378398640600171e-02,2.696022521312740547e-02,-5.560794495913282121e-02,-3.076136753098870219e-02,-4.048447354712380458e-02,3.422789208749406342e-02,-6.980966821796052990e-02,-5.978186712930214780e-03,1.000000000000000000e+00
9.256396672351924204e-03,5.059724756024725628e-02,6.345545388979897949e-03,-8.117425730189217759e-02,-5.055108135706302963e-02,-2.992929371126121577e-02,7.129701446581743207e-02,3.597513949212410855e-02,8.260536514657837448e-02,-1.439821863487424081e-02,3.973494922479198221e-02,3.776024844015217485e-02,4.489342974974778328e-04,1.879426768925275548e-02,-1.042836870398860215e-02,-6.023543944522502525e-02,7.455153719995440825e-03,9.118742687280401854e-03,-4.618075624181365579e-03,-4.449147051793053698e-02,-4.399470311652127485e-02,-3.685019673594323170e-02,-1.556999659432601116e-02,-6.932266772654817333e-02,3.476828094424311982e-02,-3.282212354781666175e-02,-4.437623873725426993e-02,-3.432101635033808773e-02,3.713005062672161682e-02,-7.046965503243025897e-02,-1.752350410508519973e-02,1.000000000000000000e+00
1.267415631354332044e-02,4.646971075368917098e-02,3.201860234865641641e-02,-5.425739306458782912e-02,-6.031085141124105375e-02,-3.473728634996678388e-02,7.630119822886438641e-02,4.956124232307995009e-02,5.414072453257981477e-02,-1.528973294505615171e-02,2.776386277708609018e-02,5.505404637712327937e-02,4.488414669165672125e-03,-7.550333142761007227e-03,-2.257553562417650983e-02,-3.286381554330806976e-02,3.456513027514216199e-03,3.384864042015982288e-02,2.565348867285023593e-03,-3.155631456571725973e-02,-2.469945888753395311e-02,-1.403310220448077301e-02,1.613016513837676677e-02,-5.079641546584166140e-02,3.889304619121435047e-02,-3.926468918158960118e-03,-5.627974974269817077e-02,-2.081431013929428003e-02,2.416857452382791330e-02,-6.402826741068159966e-02,-1.828823473481281520e-02,1.000000000000000000e+00
1.556438010446791788e-02,4.101613404231333609e-02,5.612723871984426349e-02,-3.361388900706378802e-02,-5.758330151172328520e-02,-3.367114138243827715e-02,7.855297342144650086e-02,6.316941579740623092e-02,3.575382201755250566e-02,-8.111735757503821947e-03,1.887654040375381231e-02,6.331207100442502733e-02,1.140776664401241952e-02,-3.004308875100189860e-02,-2.667435737318714362e-02,-1.001679813106033309e-02,-3.009726664967692783e-04,5.645023992213428488e-02,8.361515320292813025e-03,-1.550263498773140833e-02,-4.036814328187266973e-03,8.805668988711094769e-03,3.055157501495970457e-02,-3.056031117557916899e-02,3.827400712575728531e-02,1.399448115238048108e-02,-5.915011233248240741e-02,-2.352874560779340089e-03,8.308228569784201559e-03,-4.649349222209083615e-02,-6.506952390844093076e-03,1.000000000000000000e+00
2.327440419656847184e-02,4.128809803666726869e-02,6.539128351363344971e-02,-2.363475124512749714e-02,-3.539178474264510071e-02,-2.127887192081523091e-02,7.855369153249099068e-02,7.380623890027851464e-02,4.376220916535599609e-02,5.195966533841529789e-05,2.645389578823999222e-02,6.237269841362992617e-02,1.658953243034774760e-02,-3.404800573031668137e-02,-1.891104372307268397e-02,1.718834265676132816e-03,-9.353899359956324017e-03,5.743434972491835711e-02,1.754563671816812206e-02,1.208664440309203947e-03,1.413904973490567180e-02,2.115982940442954693e-02,2.570897049716513311e-02,-2.250913785993611041e-02,4.195820146500912895e-02,2.715705435583639152e-02,-5.333526278619671324e-02,1.513877365217883297e-02,-1.298501261621180097e-03,-2.611335870923007368e-02,1.058870493949850417e-02,1.000000000000000000e+00
3.276818962357311987e-02,3.734832655343980901e-02,5.748285248120470203e-02,-9.707100346488172979e-03,-8.264637588316418176e-03,3.003924298129289315e-03,7.348563633214136304e-02,7.412690673059973978e-02,6.385246800713251236e-02,4.663146791514440753e-03,4.225410380660615806e-02,5.307705484211332203e-02,2.038964500789458914e-02,-2.887592470233429909e-02,-7.415611094488613886e-03,2.732462515690746788e-03,-2.167672908762722020e-02,3.800144914802905394e-02,2.911073307962326259e-02,1.968763499589671825e-02,2.847307980970122804e-02,1.988509366798806716e-02,1.576645713922224593e-02,-2.156856385284866562e-02,4.606690189703951943e-02,4.698110289416536356e-02,-4.660880638068883725e-02,2.868918397980899787e-02,-8.944246950813767444e-03,-5.492295517525150675e-03,2.905559913689533327e-02,1.000000000000000000e+00
